POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,ST,CID,Tier,Title,L10,VAR,VLvl,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,CON,PBABIP,HRA,STU vL,CON vL,PBABIP vL,HRA vL,STU vR,CON vR,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,wSB,UBR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
SP,Daisuke Matsuzaka,Daisuke,Matsuzaka,Boston Sloths - HotL,6' 0',205 lbs,R,R,100,Boston Red Sox,BOS,2006,2005-2014,WBC,84210,Perfect,World Baseball Classic  SP Daisuke Matsuzaka  JPN  2006,0,Y,5,1,5,1,5,1,1,5,1,5,1,1,5,1,5,1,22,14,Normal,Normal,Normal,121,100,138,113,131,98,135,99,114,103,140,123,105,-,-,84,107,128,95,-,-,91,-,-,6,FB,94-96,OTT,Normal,105,61,-,-,-,35,20,26,23,9,1,9,70,-,-,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,8,4,6,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,9,9,0,0,0,0,0,32.1,134,119,13,4,0,6,11,11,13,0,30,1,0,1,0,0,0,3,0,0,0,0.97,0,31,33,0,0,0.0,0.1,1.0,3.83,9,9,11,7,3,1,0,0,1.55,-0.8,.922,5,0,58.0,0,0,5,4,3,2,1,1,0,0,0,0,0.1,0.0
RP,Nolan McLean,Nolan,McLean,Boston Sloths - HotL,6' 2',215 lbs,R,R,100,New York Mets,NYM,2026,2026,PTCS,84641,Perfect,PTCS 1 - Future Legend  SP Nolan McLean  NYM  2026,0,N,0,78,72,94,73,44,80,73,97,75,46,78,72,94,73,44,45,4,Normal,Pull,Pull,122,95,113,119,120,92,108,120,123,98,118,119,105,-,121,112,123,111,109,-,-,-,-,-,6,NEU,96-98,3/4,Normal,71,64,1,1,1,54,42,79,40,37,39,78,100,-,-,-,-,-,-,-,-,100,-,80,43,51,34,42,-,43,27,28,26,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,71,0,0,0,0,0,0,53.2,220,194,31,11,0,4,21,20,23,0,46,0,0,3,4,0,0,6,0,19,7,1.33,0,42,62,0,0,0.0,0.5,1.0,4.09,76,0,12,6,6,0,0,0,1.07,0.3,1.344,7,2,101.1,0,0,4,4,3,1,0,0,0,0,0,0,0.1,0.0
RP,Andrew Miller,Andrew,Miller,Boston Sloths - HotL,6' 7',200 lbs,L,L,100,Boston Red Sox,BOS,2014,2005-2014,,85427,Perfect,May Birthdays - Historical All-Star  RP Andrew Miller  BOS  2014,0,Y,5,12,5,1,5,1,9,5,1,5,1,13,6,1,5,1,25,58,Normal,Normal,Normal,151,87,138,128,172,106,121,115,144,81,143,145,124,-,-,117,108,-,-,-,-,-,-,-,3,EX GB,93-95,3/4,GB'er,12,79,-,-,-,23,20,22,23,8,5,2,54,-,-,-,-,-,-,-,-,54,-,-,-,-,-,-,-,-,16,5,6,27,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,4,0,0,0,0,0,0,0.2,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.33,0,1,0,0,0,0.0,-0.0,0.0,5.50,7,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SS,Dobie Moore,Dobie,Moore,Boston Sloths - HotL,5' 10',180 lbs,R,R,100,Kansas City Monarchs,KCM,1924,1921-1945,CS,84870,Perfect,Clubhouse - Negro League Star  SS Dobie Moore  KCM  1924,0,N,0,125,122,96,83,114,133,127,101,87,120,122,120,95,82,112,76,67,Normal,Pull,Normal,1,1,19,1,1,1,19,1,1,1,19,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,3/4,Normal,1,1,40,35,39,113,89,99,111,55,62,68,-,-,-,136,-,119,-,-,-,158,-,-,136,-,119,-,-,-,79,67,84,81,64,63,180,166,51,36,10,2,3,18,22,9,0,1,1,3,0,33,3,25.4,0.00,24,2.5,0.7,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,75,65,236,146,80,10,29,0,3.66,-1.4,.988,0,0,555.0,0,0,165,154,17,16,25,9,12,4,6,0,0.0,-0.0
SP,Satchel Paige,Satchel,Paige,Boston Sloths - HotL,6' 3',180 lbs,R,R,100,Kansas City Monarchs,KCM,1944,1921-1945,CS,84844,Perfect,Clubhouse - Negro League Star  SP Satchel Paige  KCM  1944,0,N,0,57,71,1,37,46,57,77,1,52,43,57,69,1,33,47,51,26,Normal,Spray,Normal,125,95,115,118,119,99,112,117,130,93,117,118,103,92,122,109,-,-,-,103,-,120,120,-,7,NEU,94-96,3/4,Normal,96,63,1,1,1,29,32,29,25,5,10,2,71,-,56,-,-,-,-,-,-,71,-,56,-,-,-,-,-,-,43,4,11,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,34,34,0,0,0,0,0,105.0,457,418,86,22,1,11,68,60,32,0,75,2,1,4,7,0,0,9,0,0,0,0.97,0,115,108,0,0,0.0,1.5,0.1,4.36,34,34,32,21,11,0,0,0,1.40,-0.7,.973,17,4,206.0,0,0,14,12,11,7,1,0,0,0,0,0,-0.0,0.0
CL,Daniel Palencia,Daniel,Palencia,Boston Sloths - HotL,5' 11',160 lbs,R,R,100,Chicago Cubs,CHC,2026,2026,WBC,84613,Perfect,World Baseball Classic  CL Daniel Palencia  VEN  2026,0,N,0,1,3,1,3,1,1,4,1,3,2,1,3,1,3,1,25,5,Normal,Normal,Normal,143,85,121,121,140,82,112,118,145,88,128,126,134,-,-,127,-,118,-,-,-,-,-,-,3,FB,99-101,3/4,Normal,14,60,-,-,-,27,20,23,23,10,6,10,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,65,0,0,0,0,0,0,31.1,135,126,20,11,0,4,13,12,7,0,30,1,0,1,1,0,0,2,0,8,2,1.31,0,28,33,0,0,0.0,0.3,0.5,3.33,72,0,14,7,7,0,0,0,1.90,0.6,1.075,3,1,66.1,0,0,5,5,1,1,0,0,0,0,0,0,0.4,0.0
RP,Jonathan Papelbon,Jonathan,Papelbon,Boston Sloths - HotL,6' 5',230 lbs,R,R,100,Boston Red Sox,BOS,2007,2005-2014,BBR,84789,Perfect,Baseball Reference 1  CL Jonathan Papelbon  BOS  2007,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,27,4,Normal,Spray,Spray,142,85,141,111,157,73,150,107,130,95,133,114,137,-,-,93,-,128,-,-,-,-,-,-,3,EX FB,95-97,3/4,Normal,18,61,-,-,-,22,20,21,23,8,3,1,48,-,-,-,-,-,-,-,-,48,-,-,-,-,-,-,-,-,9,5,6,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,40,0,0,0,0,0,0,22.2,93,83,14,1,0,2,4,4,10,0,18,0,0,0,1,0,0,1,0,11,1,0.86,0,17,30,0,0,0.0,0.1,0.9,4.31,48,0,8,7,1,0,0,0,1.34,0.7,1.075,2,1,53.2,0,0,5,5,3,2,0,0,0,0,0,0,-0.3,0.0
SP,Camilo Pascual,Camilo,Pascual,Boston Sloths - HotL,5' 11',185 lbs,R,R,100,Washington Senators,MIN,1960,1946-1960,,84087,Perfect,Opening Day Heroes - Historical All-Star  SP Camilo Pascual  WS1  1960,0,Y,5,32,76,37,55,106,33,65,37,55,103,32,81,38,56,107,50,22,Normal,Normal,Normal,107,107,124,128,105,91,128,124,110,126,121,133,84,155,78,-,-,-,-,-,-,-,-,-,3,NEU,89-91,3/4,Normal,82,79,-,-,-,34,40,31,19,10,7,2,85,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,29,5,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,34,34,0,0,0,0,0,108.2,458,409,60,28,3,5,45,39,44,0,75,2,0,3,7,0,0,10,0,0,0,0.99,0,122,114,0,0,0.0,2.1,2.6,4.66,34,34,32,21,11,0,0,0,1.33,2.7,1.075,12,6,217.1,0,0,14,13,9,8,0,0,0,0,0,0,0.1,0.0
RP,Evan Phillips,Evan,Phillips,Boston Sloths - HotL,6' 2',215 lbs,R,R,98,Los Angeles Dodgers,LAD,2022,2015+,,82824,Diamond,Unsung Heroes  RP Evan Phillips  LAD  2022,0,Y,5,1,5,1,5,1,1,5,1,5,1,1,5,1,5,1,27,40,Normal,Pull,Pull,116,101,113,117,103,119,107,124,128,89,118,113,95,-,-,75,-,-,129,-,-,-,-,-,3,NEU,96-98,3/4,Normal,10,72,-,-,-,27,50,33,23,6,8,3,87,-,-,-,-,-,-,-,-,87,-,-,-,-,-,-,-,-,5,3,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,1,0,0,0,0,0,0,1.0,6,6,1,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.40,0,2,0,0,0,0.0,0.0,-0.1,4.21,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RF,Frank Robinson,Frank,Robinson,Boston Sloths - HotL,6' 1',185 lbs,R,R,100,Cincinnati Reds,CIN,1961,1961-1979,ME,85521,Perfect,60s Theme Week - Hardware Heroes  RF Frank Robinson  CIN  1961,0,N,0,116,114,126,103,115,121,118,99,136,130,115,113,136,95,111,4,5,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,3/4,Normal,1,22,-,-,-,60,45,78,54,107,113,96,-,-,-,-,57,-,136,121,134,106,-,-,-,57,-,136,121,134,71,83,102,85,91,50,223,196,47,30,16,1,0,14,28,27,0,0,0,0,0,35,9,21.0,0.00,23,-3.5,-0.4,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,59,50,98,5,93,0,1,0,2.03,0.5,.998,0,0,435.0,0,0,77,76,20,13,10,5,14,2,20,0,0.0,-0.0
2B,Jackie Robinson,Jackie,Robinson,Boston Sloths - HotL,5' 11',195 lbs,R,R,100,Brooklyn Dodgers,LAD,1949,1946-1960,ME,84013,Perfect,Celebrating 42 - Historical All-Star  2B Jackie Robinson  BRO  1949,0,N,0,128,126,88,97,140,122,120,82,98,140,130,128,90,97,140,115,112,Line Drive,Spray,Spray,1,1,1,3,1,1,1,3,1,1,1,3,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,OTT,Normal,1,1,-,-,-,111,102,89,114,87,103,81,-,-,92,139,119,-,110,-,-,160,-,92,139,119,-,110,-,-,107,104,106,117,73,17,114,104,37,26,7,2,2,16,19,8,0,1,0,1,0,11,1,22.4,0.00,20,7.3,2.9,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,142,113,499,312,175,12,68,0,4.04,-2.7,.981,0,0,1086.0,0,0,311,291,53,38,18,8,29,14,20,1,0.0,0.0
CF,Tris Speaker,Tris,Speaker,Boston Sloths - HotL,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,51,11,90,79,20,13,3,0,4,11,15,9,0,0,0,2,0,21,1,11.9,0.00,11,0.7,2.9,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,131,108,228,4,214,10,0,0,1.97,-0.3,1.007,0,0,994.0,0,0,179,173,37,19,33,14,33,8,38,0,0.0,-1.7
3B,Sal Stewart,Sal,Stewart,Boston Sloths - HotL,6' 3',215 lbs,R,R,97,Cincinnati Reds,CIN,2026,2026,,84649,Diamond,Future Legend  3B Sal Stewart  CIN  2026,0,Y,5,104,106,118,111,114,117,106,123,121,121,101,106,117,109,111,41,11,Groundball,Pull,Pull,1,6,83,1,1,6,83,1,1,7,84,1,16,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,3/4,Normal,7,13,3,3,2,45,61,72,44,50,53,64,-,-,93,-,57,-,29,-,-,111,-,93,46,57,37,60,29,55,34,41,94,35,92,64,240,214,57,26,16,1,14,48,30,21,0,2,0,3,0,42,7,37.9,0.00,38,10.1,0.8,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,124,66,708,47,658,3,45,0,9.21,1.6,1.019,0,0,688.2,0,0,134,129,10,9,6,5,8,2,7,0,0.0,0.1
RP,Koji Uehara,Koji,Uehara,Boston Sloths - HotL,6' 2',195 lbs,R,R,100,Texas Rangers,TEX,2012,2005-2014,,83328,Perfect,Veteran Presence  CL Koji Uehara  TEX  2012,0,Y,5,1,5,1,5,1,1,5,1,5,1,1,5,1,5,1,21,20,Normal,Normal,Normal,128,126,137,109,140,140,130,77,119,117,142,136,92,-,-,-,109,150,-,-,-,-,-,-,3,FB,88-90,3/4,Normal,19,115,-,-,-,35,20,26,23,3,9,5,70,-,-,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,10,5,6,16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,48,0,0,0,0,0,0,28.0,113,102,12,5,0,3,11,11,6,0,26,4,0,1,0,0,0,0,0,13,5,1.32,0,21,35,0,0,0.0,0.2,0.5,3.12,55,0,8,4,4,0,0,0,1.18,0.2,.806,1,1,61.0,0,0,3,2,3,2,0,0,0,0,0,0,0.1,0.0
SS,Honus Wagner,Honus,Wagner,Boston Sloths - HotL,5' 11',200 lbs,R,R,99,Pittsburgh Pirates,PIT,1903,2026,UTIL,85540,Diamond,Memorial Day OnStream Builds - Super Utility  SS Honus Wagner  PIT  1903,0,Y,5,130,127,97,86,177,110,130,108,79,191,137,126,93,88,173,78,57,Groundball,Normal,Normal,1,1,1,6,1,1,1,6,1,1,1,6,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,11,-,-,-,109,86,96,105,81,120,85,-,-,96,-,122,121,-,-,111,166,-,96,-,122,121,-,-,111,93,88,94,96,99,52,210,193,51,39,7,3,2,16,27,15,0,2,0,0,0,31,6,22.0,0.00,22,-2.6,3.6,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,137,136,494,332,149,13,63,0,3.50,1.8,1.012,0,0,1236.1,0,0,338,319,51,37,41,25,27,10,24,2,0.0,-0.2
RF,Dave Winfield,Dave,Winfield,Boston Sloths - HotL,6' 6',220 lbs,R,R,100,San Diego Padres,SDP,1979,1961-1979,HOF,85473,Perfect,Mr. May - Hall of Fame  RF Dave Winfield  SD  1979,0,N,0,107,88,132,125,100,105,80,144,170,130,108,91,128,110,94,75,78,Normal,Normal,Normal,1,1,1,5,1,1,1,5,1,1,1,5,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,89-91,3/4,Normal,1,18,-,-,-,5,3,2,9,109,93,120,-,-,-,-,-,-,-,126,144,4,-,-,-,-,-,-,126,144,106,62,71,112,103,64,276,241,62,44,6,0,12,38,40,31,1,3,0,1,0,55,4,37.7,0.00,37,4.6,1.9,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,115,75,185,2,179,4,0,0,2.21,-0.2,.976,0,0,735.2,0,0,141,137,37,27,26,13,15,1,28,1,0.0,-1.0
3B,David Wright,David,Wright,Boston Sloths - HotL,6' 0',205 lbs,R,R,100,New York Mets,NYM,2007,2005-2014,,83857,Perfect,Hardware Heroes  3B David Wright  NYM  2007,0,Y,5,133,99,115,115,102,135,105,130,118,117,132,97,109,114,98,2,2,Groundball,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,92-94,OTT,Normal,1,7,-,-,-,107,78,99,39,3,3,9,-,-,-,-,110,-,-,-,-,161,-,-,-,110,-,-,-,-,76,63,85,89,97,63,269,236,51,36,12,0,3,17,30,30,0,2,0,1,0,54,6,23.1,0.00,23,-8.8,-0.4,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,50,48,128,92,28,8,10,0,2.51,-0.8,.996,0,0,431.0,0,0,108,99,9,6,12,9,10,2,6,0,0.0,0.0
C,Yogi Berra,Yogi,Berra,Boxted Thunderbolts,5' 8',195 lbs,L,R,100,New York Yankees,NYY,1951,1946-1960,,82729,Perfect,Hardware Heroes  C Yogi Berra  NYY  1951,0,Y,5,72,67,137,68,172,100,52,149,83,181,59,70,134,62,169,5,7,Flyball,Pull,Pull,1,1,1,7,1,1,4,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,89-91,3/4,Normal,1,15,104,78,112,4,4,7,8,9,10,1,-,115,-,-,-,-,-,-,-,-,115,-,-,-,-,-,-,-,55,35,61,62,81,76,257,233,75,51,10,1,13,47,39,18,0,0,0,6,0,24,4,46.3,0.00,43,13.1,2.7,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,104,79,752,42,707,3,7,0,9.17,1.0,.954,42,14,735.1,4,310,36,35,5,3,2,2,0,0,0,0,-2.4,0.0
SP,Kevin Brown,Kevin,Brown,Boxted Thunderbolts,6' 4',195 lbs,R,R,100,Florida Marlins,FLA,1996,1993-2004,,85401,Perfect,Played Where? - Historical All-Star  SP Kevin Brown  FLO  1996,0,N,0,7,28,3,36,17,8,19,5,43,24,7,31,3,34,15,48,58,Normal,Normal,Normal,87,118,124,126,83,117,127,131,90,120,121,121,85,-,93,84,95,117,-,-,-,-,-,-,5,EX GB,90-92,OTT,GB'er,94,60,-,-,-,35,20,25,22,10,3,3,64,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,42,6,0,0,0,0,0,37.0,159,136,20,5,0,6,20,17,19,2,28,3,1,0,0,0,0,3,0,3,1,1.15,0,44,33,0,0,0.0,-0.5,-0.1,4.74,43,6,22,10,12,0,0,0,1.95,0.7,1.075,6,2,101.2,0,0,7,7,3,2,0,0,0,0,0,0,-0.8,0.0
1B,Norm Cash,Norm,Cash,Boxted Thunderbolts,6' 0',185 lbs,L,L,100,Detroit Tigers,DET,1961,1961-1979,CS,85492,Perfect,Clubhouse - 60s Week - Historical All-Star  1B Norm Cash  DET  1961,0,N,0,138,68,133,165,91,116,34,92,118,60,145,75,148,181,100,17,2,Flyball,Spray,Spray,1,1,1,4,1,1,1,4,1,1,1,4,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,89-91,OTT,Normal,1,2,-,-,-,88,65,69,75,1,5,5,-,-,85,-,-,-,-,-,-,132,-,85,-,-,-,-,-,-,55,31,53,41,21,,26,22,3,2,0,0,1,2,2,4,0,0,0,0,0,8,0,1.9,0.00,1,-1.4,1.4,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,119,83,775,50,720,5,66,0,9.10,0.1,.994,0,0,761.2,0,0,126,121,17,13,6,4,2,1,3,0,0.0,0.0
SP,Leon Day,Leon,Day,Boxted Thunderbolts,5' 9',170 lbs,R,R,100,Newark Eagles,NeEa,1936,1921-1945,,84534,Perfect,Negro League Star  SP Leon Day  NeEa  1936,0,Y,5,132,123,29,37,94,143,123,29,37,97,128,123,29,37,94,55,26,Line Drive,Normal,Normal,123,83,133,114,118,82,137,125,127,85,128,105,85,129,106,104,-,-,-,-,-,-,-,-,4,NEU,90-92,3/4,Normal,72,60,1,1,1,48,53,36,41,3,5,7,103,-,-,43,-,-,-,-,-,103,-,-,43,-,-,-,-,-,34,5,11,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,38,6,0,0,0,0,0,32.1,137,119,18,4,4,2,16,13,13,0,27,3,0,2,1,0,0,3,0,1,1,1.01,0,29,35,0,0,0.0,0.3,0.1,4.18,40,6,15,11,3,1,1,0,1.43,0.2,.977,3,1,88.0,0,0,10,9,2,1,0,0,0,0,0,0,-0.1,0.0
CF,Jim Edmonds,Jim,Edmonds,Boxted Thunderbolts,6' 1',190 lbs,L,L,100,St. Louis Cardinals,STL,2004,1993-2004,,85531,Perfect,Memorial Day OnStream Builds - Hardware Heroes  CF Jim Edmonds  STL  2004,0,N,0,120,115,136,143,90,146,152,114,108,85,112,103,144,155,92,4,1,Groundball,Pull,Pull,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,89-91,3/4,GB'er,1,12,-,-,-,59,57,58,49,115,73,116,-,-,80,-,-,-,-,131,-,109,-,80,-,-,-,-,131,-,52,32,70,70,34,13,61,55,9,7,2,0,0,2,2,6,0,0,0,0,0,23,3,2.5,0.00,1,-5.5,1.7,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,112,98,232,11,220,1,1,0,2.45,2.5,1.042,0,0,847.2,0,0,158,154,52,39,23,7,29,2,40,0,0.0,1.3
SS,Nomar Garciaparra,Nomar,Garciaparra,Boxted Thunderbolts,6' 0',175 lbs,R,R,100,Boston Red Sox,BOS,2000,1993-2004,BBR,85656,Perfect,June Gems - Baseball Reference 3  SS Nomar Garciaparra  BOS  2000,0,N,0,136,117,87,76,140,147,91,89,97,156,133,128,87,68,134,3,15,Groundball,Normal,Normal,1,1,1,5,1,1,1,5,1,1,1,5,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,89-91,OTT,Normal,1,8,-,-,-,111,83,97,69,7,4,6,-,-,-,-,-,105,-,-,-,154,-,-,-,109,105,-,-,-,51,18,70,56,18,12,51,45,10,7,3,0,0,6,8,4,0,0,0,2,0,8,1,3.8,0.00,3,-2.9,-0.4,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,26,26,94,65,25,4,18,0,3.89,-1.0,.961,0,0,208.0,0,0,59,54,6,3,6,6,2,0,6,0,0.0,-0.1
SS,Konnor Griffin,Konnor,Griffin,Boxted Thunderbolts,6' 4',215 lbs,R,R,100,Pittsburgh Pirates,PIT,2026,2026,,84625,Perfect,Future Legend  SS Konnor Griffin  PIT  2026,0,N,0,120,101,113,99,105,124,110,122,104,111,119,99,110,98,103,35,33,Groundball,Pull,Pull,1,11,79,1,1,11,79,1,1,12,80,1,16,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,3/4,Normal,20,24,1,1,1,109,95,108,98,85,112,97,-,-,43,-,124,118,-,-,5,158,-,120,131,124,118,113,90,112,120,88,105,114,97,77,264,246,54,32,11,1,10,34,30,16,0,0,0,2,0,68,12,22.5,0.00,23,-7.8,1.0,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,120,77,388,197,179,12,39,0,4.59,2.3,1.000,0,0,737.2,0,0,204,189,20,17,24,15,15,13,7,1,0.0,-0.0
