POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,ST,CID,Tier,Title,L10,VAR,VLvl,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,CON,PBABIP,HRA,STU vL,CON vL,PBABIP vL,HRA vL,STU vR,CON vR,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,wSB,UBR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
CL,Bruce Sutter,Bruce,Sutter,Tequila Mockingbirds,6' 2',190 lbs,R,R,100,Chicago Cubs,CHC,1979,1961-1979,,82699,Perfect,Hardware Heroes  CL Bruce Sutter  CHC  1979,0,Y,5,4,5,1,5,1,4,5,1,5,1,4,5,1,5,1,27,56,Normal,Normal,Normal,140,82,107,122,166,91,98,165,119,74,115,109,91,-,-,120,-,82,-,-,-,-,-,-,3,EX GB,90-92,3/4,GB'er,25,113,-,-,-,21,32,25,23,6,1,4,64,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,21,4,11,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,71,0,0,0,0,0,0,37.2,184,160,32,7,1,4,23,22,21,0,33,2,0,1,2,0,0,1,0,41,12,1.14,0,50,26,0,0,0.0,-0.1,-0.3,4.68,71,0,4,2,2,0,0,0,0.57,0.6,1.069,6,3,63.1,0,0,3,3,3,1,0,0,0,0,0,0,-0.3,0.0
RP,Stephen Strasburg,Stephen,Strasburg,Big Memers,6' 5',235 lbs,R,R,100,Washington Nationals,WSN,2017,2015+,,83902,Perfect,Historical All-Star  SP Stephen Strasburg  WAS  2017,0,N,0,1,5,14,15,8,1,5,23,24,5,1,6,11,12,9,69,20,Normal,Pull,Pull,122,76,89,120,123,68,87,119,122,83,91,122,75,125,160,86,72,-,-,-,-,-,-,-,5,NEU,95-97,3/4,Normal,69,79,-,-,-,24,24,23,23,9,7,4,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,21,5,6,37,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,19,0,0,0,0,0,0,23.0,86,82,11,2,0,1,9,9,4,0,21,0,0,0,1,0,0,0,0,12,3,0.89,0,21,26,0,0,0.0,0.5,0.3,2.94,20,0,11,8,3,0,0,0,2.61,0.3,1.069,2,0,38.0,0,0,4,4,2,2,1,1,0,0,0,0,0.1,0.0
SP,Stephen Strasburg,Stephen,Strasburg,Belmont Biscuits,6' 5',235 lbs,R,R,100,Washington Nationals,WSN,2017,2015+,,83902,Perfect,Historical All-Star  SP Stephen Strasburg  WAS  2017,0,N,0,1,5,14,15,8,1,5,23,24,5,1,6,11,12,9,69,20,Normal,Pull,Pull,122,76,89,120,123,68,87,119,122,83,91,122,75,125,160,86,72,-,-,-,-,-,-,-,5,NEU,95-97,3/4,Normal,69,79,-,-,-,24,24,23,23,9,7,4,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,21,5,6,37,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,32,32,0,0,0,0,0,85.2,379,338,71,18,2,8,49,44,33,0,73,4,2,2,2,2,0,10,0,0,0,1.08,0,82,83,0,0,0.0,1.2,0.5,4.15,32,32,31,14,16,1,0,0,1.71,0.0,.987,10,3,157.2,0,0,14,11,4,3,0,0,0,0,0,0,0.4,0.0
1B,Sal Stewart,Sal,Stewart,Raleigh Keilbasas,6' 3',215 lbs,R,R,97,Cincinnati Reds,CIN,2026,2026,,84649,Diamond,Future Legend  3B Sal Stewart  CIN  2026,0,N,0,96,98,109,103,105,108,98,114,112,112,93,98,108,101,103,41,11,Groundball,Pull,Pull,1,4,76,1,1,4,76,1,1,5,77,1,16,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,3/4,Normal,7,13,3,3,2,45,61,72,44,50,53,64,-,-,87,-,52,-,-,-,-,103,-,87,43,52,34,56,27,51,34,41,94,35,79,41,190,172,31,20,6,0,5,20,17,15,0,0,0,3,0,52,2,13.3,0.00,10,-11.6,-1.8,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,121,117,1137,81,1052,4,84,0,9.76,-1.4,1.007,0,0,1044.1,0,0,189,181,28,21,13,3,11,2,6,1,0.0,0.0
1B,Sal Stewart,Sal,Stewart,Orlando Arcias,6' 3',215 lbs,R,R,97,Cincinnati Reds,CIN,2026,2026,,84649,Diamond,Future Legend  3B Sal Stewart  CIN  2026,0,N,0,96,98,109,103,105,108,98,114,112,112,93,98,108,101,103,41,11,Groundball,Pull,Pull,1,4,76,1,1,4,76,1,1,5,77,1,16,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,3/4,Normal,7,13,3,3,2,45,61,72,44,50,53,64,-,-,87,-,52,-,-,-,-,103,-,87,43,52,34,56,27,51,34,41,94,35,29,3,43,40,11,7,4,0,0,1,2,3,0,0,0,0,0,8,2,4.4,0.00,4,-0.2,1.2,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,23,14,127,10,117,0,8,0,8.34,0.2,1.039,0,0,137.0,0,0,23,23,4,3,2,1,4,0,1,0,0.0,0.0
3B,Harry Steinfeldt,Harry,Steinfeldt,Budapest Red Devils,5' 9',180 lbs,R,R,100,Chicago Cubs,CHC,1906,2026,,84205,Perfect,All-Time Legend  3B Harry Steinfeldt  CHC  Peak,0,N,0,128,104,81,75,104,123,88,92,89,130,130,112,78,70,97,96,85,Groundball,Spray,Spray,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,90-92,3/4,GB'er,1,17,-,-,-,98,90,96,64,9,3,5,-,-,-,106,105,-,-,-,-,152,-,-,106,105,-,-,-,-,67,79,89,65,46,36,126,115,25,19,5,1,0,6,14,6,0,2,2,1,0,36,4,8.2,0.00,6,-7.8,-0.1,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,46,44,156,111,38,7,19,0,3.45,-2.3,.976,0,0,388.1,0,0,122,114,14,10,10,4,10,1,8,0,0.0,0.0
3B,Harry Steinfeldt,Harry,Steinfeldt,Scranton Tacos,5' 9',180 lbs,R,R,100,Chicago Cubs,CHC,1906,2026,,84205,Perfect,All-Time Legend  3B Harry Steinfeldt  CHC  Peak,0,N,0,128,104,81,75,104,123,88,92,89,130,130,112,78,70,97,96,85,Groundball,Spray,Spray,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,90-92,3/4,GB'er,1,17,-,-,-,98,90,96,64,9,3,5,-,-,-,106,105,-,-,-,-,152,-,-,106,105,-,-,-,-,67,79,89,65,25,17,62,58,11,9,1,1,0,5,4,4,0,0,0,0,0,13,2,3.2,0.00,2,-4.9,-0.4,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,40,24,95,57,38,0,10,0,3.55,-0.1,1.026,0,0,240.2,0,0,70,67,11,8,4,1,3,0,3,0,0.0,0.0
3B,Harry Steinfeldt,Harry,Steinfeldt,Bremen Blues,5' 9',180 lbs,R,R,100,Chicago Cubs,CHC,1906,2026,,84205,Perfect,All-Time Legend  3B Harry Steinfeldt  CHC  Peak,0,N,0,128,104,81,75,104,123,88,92,89,130,130,112,78,70,97,96,85,Groundball,Spray,Spray,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,90-92,3/4,GB'er,1,17,-,-,-,98,90,96,64,9,3,5,-,-,-,106,105,-,-,-,-,152,-,-,106,105,-,-,-,-,67,79,89,65,120,89,357,315,90,62,18,3,7,48,47,24,0,4,8,6,0,72,4,47.8,0.00,44,2.5,1.8,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,95,95,280,204,64,12,16,0,2.87,0.9,1.014,0,0,841.0,0,0,233,216,38,29,10,5,16,5,18,1,0.0,0.0
RF,Giancarlo Stanton,Giancarlo,Stanton,Webster Groves Supercells,6' 6',245 lbs,R,R,100,Miami Marlins,FLA,2017,2015+,,83697,Perfect,Hardware Heroes  RF Giancarlo Stanton  MIA  2017,0,N,0,80,85,143,103,81,83,96,158,138,117,79,82,138,95,69,4,2,Flyball,Pull,Pull,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,92-94,3/4,GB'er,1,12,-,-,-,5,2,10,10,86,91,97,-,-,-,-,-,-,-,-,109,2,-,-,-,-,-,-,-,109,26,17,26,16,37,,51,50,13,10,2,0,1,9,5,1,0,0,0,0,0,15,3,3.9,0.00,4,-1.7,0.9,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,58,55,93,2,89,2,0,0,1.71,-2.0,.966,0,0,480.1,0,0,75,73,14,11,15,2,15,3,22,0,0.0,0.7
RF,Giancarlo Stanton,Giancarlo,Stanton,Belmont Biscuits,6' 6',245 lbs,R,R,100,Miami Marlins,FLA,2017,2015+,,83697,Perfect,Hardware Heroes  RF Giancarlo Stanton  MIA  2017,0,N,0,80,85,143,103,81,83,96,158,138,117,79,82,138,95,69,4,2,Flyball,Pull,Pull,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,92-94,3/4,GB'er,1,12,-,-,-,5,2,10,10,86,91,97,-,-,-,-,-,-,-,-,109,2,-,-,-,-,-,-,-,109,26,17,26,16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,2,2,3,0,3,0,0,0,1.80,-0.3,.989,0,0,15.0,0,0,3,3,1,0,0,0,0,0,2,0,0.0,0.1
RF,Giancarlo Stanton,Giancarlo,Stanton,Bushwick Performative Males,6' 6',245 lbs,R,R,100,Miami Marlins,FLA,2017,2015+,,83697,Perfect,Hardware Heroes  RF Giancarlo Stanton  MIA  2017,0,N,0,80,85,143,103,81,83,96,158,138,117,79,82,138,95,69,4,2,Flyball,Pull,Pull,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,92-94,3/4,GB'er,1,12,-,-,-,5,2,10,10,86,91,97,-,-,-,-,-,-,-,-,109,2,-,-,-,-,-,-,-,109,26,17,26,16,9,,12,12,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0.8,0.00,0,-0.9,0.2,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,10,10,16,0,16,0,0,0,1.54,-0.1,.989,0,0,93.1,0,0,11,11,5,4,4,0,2,0,3,1,0.0,0.5
DH,Giancarlo Stanton,Giancarlo,Stanton,Ridge Devils - HotL,6' 6',245 lbs,R,R,100,Miami Marlins,FLA,2017,2015+,,83697,Perfect,Hardware Heroes  RF Giancarlo Stanton  MIA  2017,0,N,0,80,85,143,103,81,83,96,158,138,117,79,82,138,95,69,4,2,Flyball,Pull,Pull,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,92-94,3/4,GB'er,1,12,-,-,-,5,2,10,10,86,91,97,-,-,-,-,-,-,-,-,109,2,-,-,-,-,-,-,-,109,26,17,26,16,30,7,53,44,9,6,2,0,1,6,4,7,0,1,0,1,0,18,0,5.3,0.00,5,-1.1,1.0,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,16,16,35,1,34,0,0,0,2.32,-0.3,.989,0,0,136.0,0,0,32,32,2,1,2,0,6,1,3,0,0.0,0.5
RF,Giancarlo Stanton,Giancarlo,Stanton,Edmonton Lake Monsters,6' 6',245 lbs,R,R,100,Miami Marlins,FLA,2017,2015+,,83697,Perfect,Hardware Heroes  RF Giancarlo Stanton  MIA  2017,0,N,0,80,85,143,103,81,83,96,158,138,117,79,82,138,95,69,4,2,Flyball,Pull,Pull,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,92-94,3/4,GB'er,1,12,-,-,-,5,2,10,10,86,91,97,-,-,-,-,-,-,-,-,109,2,-,-,-,-,-,-,-,109,26,17,26,16,13,7,29,25,2,2,0,0,0,1,1,3,0,0,0,1,0,7,0,0.6,0.00,0,-4.3,-0.9,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,28,23,41,4,37,0,0,0,1.83,-1.4,.962,0,0,201.2,0,0,34,34,5,3,4,0,8,0,5,0,0.0,1.3
RF,Tris Speaker,Tris,Speaker,Budapest Red Devils,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,120,88,401,374,102,72,15,4,11,39,50,21,0,2,2,2,0,51,5,49.7,0.00,47,0.4,1.5,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,144,144,308,11,295,2,1,0,2.16,1.1,1.014,0,0,1277.0,0,0,241,235,61,42,30,7,41,6,56,5,0.0,1.6
LF,Tris Speaker,Tris,Speaker,Dallas Skyline Sluggers TBD,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,130,93,434,394,117,81,17,6,13,43,62,29,0,5,3,3,0,60,8,64.9,0.00,63,12.6,3.1,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,145,112,220,7,208,5,0,0,1.85,1.7,1.024,0,0,1046.0,0,0,155,153,62,41,22,8,38,3,47,3,0.0,-0.4
CF,Tris Speaker,Tris,Speaker,Raleigh Keilbasas,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,126,76,358,321,92,68,6,7,11,37,39,28,1,2,0,7,0,51,9,49.3,0.00,48,6.7,2.6,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,146,142,333,6,325,2,0,0,2.36,-3.3,.988,0,0,1260.0,0,0,252,244,90,60,43,13,42,7,51,1,0.0,-1.3
LF,Tris Speaker,Tris,Speaker,Webster Groves Supercells,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,144,90,438,397,116,77,19,2,18,58,63,29,2,6,1,4,1,80,9,66.3,0.00,64,13.4,3.5,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,157,140,314,11,291,12,0,0,2.14,-1.2,1.001,0,0,1267.1,0,0,241,237,58,39,39,11,31,4,47,0,0.0,1.3
CF,Tris Speaker,Tris,Speaker,Scranton Tacos,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,132,104,481,435,137,105,14,2,16,55,73,38,2,2,2,4,0,78,3,78.1,0.00,72,16.8,3.1,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,133,124,274,4,267,3,0,0,2.21,2.5,1.005,0,0,1104.1,0,0,201,195,64,43,38,20,42,6,53,3,0.0,0.7
CF,Tris Speaker,Tris,Speaker,Loughborough Ducks,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,133,103,414,385,106,76,11,4,15,52,49,27,0,0,0,2,0,65,4,55.5,0.00,53,4.7,2.7,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,127,115,252,6,241,5,0,0,2.12,0.9,1.011,0,0,1050.1,0,0,198,196,46,33,27,7,36,5,44,0,0.0,-0.3
CF,Tris Speaker,Tris,Speaker,Great Lakes Man-of-War-HOTL,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,125,84,380,340,83,57,16,4,6,43,43,32,1,3,1,4,0,61,9,39.1,0.00,38,-6.0,2.4,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,144,137,333,11,317,5,0,0,2.35,1.8,1.009,0,0,1255.0,0,0,243,235,80,59,43,15,44,5,64,3,0.0,1.5
LF,Tris Speaker,Tris,Speaker,Belmont Biscuits,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,136,96,453,414,107,76,15,3,13,50,51,28,0,7,1,2,1,83,6,53.5,0.00,51,-1.2,3.3,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,149,143,306,16,289,1,1,0,2.12,2.5,1.019,0,0,1295.2,0,0,238,235,49,37,38,8,41,8,60,1,0.0,4.2
CF,Tris Speaker,Tris,Speaker,Brookhaven Barons,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,129,83,383,347,94,74,10,1,9,46,43,31,0,4,0,1,0,60,6,45.8,0.00,45,1.0,4.2,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,140,137,330,8,321,1,0,0,2.40,-0.9,1.000,0,0,1231.1,0,0,247,244,82,56,51,16,47,3,57,2,0.0,-1.0
CF,Tris Speaker,Tris,Speaker,Bushwick Performative Males,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,133,85,413,370,102,73,13,2,14,37,48,35,0,7,0,1,0,69,6,57.6,0.00,57,9.3,2.8,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,110,103,229,6,218,5,1,0,2.16,-0.6,1.005,0,0,934.1,0,0,175,172,49,33,30,6,28,5,34,2,0.0,-1.5
LF,Tris Speaker,Tris,Speaker,Orlando Arcias,5' 11',190 lbs,L,L,100,Boston Red Sox,BOS,1910,2026,ME,83846,Perfect,Live Full Collection - Snapshot  CF Tris Speaker  BOS  1910,0,N,0,125,92,116,83,130,112,92,115,75,105,130,93,117,86,138,85,84,Groundball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,89-91,3/4,Normal,1,22,-,-,-,4,6,3,4,113,89,99,-,-,-,-,-,-,138,127,137,-,-,-,-,-,-,138,127,137,97,91,103,103,123,85,381,339,95,75,6,4,10,49,43,31,0,6,0,5,0,53,6,50.0,0.00,49,4.9,3.1,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,140,139,347,9,332,6,0,0,2.50,0.2,.991,0,0,1226.0,0,0,259,251,65,51,66,25,47,5,44,0,0.0,0.2
