# CAPPROJ key=liveopendaily__20260313 role=pit label=Live Open Daily type=Daily variantMode=all_cards projval=41-100 vlvl0=675 vlvl5=0 recordsTotal=675 rows=675
CID	Name	Role	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	Kpct	BBpct	HRpct	BABIP	ProjectedNewCard
81821	MLB 2026 Live RP Brennan Bernardino COL	Reliever	58	0	L			0.328	0.325	0.331	18.5	9.1	2.9	0.302	false
85633	MLB 2026 Live SP Jake Bennett BOS	Starter	66	0	L			0.328	0.326	0.33	17.4	6.8	3.2	0.303	false
81725	MLB 2026 Live RP Tristan Beck SF	Reliever	67	0	R			0.328	0.327	0.329	16.8	6.6	3.2	0.302	false
81759	MLB 2026 Live RP Jason Adam SD	Reliever	71	0	R			0.328	0.33	0.325	19.3	7.4	3.4	0.300	false
84919	MLB 2026 Live SP Mick Abel MIN	Starter	76	0	R			0.328	0.33	0.326	21.0	9.7	3.0	0.304	false
82000	MLB 2026 Live RP Caleb Thielbar CHC	Reliever	67	0	L			0.329	0.326	0.331	21.3	7.9	3.7	0.300	false
82412	MLB 2026 Live RP Dylan Smith SF	Reliever	65	0	R			0.329	0.33	0.326	19.7	8.7	3.2	0.302	false
82212	MLB 2026 Live RP Josh Sborz TEX	Reliever	65	0	R			0.329	0.33	0.326	19.7	8.7	3.1	0.302	false
81861	MLB 2026 Live SP Eduardo Rodriguez AZ	Starter	74	0	L			0.329	0.324	0.333	18.4	7.9	3.2	0.301	false
85270	MLB 2026 Live SP Connor Prielipp MIN	Starter	73	0	L			0.329	0.326	0.331	19.5	7.8	3.3	0.304	false
82151	MLB 2026 Live RP Joel Payamps ATL	Reliever	63	0	R			0.329	0.33	0.327	18.2	6.8	3.3	0.303	false
81974	MLB 2026 Live CL Emilio Pagan CIN	Reliever	70	0	R			0.329	0.33	0.329	20.3	7.4	3.7	0.300	false
82122	MLB 2026 Live RP Andrew Nardi MIA	Reliever	63	0	L			0.329	0.324	0.334	22.7	9.6	3.5	0.302	false
81786	MLB 2026 Live RP Keynan Middleton LAD	Reliever	66	0	R			0.329	0.33	0.329	19.4	8.3	3.3	0.302	false
81887	MLB 2026 Live SP Michael McGreevy STL	Starter	76	0	R			0.329	0.329	0.328	16.9	5.8	3.4	0.301	false
81936	MLB 2026 Live RP Easton McGee MIL	Reliever	67	0	R			0.329	0.33	0.327	16.9	6.5	3.2	0.302	false
81978	MLB 2026 Live SP Nick Lodolo CIN	Starter	74	0	L			0.329	0.326	0.332	19.7	7.1	3.5	0.302	false
85624	MLB 2026 Live SP Stephen Kolek KC	Starter	69	0	R			0.329	0.332	0.324	16.4	6.7	3.1	0.302	false
81918	MLB 2026 Live SP Mitch Keller PIT	Starter	72	0	R			0.329	0.332	0.324	17.8	7.4	3.2	0.302	false
82126	MLB 2026 Live SP Janson Junk MIA	Starter	72	0	R			0.329	0.33	0.326	16.7	5.6	3.4	0.303	false
81995	MLB 2026 Live SP Cade Horton CHC	Starter	78	0	R			0.329	0.33	0.326	17.6	6.8	3.3	0.301	false
82415	MLB 2026 Live RP Tyler Holton DET	Reliever	66	0	L			0.329	0.33	0.327	17.5	6.0	3.4	0.301	false
81997	MLB 2026 Live RP Porter Hodge CHC	Reliever	76	0	R			0.329	0.332	0.325	21.5	10.4	3.1	0.301	false
82331	MLB 2026 Live SP David Festa MIN	Starter	75	0	R			0.329	0.331	0.325	18.9	7.4	3.3	0.302	false
82542	MLB 2026 Live RP Mason Englert TB	Reliever	70	0	R			0.329	0.331	0.327	18.7	6.2	3.5	0.304	false
82254	MLB 2026 Live SP Luis Castillo SEA	Starter	74	0	R			0.329	0.331	0.326	18.9	6.9	3.5	0.302	false
81726	MLB 2026 Live RP Jose Butto SF	Reliever	67	0	R			0.329	0.33	0.328	18.5	9.2	2.9	0.302	false
84391	MLB 2026 Live SP Kyle Bradish BAL	Starter	77	0	R			0.329	0.33	0.327	21.0	9.3	3.3	0.302	false
82579	MLB 2026 Live RP Jake Bird NYY	Reliever	66	0	R			0.329	0.331	0.325	21.1	8.3	3.4	0.305	false
82650	MLB 2026 Live SP Shane Baz BAL	Starter	74	0	R			0.329	0.33	0.327	19.4	8.1	3.2	0.302	false
82649	MLB 2026 Live RP Keegan Akin BAL	Reliever	61	0	L			0.329	0.328	0.33	19.0	6.9	3.5	0.302	false
81938	MLB 2026 Live RP Angel Zerpa MIL	Reliever	67	0	L			0.330	0.329	0.332	18.3	7.1	3.4	0.303	false
82584	MLB 2026 Live SP Ryan Weathers NYY	Starter	71	0	L			0.330	0.325	0.334	19.9	7.0	3.7	0.301	false
82563	MLB 2026 Live SP Will Warren NYY	Starter	73	0	R			0.330	0.335	0.322	19.7	7.5	3.5	0.303	false
81789	MLB 2026 Live RP Brock Stewart LAD	Reliever	69	0	R			0.330	0.332	0.327	20.9	9.1	3.4	0.301	false
85617	MLB 2026 Live SP Christian Scott NYM	Starter	72	0	R			0.330	0.331	0.328	20.3	7.6	3.6	0.303	false
81915	MLB 2026 Live RP Dennis Santana PIT	Reliever	67	0	R			0.330	0.33	0.33	18.9	8.5	3.2	0.301	false
81888	MLB 2026 Live SP Andre Pallante STL	Starter	69	0	R			0.330	0.335	0.321	16.9	7.3	3.1	0.301	false
82229	MLB 2026 Live RP Casey Legumina TB	Reliever	60	0	R			0.330	0.332	0.328	18.8	7.8	3.2	0.305	false
84918	MLB 2026 Live RP Cody Laweryson MIN	Reliever	61	0	R			0.330	0.328	0.334	19.5	7.6	3.5	0.302	false
82155	MLB 2026 Live RP Tyler Kinley ATL	Reliever	67	0	R			0.330	0.33	0.329	21.3	8.7	3.5	0.301	false
82480	MLB 2026 Live SP Sean Burke CWS	Starter	69	0	R			0.330	0.33	0.33	20.7	8.3	3.5	0.301	false
82420	MLB 2026 Live RP Drew Anderson DET	Reliever	72	0	R			0.330	0.329	0.331	22.5	8.1	3.8	0.303	false
82216	MLB 2026 Live RP Tyler Alexander TEX	Reliever	64	0	L			0.330	0.325	0.333	17.6	6.1	3.4	0.303	false
82508	MLB 2026 Live SP Trey Yesavage TOR	Starter	80	0	R			0.331	0.333	0.329	20.0	9.5	3.3	0.300	false
81999	MLB 2026 Live RP Jacob Webb CHC	Reliever	63	0	R			0.331	0.331	0.33	20.8	8.0	3.6	0.301	false
82150	MLB 2026 Live RP Jose Suarez ATH	Reliever	63	0	L			0.331	0.328	0.333	19.9	8.5	3.1	0.308	false
82316	MLB 2026 Live RP Drew Pomeranz CHC	Reliever	55	0	L			0.331	0.323	0.338	19.3	7.5	3.5	0.301	false
82128	MLB 2026 Live SP Eury Perez MIA	Starter	76	0	R			0.331	0.332	0.331	21.1	8.2	3.7	0.300	false
82397	MLB 2026 Live SP Keider Montero DET	Starter	71	0	R			0.331	0.333	0.329	17.0	6.5	3.5	0.300	false
85581	MLB 2026 Live SP Trevor McDonald SF	Starter	63	0	R			0.331	0.333	0.328	17.3	7.9	3.1	0.302	false
82033	MLB 2026 Live RP Dicky Lovelady WSH	Reliever	58	0	L			0.331	0.327	0.334	18.8	8.2	3.2	0.304	false
85989	MLB 2026 Live SP Gage Jump ATH	Starter	70	0	L			0.331	0.333	0.33	18.6	7.5	3.4	0.303	false
81763	MLB 2026 Live RP Bryan Hoeing SD	Reliever	64	0	R			0.331	0.336	0.325	16.3	6.7	3.2	0.303	false
81944	MLB 2026 Live SP Logan Henderson MIL	Starter	72	0	R			0.331	0.334	0.326	19.9	6.9	3.7	0.302	false
82230	MLB 2026 Live SP Emerson Hancock SEA	Starter	69	0	R			0.331	0.333	0.33	18.2	6.7	3.6	0.301	false
81939	MLB 2026 Live RP DL Hall MIL	Reliever	69	0	L			0.331	0.33	0.333	20.6	11.8	2.8	0.301	false
84961	MLB 2026 Live RP Matt Gage SF	Reliever	58	0	L			0.331	0.321	0.34	18.9	8.7	3.2	0.302	false
82493	MLB 2026 Live RP Mason Fluharty TOR	Reliever	63	0	L			0.331	0.327	0.335	21.7	9.0	3.5	0.303	false
82422	MLB 2026 Live SP Jack Flaherty DET	Starter	75	0	R			0.331	0.334	0.326	21.8	9.3	3.4	0.304	false
81866	MLB 2026 Live RP Ryan Fernandez STL	Reliever	61	0	R			0.331	0.33	0.332	21.1	9.7	3.3	0.303	false
82384	MLB 2026 Live CL Lucas Erceg KC	Reliever	58	0	R			0.331	0.331	0.33	18.6	10.0	2.7	0.304	false
82244	MLB 2026 Live SP Dane Dunning SEA	Starter	72	0	R			0.331	0.333	0.327	18.0	7.1	3.4	0.302	false
82136	MLB 2026 Live RP Dylan Dodd ATL	Reliever	67	0	L			0.331	0.325	0.336	18.2	6.5	3.6	0.301	false
82353	MLB 2026 Live SP Taj Bradley MIN	Starter	76	0	R			0.331	0.332	0.329	20.2	8.5	3.5	0.301	false
82540	MLB 2026 Live SP Joe Boyle TB	Starter	75	0	R			0.331	0.332	0.33	21.6	10.9	3.2	0.301	false
82043	MLB 2026 Live RP Kyle Backhus PHI	Reliever	59	0	L			0.331	0.327	0.334	19.7	8.0	3.4	0.303	false
85566	MLB 2026 Live RP Andrew Alvarez WSH	Reliever	56	0	L			0.331	0.322	0.338	17.7	8.4	2.9	0.305	false
85995	MLB 2026 Live SP Jordan Wicks CHC	Starter	66	0	L			0.332	0.333	0.332	17.4	6.9	3.4	0.304	false
82421	MLB 2026 Live SP Justin Verlander DET	Starter	65	0	R			0.332	0.33	0.336	16.8	6.8	3.4	0.301	false
82311	MLB 2026 Live RP Brent Suter LAA	Reliever	55	0	L			0.332	0.334	0.33	17.6	6.6	3.4	0.303	false
82260	MLB 2026 Live RP Justin Sterner ATH	Reliever	58	0	R			0.332	0.334	0.329	20.4	7.0	3.9	0.301	false
81795	MLB 2026 Live SP Emmet Sheehan LAD	Starter	77	0	R			0.332	0.333	0.33	21.6	7.6	3.9	0.301	false
82314	MLB 2026 Live RP Jordan Romano COL	Reliever	58	0	R			0.332	0.331	0.334	20.8	8.4	3.6	0.303	false
85570	MLB 2026 Live RP Matt Pushard MIA	Reliever	61	0	R			0.332	0.333	0.33	19.2	8.3	3.3	0.303	false
81945	MLB 2026 Live RP Chad Patrick MIL	Reliever	65	0	R			0.332	0.335	0.328	19.6	7.6	3.6	0.301	false
82547	MLB 2026 Live SP Steven Matz TB	Starter	68	0	L			0.332	0.332	0.332	18.3	6.5	3.6	0.303	false
82352	MLB 2026 Live SP Zebby Matthews MIN	Starter	75	0	R			0.332	0.336	0.326	19.2	6.1	3.8	0.304	false
84986	MLB 2026 Live RP Will Klein LAD	Reliever	64	0	R			0.332	0.338	0.322	21.5	11.5	2.9	0.305	false
84935	MLB 2026 Live RP Caleb Kilian SF	Reliever	68	0	R			0.332	0.334	0.328	19.8	8.7	3.4	0.301	false
85562	MLB 2026 Live SP Ryan Johnson LAA	Starter	68	0	R			0.332	0.335	0.329	18.1	7.2	3.4	0.303	false
82447	MLB 2026 Live RP Tim Herrin CLE	Reliever	59	0	L			0.332	0.327	0.337	20.7	11.1	3.0	0.301	false
82452	MLB 2026 Live RP Carlos Hernandez CLE	Reliever	68	0	R			0.332	0.333	0.331	19.3	9.0	3.2	0.302	false
82135	MLB 2026 Live SP Bryce Elder ATL	Starter	73	0	R			0.332	0.337	0.324	17.8	7.1	3.4	0.301	false
82655	MLB 2026 Live SP Zach Eflin BAL	Starter	68	0	R			0.332	0.332	0.331	16.4	5.3	3.6	0.302	false
82243	MLB 2026 Live RP Cooper Criswell SEA	Reliever	64	0	R			0.332	0.337	0.324	17.3	6.9	3.4	0.303	false
81969	MLB 2026 Live RP Brock Burke CIN	Reliever	61	0	L			0.332	0.332	0.332	19.2	9.3	3.2	0.301	false
82153	MLB 2026 Live RP Aaron Bummer CHC	Reliever	58	0	L			0.332	0.331	0.333	19.5	9.3	3.1	0.304	false
82211	MLB 2026 Live RP Cody Bradford TEX	Reliever	68	0	L			0.332	0.335	0.329	16.7	5.6	3.6	0.301	false
82044	MLB 2026 Live RP Jonathan Bowlan PHI	Reliever	62	0	R			0.332	0.333	0.33	19.7	7.2	3.6	0.304	false
84960	MLB 2026 Live RP Jalen Beeks TEX	Reliever	57	0	L			0.332	0.326	0.338	18.4	7.8	3.4	0.302	false
82578	MLB 2026 Live RP Ryan Yarbrough NYY	Reliever	60	0	L			0.333	0.321	0.343	17.9	7.6	3.5	0.300	false
82159	MLB 2026 Live SP Joey Wentz ATL	Starter	69	0	L			0.333	0.333	0.333	19.0	8.5	3.2	0.306	false
82648	MLB 2026 Live RP Tyler Wells BAL	Reliever	67	0	R			0.333	0.332	0.334	18.7	6.1	3.9	0.300	false
82121	MLB 2026 Live RP Jesus Tinoco MIA	Reliever	62	0	R			0.333	0.338	0.326	17.8	8.2	3.2	0.303	false
82484	MLB 2026 Live SP Shane Smith CWS	Starter	80	0	R			0.333	0.334	0.33	18.5	8.7	3.3	0.301	false
81788	MLB 2026 Live SP Roki Sasaki LAD	Starter	72	0	R			0.333	0.337	0.329	20.5	8.2	3.7	0.301	false
82319	MLB 2026 Live SP Grayson Rodriguez LAA	Starter	72	0	R			0.333	0.332	0.334	19.7	7.8	3.5	0.305	false
82120	MLB 2026 Live RP Tyler Phillips MIA	Reliever	60	0	R			0.333	0.331	0.335	17.5	7.8	3.3	0.301	false
84896	MLB 2026 Live RP Michael Petersen MIA	Reliever	57	0	R			0.333	0.333	0.332	20.8	8.5	3.7	0.301	false
82546	MLB 2026 Live SP Ryan Pepiot TB	Starter	74	0	R			0.333	0.333	0.331	19.5	7.9	3.6	0.300	false
82347	MLB 2026 Live RP Julian Merryweather MIN	Reliever	59	0	R			0.333	0.333	0.333	21.0	10.0	3.3	0.303	false
81756	MLB 2026 Live RP Yuki Matsui SD	Reliever	67	0	L			0.333	0.331	0.335	21.6	10.1	3.5	0.300	false
85619	MLB 2026 Live RP Ty Madden DET	Reliever	68	0	R			0.333	0.336	0.328	19.0	8.0	3.5	0.302	false
82029	MLB 2026 Live RP Brad Lord WSH	Reliever	65	0	R			0.333	0.336	0.329	17.9	7.8	3.4	0.301	false
82005	MLB 2026 Live SP Shota Imanaga CHC	Starter	76	0	L			0.333	0.331	0.335	19.5	5.7	4.1	0.299	false
82281	MLB 2026 Live RP Hogan Harris ATH	Reliever	60	0	L			0.333	0.326	0.34	22.1	11.0	3.2	0.304	false
82395	MLB 2026 Live RP Brenan Hanifee DET	Reliever	58	0	R			0.333	0.334	0.33	15.8	6.4	3.2	0.304	false
81724	MLB 2026 Live RP Michael Fulmer SF	Reliever	62	0	R			0.333	0.335	0.33	20.4	9.1	3.4	0.303	false
82259	MLB 2026 Live RP Tyler Ferguson CHC	Reliever	59	0	R			0.333	0.334	0.33	19.5	9.7	3.2	0.301	false
82613	MLB 2026 Live SP Connelly Early BOS	Starter	69	0	L			0.333	0.334	0.332	19.9	8.3	3.6	0.301	false
82614	MLB 2026 Live RP Kutter Crawford BOS	Reliever	64	0	R			0.333	0.332	0.334	17.6	6.6	3.6	0.301	false
81704	MLB 2026 Live RP Spencer Bivens SF	Reliever	56	0	R			0.333	0.334	0.332	16.4	6.9	3.2	0.304	false
82455	MLB 2026 Live SP Tanner Bibee CLE	Starter	71	0	R			0.333	0.336	0.33	18.7	6.7	3.8	0.300	false
82656	MLB 2026 Live SP Chris Bassitt BAL	Starter	65	0	R			0.333	0.332	0.335	17.9	7.6	3.3	0.304	false
82596	MLB 2026 Live RP Greg Weissert BOS	Reliever	56	0	R			0.334	0.336	0.332	18.7	7.9	3.5	0.302	false
82482	MLB 2026 Live RP Mike Vasil CWS	Reliever	62	0	R			0.334	0.336	0.331	16.9	8.3	3.1	0.301	false
82320	MLB 2026 Live SP Jose Soriano LAA	Starter	74	0	R			0.334	0.337	0.328	21.0	10.5	3.3	0.301	false
82597	MLB 2026 Live RP Justin Slaten BOS	Reliever	60	0	R			0.334	0.335	0.334	19.0	7.4	3.5	0.305	false
82385	MLB 2026 Live RP John Schreiber KC	Reliever	63	0	R			0.334	0.337	0.329	18.8	8.0	3.5	0.301	false
82349	MLB 2026 Live RP Taylor Rogers MIN	Reliever	56	0	L			0.334	0.329	0.339	20.2	9.2	3.3	0.306	false
85987	MLB 2026 Live RP Joe Rock CWS	Reliever	58	0	L			0.334	0.33	0.338	17.4	8.8	3.0	0.304	false
84909	MLB 2026 Live RP Nick Raquet BAL	Reliever	54	0	L			0.334	0.333	0.335	16.7	7.3	3.3	0.303	false
82192	MLB 2026 Live RP Cal Quantrill TEX	Reliever	59	0	R			0.334	0.33	0.341	17.2	7.1	3.5	0.301	false
85552	MLB 2026 Live RP Jonathan Pintaro NYM	Reliever	66	0	R			0.334	0.335	0.331	19.6	8.7	3.5	0.302	false
81858	MLB 2026 Live RP Brandon Pfaadt AZ	Reliever	70	0	R			0.334	0.338	0.328	17.9	6.5	3.6	0.303	false
82130	MLB 2026 Live SP Martin Perez ATL	Starter	65	0	L			0.334	0.327	0.34	18.0	8.4	3.3	0.301	false
82067	MLB 2026 Live SP Aaron Nola PHI	Starter	70	0	R			0.334	0.335	0.333	19.9	6.6	4.0	0.303	false
81709	MLB 2026 Live RP Erik Miller SF	Reliever	60	0	L			0.334	0.33	0.338	21.7	13.0	2.8	0.303	false
82398	MLB 2026 Live SP Troy Melton DET	Starter	70	0	R			0.334	0.336	0.331	18.2	6.7	3.8	0.301	false
81894	MLB 2026 Live RP Isaac Mattson PIT	Reliever	58	0	R			0.334	0.334	0.334	19.0	10.4	3.0	0.301	false
82390	MLB 2026 Live SP Seth Lugo KC	Starter	65	0	R			0.334	0.334	0.333	17.8	6.9	3.6	0.302	false
84902	MLB 2026 Live RP Joey Lucchesi LAA	Reliever	62	0	L			0.334	0.323	0.343	16.9	8.0	3.1	0.303	false
81883	MLB 2026 Live SP Kyle Leahy STL	Starter	63	0	R			0.334	0.332	0.336	18.0	8.1	3.3	0.304	false
82653	MLB 2026 Live SP Dean Kremer BAL	Starter	66	0	R			0.334	0.33	0.338	17.5	6.7	3.6	0.301	false
82091	MLB 2026 Live RP Craig Kimbrel TB	Reliever	63	0	R			0.334	0.335	0.333	23.6	11.1	3.6	0.301	false
85588	MLB 2026 Live RP Codi Heuer CLE	Reliever	60	0	R			0.334	0.336	0.331	19.6	8.9	3.3	0.306	false
81825	MLB 2026 Live RP Jimmy Herget COL	Reliever	57	0	R			0.334	0.338	0.328	18.4	6.9	3.6	0.304	false
81755	MLB 2026 Live RP Kyle Hart SD	Reliever	64	0	L			0.334	0.33	0.337	18.5	7.6	3.6	0.301	false
82087	MLB 2026 Live RP Luis Garcia MIN	Reliever	56	0	R			0.334	0.338	0.328	17.6	8.7	2.9	0.307	false
81881	MLB 2026 Live SP Richard Fitts STL	Starter	65	0	R			0.334	0.336	0.332	16.5	6.6	3.5	0.302	false
82560	MLB 2026 Live RP Yerry De Los Santos NYY	Reliever	56	0	R			0.334	0.337	0.33	16.8	8.5	3.0	0.303	false
82453	MLB 2026 Live SP Joey Cantillo CLE	Starter	69	0	L			0.334	0.333	0.336	21.7	10.2	3.5	0.301	false
81722	MLB 2026 Live RP JT Brubaker SF	Reliever	59	0	R			0.334	0.334	0.334	17.4	9.0	3.1	0.301	false
84917	MLB 2026 Live RP Javier Assad CHC	Reliever	57	0	R			0.334	0.329	0.343	17.0	7.0	3.5	0.301	false
82186	MLB 2026 Live RP Bryan Abreu HOU	Reliever	76	0	R			0.334	0.335	0.331	24.6	11.8	3.6	0.301	false
82629	MLB 2026 Live SP Brandon Young BAL	Starter	61	0	R			0.335	0.336	0.335	17.6	7.3	3.6	0.302	false
82228	MLB 2026 Live RP Carlos Vargas SEA	Reliever	55	0	R			0.335	0.337	0.332	16.3	7.8	3.1	0.304	false
84900	MLB 2026 Live RP Jose Urquidy PIT	Reliever	60	0	R			0.335	0.335	0.335	16.8	6.5	3.5	0.303	false
82346	MLB 2026 Live RP Justin Topa TOR	Reliever	54	0	R			0.335	0.335	0.333	16.9	7.3	3.2	0.307	false
86034	MLB 2026 Live SP Jonah Tong NYM	Starter	71	0	R			0.335	0.336	0.333	19.5	9.5	3.3	0.302	false
84973	MLB 2026 Live RP Kai-Wei Teng HOU	Reliever	60	0	R			0.335	0.334	0.335	20.0	9.1	3.5	0.302	false
82539	MLB 2026 Live RP Cole Sulser TB	Reliever	58	0	R			0.335	0.338	0.33	18.4	7.1	3.5	0.305	false
81829	MLB 2026 Live RP Antonio Senzatela COL	Reliever	58	0	R			0.335	0.339	0.329	17.0	7.5	3.2	0.305	false
84939	MLB 2026 Live SP Robbie Ray SF	Starter	70	0	L			0.335	0.333	0.336	19.9	8.9	3.6	0.300	false
84898	MLB 2026 Live RP Zach Pop MIA	Reliever	57	0	R			0.335	0.343	0.322	16.3	7.5	3.1	0.305	false
82618	MLB 2026 Live SP Johan Oviedo BOS	Starter	76	0	R			0.335	0.339	0.33	18.6	9.0	3.4	0.301	false
82354	MLB 2026 Live SP Bailey Ober MIN	Starter	68	0	R			0.335	0.336	0.334	17.8	6.1	3.9	0.301	false
81737	MLB 2026 Live RP David Morgan SD	Reliever	56	0	R			0.335	0.339	0.33	20.5	9.9	3.3	0.305	false
81968	MLB 2026 Live RP Sam Moll CIN	Reliever	57	0	L			0.335	0.33	0.34	21.0	10.7	3.3	0.301	false
82383	MLB 2026 Live RP Nick Mears KC	Reliever	57	0	R			0.335	0.338	0.33	18.2	9.5	3.2	0.301	false
84998	MLB 2026 Live SP Rhett Lowder CIN	Starter	67	0	R			0.335	0.337	0.331	18.6	7.9	3.5	0.303	false
82492	MLB 2026 Live RP Chase Lee TOR	Reliever	63	0	R			0.335	0.34	0.327	18.5	7.2	3.6	0.303	false
82061	MLB 2026 Live RP Brad Keller PHI	Reliever	59	0	R			0.335	0.334	0.338	19.3	8.6	3.5	0.302	false
84967	MLB 2026 Live SP Tatsuya Imai HOU	Starter	71	0	R			0.335	0.336	0.334	21.1	9.1	3.7	0.301	false
82276	MLB 2026 Live SP J.T. Ginn ATH	Starter	70	0	R			0.335	0.34	0.328	19.1	9.1	3.4	0.301	false
82494	MLB 2026 Live RP Braydon Fisher TOR	Reliever	63	0	R			0.335	0.336	0.333	21.6	10.8	3.4	0.300	false
81880	MLB 2026 Live SP Hunter Dobbins STL	Starter	61	0	R			0.335	0.336	0.334	16.5	7.0	3.4	0.302	false
81852	MLB 2026 Live RP Taylor Clarke AZ	Reliever	66	0	R			0.335	0.339	0.329	16.5	6.5	3.6	0.300	false
82345	MLB 2026 Live RP Andrew Chafin CIN	Reliever	59	0	L			0.335	0.333	0.336	21.1	10.8	3.2	0.304	false
82479	MLB 2026 Live RP Ryan Borucki SF	Reliever	55	0	L			0.335	0.331	0.338	19.2	9.5	3.2	0.302	false
82577	MLB 2026 Live RP Paul Blackburn NYY	Reliever	55	0	R			0.335	0.333	0.338	17.2	7.7	3.3	0.302	false
81710	MLB 2026 Live SP Hayden Birdsong SF	Starter	66	0	R			0.335	0.336	0.333	18.8	9.3	3.3	0.301	false
82278	MLB 2026 Live RP Brady Basso ATH	Reliever	60	0	L			0.335	0.336	0.335	16.9	6.8	3.5	0.303	false
82261	MLB 2026 Live RP Elvis Alvarado ATH	Reliever	56	0	R			0.335	0.332	0.339	21.1	9.2	3.7	0.301	false
82312	MLB 2026 Live RP Huascar Ynoa LAA	Reliever	64	0	R			0.336	0.337	0.334	17.9	8.0	3.5	0.302	false
82445	MLB 2026 Live RP Andrew Walters CLE	Reliever	60	0	R			0.336	0.338	0.331	21.6	11.1	3.4	0.301	false
84923	MLB 2026 Live SP Brandon Sproat MIL	Starter	67	0	R			0.336	0.34	0.332	20.0	9.1	3.6	0.301	false
84922	MLB 2026 Live SP Jared Shuster STL	Starter	57	0	L			0.336	0.329	0.342	16.1	8.2	3.1	0.303	false
81854	MLB 2026 Live CL Paul Sewald AZ	Reliever	60	0	R			0.336	0.337	0.335	20.4	6.8	4.2	0.300	false
85561	MLB 2026 Live RP Kendry Rojas MIN	Reliever	59	0	L			0.336	0.332	0.34	18.2	9.4	3.2	0.303	false
84959	MLB 2026 Live RP Cionel Perez NYM	Reliever	55	0	L			0.336	0.332	0.34	19.2	10.6	3.1	0.302	false
84991	MLB 2026 Live RP Peyton Pallette CWS	Reliever	57	0	R			0.336	0.334	0.34	20.6	10.5	3.4	0.301	false
81771	MLB 2026 Live SP Bobby Miller LAD	Starter	65	0	R			0.336	0.335	0.338	18.3	8.7	3.4	0.302	false
82280	MLB 2026 Live RP Luis Medina ATH	Reliever	57	0	R			0.336	0.337	0.333	19.1	10.0	3.1	0.305	false
84906	MLB 2026 Live RP Joel Kuhnel MIL	Reliever	56	0	R			0.336	0.342	0.328	16.5	6.7	3.4	0.305	false
85542	MLB 2026 Live SP John Klein MIN	Starter	66	0	R			0.336	0.338	0.333	18.1	7.8	3.6	0.302	false
82322	MLB 2026 Live SP Yusei Kikuchi LAA	Starter	66	0	L			0.336	0.334	0.337	19.8	8.5	3.5	0.306	false
81972	MLB 2026 Live RP Pierce Johnson CIN	Reliever	59	0	R			0.336	0.335	0.338	21.0	8.6	3.8	0.304	false
81804	MLB 2026 Live RP Jaden Hill COL	Reliever	58	0	R			0.336	0.34	0.329	19.8	9.7	3.3	0.305	false
81862	MLB 2026 Live SP Zac Gallen AZ	Starter	63	0	R			0.336	0.336	0.334	17.7	6.6	3.7	0.302	false
82213	MLB 2026 Live RP Alexis Diaz TEX	Reliever	61	0	R			0.336	0.339	0.331	19.4	11.4	3.0	0.300	false
85251	MLB 2026 Live SP Patrick Corbin TOR	Starter	57	0	L			0.336	0.327	0.344	17.8	7.2	3.5	0.305	false
82561	MLB 2026 Live RP Angel Chivilli NYY	Reliever	53	0	R			0.336	0.337	0.336	17.8	7.3	3.5	0.305	false
81909	MLB 2026 Live SP Bubba Chandler PIT	Starter	67	0	R			0.336	0.336	0.337	19.4	10.4	3.2	0.301	false
82432	MLB 2026 Live SP Slade Cecconi CLE	Starter	60	0	R			0.336	0.337	0.334	17.8	6.7	3.8	0.302	false
82004	MLB 2026 Live SP Edward Cabrera CHC	Starter	71	0	R			0.336	0.341	0.329	20.2	9.0	3.7	0.301	false
85003	MLB 2026 Live RP AJ Blubaugh HOU	Reliever	62	0	R			0.336	0.334	0.338	20.0	10.3	3.4	0.301	false
84966	MLB 2026 Live RP Hunter Barco PIT	Reliever	59	0	L			0.336	0.326	0.344	18.2	8.6	3.4	0.302	false
82101	MLB 2026 Live RP Lake Bachar MIA	Reliever	57	0	R			0.336	0.337	0.335	20.4	9.2	3.7	0.301	false
84928	MLB 2026 Live RP Ryan Weiss HOU	Reliever	60	0	R			0.337	0.339	0.335	19.5	8.7	3.6	0.304	false
84994	MLB 2026 Live RP Blade Tidwell SF	Reliever	61	0	R			0.337	0.339	0.334	17.5	8.3	3.4	0.303	false
81867	MLB 2026 Live RP Matt Svanson STL	Reliever	56	0	R			0.337	0.342	0.331	18.9	9.2	3.4	0.304	false
81976	MLB 2026 Live SP Brady Singer CIN	Starter	62	0	R			0.337	0.336	0.339	18.9	6.7	4.0	0.303	false
82287	MLB 2026 Live SP Luis Severino ATH	Starter	66	0	R			0.337	0.339	0.333	17.9	8.1	3.5	0.303	false
82028	MLB 2026 Live RP Paxton Schultz WSH	Reliever	59	0	R			0.337	0.339	0.335	18.3	7.8	3.5	0.306	false
85261	MLB 2026 Live RP Jesse Scholtens TB	Reliever	58	0	R			0.337	0.339	0.334	17.2	6.7	3.7	0.302	false
82015	MLB 2026 Live RP PJ Poulin WSH	Reliever	55	0	L			0.337	0.33	0.344	19.1	9.9	3.4	0.301	false
85621	MLB 2026 Live RP Nate Pearson HOU	Reliever	56	0	R			0.337	0.338	0.336	20.0	10.0	3.4	0.303	false
81859	MLB 2026 Live SP Ryne Nelson AZ	Starter	67	0	R			0.337	0.34	0.333	17.3	6.4	3.9	0.300	false
