# CAPPROJ key=ironquick__20260313 role=pit label=Iron Quick type=Quick variantMode=all_cards projval=40-59 vlvl0=551 vlvl5=249 recordsTotal=800 rows=800
CID	Name	Role	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	Kpct	BBpct	HRpct	BABIP	ProjectedNewCard
84910	MLB 2026 Live RP Chase Silseth LAA	Reliever	58	0	R			0.309	0.315	0.304	23.8	7.7	2.9	0.294	false
82014	MLB 2026 Live RP Orlando Ribalta WSH	Reliever	51	0	R			0.309	0.313	0.307	20.9	7.4	2.7	0.291	false
82015	MLB 2026 Live RP PJ Poulin WSH	Reliever	55	0	L			0.309	0.293	0.314	21.3	7.0	2.8	0.291	false
81967	MLB 2026 Live RP Connor Phillips CIN	Reliever	56	0	R			0.309	0.309	0.309	23.8	9.3	2.8	0.287	false
83077	Snapshot RP Luis Perdomo SD 2019	Reliever	59	0	R			0.309	0.322	0.299	13.9	5.1	1.9	0.296	false
83074	Snapshot RP Ken Lehman BAL 1958	Reliever	57	0	L			0.309	0.306	0.31	19.0	5.0	2.6	0.300	false
82478	MLB 2026 Live RP Jordan Leasure CWS	Reliever	56	0	R			0.309	0.309	0.31	24.6	7.0	3.6	0.284	false
81913	MLB 2026 Live RP Justin Lawrence WSH	Reliever	51	0	R			0.309	0.321	0.3	24.7	8.0	3.0	0.296	false
82645	MLB 2026 Live RP Jackson Kowar BAL	Reliever	57	0	R			0.309	0.308	0.311	21.3	6.8	2.8	0.294	false
84929	MLB 2026 Live RP Zak Kent WSH	Reliever	52	0	R			0.309	0.318	0.302	21.5	7.1	2.9	0.291	false
85228	Clubhouse - Y&amp;O 1 - Veteran Presence SP Charlie Hough FLO 1993	Starter	54	0	R			0.309	0.319	0.302	19.2	5.7	3.0	0.287	false
85559	MLB 2026 Live RP Alex Hoppe SEA	Reliever	51	0	R			0.309	0.319	0.301	21.2	7.1	2.5	0.298	false
82158	MLB 2026 Live SP Grant Holmes ATL	Starter	59	0	R			0.309	0.313	0.306	21.6	6.5	3.2	0.286	false
81704	MLB 2026 Live RP Spencer Bivens SF	Reliever	56	0	R			0.309	0.31	0.308	17.5	5.2	2.5	0.296	false
83020	Snapshot SP Kerry Wood CHC 2000	Starter	55	5	R			0.309	0.295	0.321	24.8	9.9	2.9	0.285	false
82997	Veteran Presence SP Kevin Millwood SEA 2012	Starter	52	5	R			0.309	0.298	0.319	15.8	6.3	2.1	0.292	false
83058	Snapshot SP Ray Kolp CIN 1928	Starter	58	5	R			0.309	0.334	0.289	16.5	5.0	2.7	0.287	false
84233	Rookie Sensation SP Mudcat Grant CLE 1958	Starter	51	5	R			0.309	0.325	0.297	18.0	8.3	2.7	0.275	false
84235	Rookie Sensation RP Wayne Granger STL 1968	Reliever	49	5	R			0.309	0.31	0.307	18.0	5.1	2.3	0.302	false
85895	FLF 14 &amp; Co. - Unsung Heroes SP Earl Wilson BOS 1962	Starter	55	0	R			0.310	0.327	0.296	22.2	9.9	2.8	0.278	false
84899	MLB 2026 Live RP Ken Waldichuk WSH	Reliever	57	0	L			0.310	0.305	0.311	21.8	7.2	2.9	0.291	false
81824	MLB 2026 Live RP Victor Vodnik COL	Reliever	52	0	R			0.310	0.319	0.303	21.3	7.8	2.5	0.297	false
84909	MLB 2026 Live RP Nick Raquet BAL	Reliever	54	0	L			0.310	0.307	0.311	17.9	5.4	2.6	0.295	false
85630	MLB 2026 Live RP Adam Macko TOR	Reliever	57	0	L			0.310	0.303	0.312	20.1	6.5	2.7	0.294	false
81972	MLB 2026 Live RP Pierce Johnson CIN	Reliever	59	0	R			0.310	0.308	0.311	24.1	6.2	3.4	0.295	false
85459	May Birthdays - Unsung Heroes RP Mark Huismann KC 1985	Reliever	50	0	R			0.310	0.324	0.3	13.1	4.9	2.7	0.282	false
82395	MLB 2026 Live RP Brenan Hanifee DET	Reliever	58	0	R			0.310	0.314	0.307	16.5	4.9	2.5	0.295	false
82577	MLB 2026 Live RP Paul Blackburn NYY	Reliever	55	0	R			0.310	0.306	0.313	18.6	5.7	2.7	0.293	false
84917	MLB 2026 Live RP Javier Assad CHC	Reliever	57	0	R			0.310	0.299	0.318	18.3	5.4	3.0	0.287	false
83868	Historical All-Star SP Wilson Alvarez CWS 1994	Starter	59	0	L			0.310	0.296	0.315	18.1	7.1	2.7	0.284	false
83028	Snapshot SP Dizzy Trout DET 1942	Starter	55	5	R			0.310	0.31	0.31	20.6	6.3	3.1	0.289	false
82981	Snapshot SP Phenomenal Smith BL2 1888	Starter	50	5	L			0.310	0.311	0.309	24.0	10.5	2.3	0.295	false
83100	Snapshot RP Buddy Schultz STL 1979	Reliever	58	5	L			0.310	0.332	0.302	27.9	4.8	4.3	0.295	false
84015	All-Time Legend RP Dave Rucker STL Peak	Reliever	48	5	L			0.310	0.296	0.315	17.3	7.8	1.5	0.304	false
83031	Snapshot SP Harry McIntire CHC 1910	Starter	54	5	R			0.310	0.309	0.311	16.5	5.3	3.0	0.282	false
83000	Veteran Presence CL Doug Jones BAL 1995	Reliever	50	5	R			0.310	0.311	0.308	23.1	5.1	2.9	0.308	false
84681	Happy Easter SP Bunny Hearn BSN 1926	Starter	45	5	L			0.310	0.314	0.308	21.8	7.1	2.6	0.300	false
85067	HOF 1 - Veteran Presence SP Lefty Gomez NYY 1941	Starter	54	5	L			0.310	0.292	0.317	23.8	12.6	2.2	0.285	false
83044	Snapshot SP Gene Conley ML1 1956	Starter	57	5	R			0.310	0.313	0.307	15.6	4.9	2.3	0.295	false
84231	Rookie Sensation SP Tejay Antone CIN 2020	Starter	50	5	R			0.310	0.317	0.305	21.8	6.9	2.8	0.298	false
81823	MLB 2026 Live RP Keegan Thompson COL	Reliever	55	0	R			0.311	0.314	0.309	21.1	6.1	3.0	0.295	false
82131	MLB 2026 Live RP Tayler Scott ATL	Reliever	52	0	R			0.311	0.32	0.303	21.2	7.0	2.8	0.295	false
82028	MLB 2026 Live RP Paxton Schultz WSH	Reliever	59	0	R			0.311	0.314	0.309	20.8	5.7	2.9	0.298	false
85260	MLB 2026 Live RP Cam Sanders PIT	Reliever	51	0	R			0.311	0.316	0.307	22.4	9.4	2.4	0.296	false
85563	MLB 2026 Live SP Elmer Rodriguez NYY	Starter	59	0	R			0.311	0.314	0.308	19.6	6.8	2.6	0.294	false
85569	MLB 2026 Live SP JR Ritchie ATL	Starter	59	0	R			0.311	0.316	0.308	21.1	6.6	3.1	0.290	false
82192	MLB 2026 Live RP Cal Quantrill TEX	Reliever	59	0	R			0.311	0.302	0.318	18.5	5.4	3.0	0.289	false
83090	Snapshot CL Tom Morgan NYY 1955	Reliever	58	0	R			0.311	0.33	0.295	10.3	5.7	1.6	0.290	false
84921	MLB 2026 Live RP Ron Marinaccio SD	Reliever	51	0	R			0.311	0.322	0.302	22.4	6.7	3.2	0.290	false
83061	Snapshot RP Roy Lee Jackson SD 1985	Reliever	58	0	R			0.311	0.32	0.304	21.2	6.4	3.3	0.285	false
84977	MLB 2026 Live RP Yaramil Hiraldo BAL	Reliever	54	0	R			0.311	0.322	0.302	22.8	5.6	3.4	0.294	false
82118	MLB 2026 Live RP Ryan Gusto MIA	Reliever	57	0	R			0.311	0.312	0.311	19.0	5.9	2.7	0.297	false
85992	MLB 2026 Live SP Dax Fulton MIA	Starter	55	0	L			0.311	0.309	0.312	18.2	7.1	2.3	0.295	false
83052	Snapshot RP Tim Birtsas CIN 1989	Reliever	54	0	L			0.311	0.308	0.312	22.6	6.1	3.0	0.301	false
83007	Snapshot SP Jack Sanford PHI 1958	Starter	51	5	R			0.311	0.328	0.299	19.0	7.7	2.4	0.293	false
83035	Snapshot SP Armando Reynoso NYM 1997	Starter	54	5	R			0.311	0.32	0.304	15.9	5.8	2.5	0.289	false
83864	Historical All-Star SP Hugh Mulcahy PHI 1940	Starter	54	5	R			0.311	0.305	0.316	14.2	5.4	2.3	0.290	false
82787	Unsung Heroes CL Byron McLaughlin SEA 1979	Reliever	49	5	R			0.311	0.31	0.312	22.0	7.7	3.2	0.285	false
82999	Snapshot SP Kirk McCaskill CAL 1988	Starter	51	5	R			0.311	0.313	0.31	20.0	7.4	2.3	0.301	false
82802	Unsung Heroes SP Slim Love NYY 1918	Starter	52	5	L			0.311	0.303	0.313	24.4	8.9	2.9	0.292	false
82987	Snapshot SP Jason Grimsley CLE 1994	Starter	50	5	R			0.311	0.318	0.306	20.0	6.3	2.5	0.301	false
84236	Rookie Sensation SP Wayne Garland BAL 1974	Starter	53	5	R			0.311	0.314	0.309	17.5	5.6	2.6	0.294	false
82995	Veteran Presence RP Cal Eldred STL 2003	Reliever	50	5	R			0.311	0.299	0.321	24.8	7.6	3.3	0.295	false
84230	Rookie Sensation RP Jon Coutlangus CIN 2007	Reliever	49	5	L			0.311	0.309	0.312	23.1	10.8	2.1	0.296	false
83004	Snapshot SP Gerry Arrigo CIN 1968	Starter	52	5	L			0.311	0.297	0.316	20.4	7.2	2.7	0.292	false
84408	Negro League Star SP Ramon Arano MCDR 1964	Starter	55	5	R			0.311	0.317	0.307	13.0	5.3	2.0	0.292	false
83098	Veteran Presence CL Tim Worrell PHI 2004	Reliever	58	0	R			0.312	0.315	0.309	20.0	5.0	3.2	0.292	false
84239	Rookie Sensation SP Curt Simmons PHI 1948	Starter	56	0	L			0.312	0.324	0.307	22.5	9.5	2.6	0.292	false
82630	MLB 2026 Live SP Cade Povich BAL	Starter	59	0	L			0.312	0.312	0.312	21.3	6.0	3.0	0.298	false
82289	MLB 2026 Live RP Kaleb Ort LAA	Reliever	51	0	R			0.312	0.32	0.306	22.6	7.3	3.3	0.287	false
82464	MLB 2026 Live RP Chris Murphy CWS	Reliever	50	0	L			0.312	0.305	0.315	20.0	7.6	2.5	0.295	false
84906	MLB 2026 Live RP Joel Kuhnel MIL	Reliever	56	0	R			0.312	0.323	0.303	17.9	5.1	2.7	0.297	false
85268	MLB 2026 Live RP Seth Johnson PHI	Reliever	55	0	R			0.312	0.312	0.312	21.5	7.0	2.9	0.294	false
86003	MLB 2026 Live RP Gavin Hollowell CHC	Reliever	49	0	R			0.312	0.321	0.305	21.5	8.0	2.8	0.291	false
85622	MLB 2026 Live RP Nolan Hoffman PHI	Reliever	53	0	R			0.312	0.319	0.307	21.1	6.8	2.8	0.297	false
82102	MLB 2026 Live RP Cade Gibson MIA	Reliever	50	0	L			0.312	0.306	0.314	18.7	6.2	2.6	0.296	false
81908	MLB 2026 Live RP Carson Fulmer SEA	Reliever	58	0	R			0.312	0.319	0.306	19.2	6.0	2.9	0.291	false
82425	MLB 2026 Live RP Matt Festa CLE	Reliever	54	0	R			0.312	0.318	0.307	23.2	5.7	3.6	0.292	false
82561	MLB 2026 Live RP Angel Chivilli NYY	Reliever	53	0	R			0.312	0.313	0.311	19.9	5.5	2.9	0.298	false
83049	Snapshot SP Ice Box Chamberlain CIN 1893	Starter	58	0	R			0.312	0.315	0.309	18.9	7.1	2.8	0.286	false
84958	MLB 2026 Live RP Connor Brogdon CLE	Reliever	54	0	R			0.312	0.323	0.304	22.7	5.8	3.5	0.293	false
84966	MLB 2026 Live RP Hunter Barco PIT	Reliever	59	0	L			0.312	0.293	0.319	20.2	6.3	2.9	0.293	false
84974	MLB 2026 Live RP Luinder Avila KC	Reliever	55	0	R			0.312	0.324	0.302	20.2	7.3	2.5	0.296	false
86211	Limited Edition/88 SP Rolando Arrojo TB 1998	Starter	47	0	R			0.312	0.331	0.297	19.6	6.1	2.9	0.294	true
82794	Unsung Heroes SP Victor Zambrano NYM 2005	Starter	51	5	R			0.312	0.323	0.303	17.3	8.4	2.0	0.292	false
84021	All-Time Legend SP Hank Wyse CHC Peak	Starter	58	5	R			0.312	0.314	0.311	14.7	4.5	2.6	0.292	false
83030	Snapshot SP Flint Rhem STL 1927	Starter	53	5	R			0.312	0.341	0.289	17.0	5.5	2.8	0.289	false
82971	Veteran Presence CL Randy Myers TOR 1998	Reliever	48	5	L			0.312	0.3	0.316	19.0	6.5	2.6	0.294	false
82962	Snapshot RP Bart Johnson CWS 1977	Reliever	48	5	R			0.312	0.321	0.305	16.4	6.9	1.7	0.303	false
83027	Snapshot SP Joe Hatten BRO 1947	Starter	53	5	L			0.312	0.272	0.326	15.4	7.6	2.1	0.286	false
83067	Snapshot SP Fred Goldsmith CHC 1882	Starter	59	5	R			0.312	0.309	0.314	15.9	4.6	2.5	0.295	false
83017	Snapshot SP Jack Chesbro NYY 1906	Starter	52	5	R			0.312	0.313	0.312	21.8	5.1	2.9	0.307	false
84409	Negro League Star SP Ches Buchanan PhSt 1941	Starter	57	5	R			0.312	0.314	0.311	12.7	4.8	2.3	0.288	false
82350	MLB 2026 Live SP Simeon Woods Richardson TOR	Starter	58	0	R			0.313	0.313	0.313	19.8	6.6	2.9	0.292	false
84965	MLB 2026 Live RP Cole Wilcox SEA	Reliever	53	0	R			0.313	0.325	0.303	18.6	6.7	2.5	0.296	false
83039	Snapshot SP Vic Sorrell DET 1930	Starter	56	0	R			0.313	0.336	0.294	21.1	8.2	2.8	0.290	false
85636	MLB 2026 Live RP Tayler Saucedo LAA	Reliever	50	0	L			0.313	0.309	0.315	20.2	7.3	2.6	0.297	false
81996	MLB 2026 Live SP Colin Rea CHC	Starter	59	0	R			0.313	0.316	0.31	19.1	5.6	3.1	0.290	false
86051	MLB 2026 Live RP Carson Palmquist WSH	Reliever	54	0	L			0.313	0.309	0.314	21.2	6.6	3.1	0.294	false
85367	Clubhouse - Played Where? - Unsung Heroes RP Sparky Lyle TEX 1979	Reliever	51	0	L			0.313	0.286	0.322	18.2	5.8	3.4	0.278	false
83111	Snapshot CL Skip Lockwood NYM 1978	Reliever	58	0	R			0.313	0.311	0.314	24.9	6.2	3.9	0.290	false
84240	Rookie Sensation SP Tim Keefe TRN 1880	Starter	58	0	R			0.313	0.311	0.314	22.5	8.1	2.9	0.294	false
86032	MLB 2026 Live RP Hayden Juenger ATH	Reliever	50	0	R			0.313	0.319	0.309	19.2	6.7	2.7	0.293	false
81736	MLB 2026 Live RP Alek Jacob SD	Reliever	50	0	R			0.313	0.32	0.309	19.9	6.4	3.0	0.291	false
81729	MLB 2026 Live SP Adrian Houser SF	Starter	59	0	R			0.313	0.316	0.311	18.1	5.3	2.9	0.293	false
85242	MLB 2026 Live RP Peyton Gray TEX	Reliever	52	0	R			0.313	0.317	0.309	23.1	6.0	3.5	0.293	false
84016	All-Time Legend RP Jerry Don Gleaton DET Peak	Reliever	50	0	L			0.313	0.295	0.319	21.2	7.8	2.7	0.294	false
83043	Snapshot SP Bob Bruce HOU 1962	Starter	57	0	R			0.313	0.339	0.292	22.5	8.6	2.9	0.291	false
82323	MLB 2026 Live RP Matt Bowman TOR	Reliever	56	0	R			0.313	0.319	0.307	18.7	5.4	2.9	0.294	false
82562	MLB 2026 Live RP Osvaldo Bido CWS	Reliever	53	0	R			0.313	0.318	0.31	19.8	6.8	3.0	0.288	false
82996	Snapshot SP Dennys Reyes KC 2004	Starter	51	5	L			0.313	0.294	0.32	21.1	7.3	2.7	0.299	false
83034	Veteran Presence SP Andy Pettitte NYY 2013	Starter	55	5	L			0.313	0.304	0.316	15.6	5.2	2.4	0.295	false
85700	SwitchKnucklers - Rookie Sensation SP Kirt Ojala FLO 1998	Starter	46	5	L			0.313	0.306	0.316	17.9	7.5	2.4	0.294	false
84404	Negro League Star SP George Mitchell InAB 1926	Starter	52	5	R			0.313	0.314	0.312	14.2	5.4	2.3	0.292	false
83026	Snapshot SP Jim Kaat MIN 1965	Starter	55	5	L			0.313	0.302	0.317	16.2	4.8	3.0	0.288	false
84405	Negro League Star SP Cliff Carter HiCl 1930	Starter	53	5	R			0.313	0.315	0.311	16.5	5.5	2.7	0.291	false
82986	Snapshot RP Rigo Beltran NYM 1999	Reliever	49	5	L			0.313	0.307	0.315	26.4	5.9	3.5	0.309	false
84915	MLB 2026 Live RP Jake Woodford MIL	Reliever	55	0	R			0.314	0.32	0.31	18.3	5.2	2.8	0.299	false
85699	Clubhouse - SwitchKnucklers - Rookie Sensation SP Tim Wakefield PIT 1992	Starter	58	0	R			0.314	0.304	0.322	17.0	7.3	2.4	0.291	false
83087	Snapshot CL Cecil Upshaw ATL 1971	Reliever	59	0	R			0.314	0.337	0.295	19.4	4.8	2.6	0.308	false
85628	MLB 2026 Live RP Trent Thornton CHC	Reliever	55	0	R			0.314	0.313	0.316	18.4	5.6	3.3	0.284	false
84922	MLB 2026 Live SP Jared Shuster STL	Starter	57	0	L			0.314	0.304	0.317	16.6	6.0	2.4	0.295	false
81802	MLB 2026 Live RP Luis Peralta CHC	Reliever	49	0	L			0.314	0.309	0.316	21.7	7.6	2.9	0.296	false
83063	Snapshot RP Don Nottebart CIN 1967	Reliever	57	0	R			0.314	0.333	0.298	15.6	5.1	2.4	0.297	false
84862	Clubhouse - Negro League Star SP Jack Matchett KCM 1944	Starter	53	0	R			0.314	0.31	0.316	16.6	5.2	2.5	0.298	false
81836	MLB 2026 Live RP Grant Holman PHI	Reliever	52	0	R			0.314	0.315	0.313	19.0	5.6	3.0	0.295	false
81803	MLB 2026 Live RP Seth Halvorsen COL	Reliever	50	0	R			0.314	0.318	0.311	21.6	7.2	3.0	0.295	false
85604	MLB 2026 Live SP Lucas Giolito SD	Starter	59	0	R			0.314	0.314	0.314	20.7	6.4	3.1	0.293	false
86121	Limited Edition/93 SP Shawn Chacon COL 2003	Starter	45	0	R			0.314	0.325	0.305	16.7	8.2	2.2	0.291	true
83110	Snapshot CL Rod Beck CHC 1998	Reliever	59	0	R			0.314	0.326	0.305	22.9	4.6	3.5	0.302	false
82431	MLB 2026 Live SP Logan Allen CLE	Starter	59	0	L			0.314	0.305	0.317	18.5	6.2	2.7	0.296	false
85366	T4 Ep. 1 - Unsung Heroes SP Fernando Valenzuela BAL 1993	Starter	50	5	L			0.314	0.334	0.308	14.3	8.1	2.5	0.276	false
82786	Unsung Heroes SP Tiny Osborne BRO 1925	Starter	49	5	R			0.314	0.323	0.307	20.8	7.5	2.9	0.293	false
82972	Snapshot SP Sam McDowell SF 1972	Starter	49	5	L			0.314	0.323	0.311	22.6	9.0	2.8	0.293	false
85302	May Names 1 - Rookie Sensation RP Tim Mayza TOR 2017	Reliever	44	5	L			0.314	0.254	0.334	30.0	5.2	4.3	0.308	false
84237	Rookie Sensation SP Dixie Leverett CWS 1922	Starter	53	5	R			0.314	0.34	0.293	15.6	6.0	2.7	0.285	false
82659	Hardware Heroes SP Livan Hernandez WAS 2005	Starter	51	5	R			0.314	0.318	0.312	16.4	5.6	2.7	0.292	false
83016	Snapshot SP Ruben Gomez NY1 1954	Starter	52	5	R			0.314	0.327	0.303	20.0	7.2	3.1	0.286	false
84018	All-Time Legend SP Josh Fogg PIT Peak	Starter	54	5	R			0.314	0.311	0.317	16.0	5.2	2.8	0.291	false
84402	Negro League Star SP Dizzy Dismukes WBS 1911	Starter	52	5	R			0.314	0.329	0.302	13.2	5.3	2.5	0.285	false
84020	All-Time Legend SP John Thomson COL Peak	Starter	57	0	R			0.315	0.326	0.306	16.7	5.4	2.7	0.293	false
85996	MLB 2026 Live RP Carson Seymour SF	Reliever	53	0	R			0.315	0.313	0.317	17.6	5.9	2.7	0.297	false
85261	MLB 2026 Live RP Jesse Scholtens TB	Reliever	58	0	R			0.315	0.319	0.312	19.1	5.1	3.2	0.293	false
86006	MLB 2026 Live RP Wilkin Ramos SF	Reliever	48	0	R			0.315	0.317	0.313	18.0	7.7	2.2	0.297	false
83021	Snapshot RP Jesse Orosco LAD 1988	Reliever	52	0	L			0.315	0.315	0.315	23.5	10.8	3.0	0.281	false
85840	T4 Ep. 3 - Snapshot SP Mark Langston SEA 1986	Starter	48	0	L			0.315	0.295	0.322	26.6	8.5	3.3	0.301	false
85058	HOF 1 - Veteran Presence RP Rich Gossage ATH 1992	Reliever	48	0	R			0.315	0.312	0.318	22.3	8.2	3.2	0.288	false
85567	MLB 2026 Live SP Trey Gibson BAL	Starter	56	0	R			0.315	0.318	0.312	21.2	7.0	3.0	0.295	false
85255	MLB 2026 Live RP Jake Eder LAD	Reliever	52	0	L			0.315	0.305	0.318	17.5	6.2	2.6	0.294	false
82519	MLB 2026 Live RP Cam Booser TB	Reliever	51	0	L			0.315	0.308	0.318	23.7	6.8	3.5	0.293	false
86059	MLB 2026 Live RP Tanner Andrews TOR	Reliever	49	0	R			0.315	0.328	0.305	19.7	6.6	2.9	0.294	false
83015	Snapshot SP Early Wynn WS1 1943	Starter	53	5	R			0.315	0.309	0.32	16.7	5.4	3.1	0.286	false
82790	Unsung Heroes SP Dick Starr SLA 1949	Starter	48	5	R			0.315	0.32	0.311	21.9	6.9	2.9	0.302	false
82969	Snapshot RP Joe Smith CLE 2010	Reliever	48	5	R			0.315	0.334	0.3	21.4	9.7	2.9	0.283	false
83866	Veteran Presence SP Red Ruffing NYY 1941	Starter	58	5	R			0.315	0.314	0.316	15.6	5.2	3.0	0.286	false
82960	Snapshot RP Jeff Innis NYM 1992	Reliever	48	5	R			0.315	0.33	0.303	14.5	7.6	2.1	0.289	false
85806	Family Connections - Unsung Heroes SP Chris Haney KC 1996	Starter	53	5	L			0.315	0.292	0.323	14.1	4.0	2.7	0.294	false
83045	Snapshot SP Larry French PIT 1931	Starter	55	5	L			0.315	0.297	0.321	14.0	4.9	2.6	0.290	false
84827	Baseball Reference 1 SP Brian Fisher PIT 1988	Starter	43	5	R			0.315	0.337	0.297	15.5	5.9	2.5	0.292	false
82974	Veteran Presence SP Dave Burba TEX 2002	Starter	50	5	R			0.315	0.315	0.316	17.4	6.2	2.7	0.294	false
82199	MLB 2026 Live RP Cole Winn TEX	Reliever	52	0	R			0.316	0.314	0.317	20.0	7.0	3.0	0.292	false
84931	MLB 2026 Live RP Gus Varland WSH	Reliever	50	0	R			0.316	0.308	0.323	22.4	6.9	3.1	0.301	false
84908	MLB 2026 Live RP Connor Seabold KC	Reliever	51	0	R			0.316	0.32	0.313	18.9	5.9	2.9	0.298	false
84232	Rookie Sensation RP Carl Scheib PHA 1944	Reliever	50	0	R			0.316	0.326	0.308	17.4	6.1	2.7	0.294	false
81952	MLB 2026 Live RP Lyon Richardson MIL	Reliever	50	0	R			0.316	0.323	0.31	19.2	7.3	2.7	0.295	false
82277	MLB 2026 Live SP Luis Morales ATH	Starter	55	0	R			0.316	0.32	0.312	19.9	6.6	3.0	0.293	false
82979	Veteran Presence RP Don Larsen BAL 1965	Reliever	49	0	R			0.316	0.342	0.296	17.9	7.2	2.5	0.296	false
85546	MLB 2026 Live RP Paul Gervase LAD	Reliever	49	0	R			0.316	0.319	0.313	22.4	7.5	3.2	0.294	false
81827	MLB 2026 Live SP Ryan Feltner COL	Starter	54	0	R			0.316	0.321	0.312	18.6	6.4	3.0	0.290	false
82388	MLB 2026 Live RP Bailey Falter KC	Reliever	56	0	L			0.316	0.311	0.317	16.6	5.6	2.8	0.291	false
85601	MLB 2026 Live RP Carl Edwards Jr. DET	Reliever	54	0	R			0.316	0.32	0.312	19.9	6.9	2.9	0.294	false
84241	Rookie Sensation SP Don Drysdale BRO 1956	Starter	59	0	R			0.316	0.328	0.306	18.6	6.0	3.1	0.291	false
81822	MLB 2026 Live RP Chase Dollander COL	Reliever	53	0	R			0.316	0.318	0.313	20.7	6.4	3.2	0.294	false
81741	MLB 2026 Live SP Griffin Canning SD	Starter	57	0	R			0.316	0.32	0.313	21.7	6.6	3.3	0.294	false
82413	MLB 2026 Live RP Beau Brieske DET	Reliever	57	0	R			0.316	0.318	0.315	18.5	6.8	2.9	0.290	false
83047	Snapshot RP Ken Brett LAD 1979	Reliever	55	0	L			0.316	0.327	0.313	9.9	5.8	1.5	0.298	false
82800	Unsung Heroes SP Ryan Rupe TB 2002	Starter	52	5	R			0.316	0.332	0.303	20.4	5.5	3.1	0.299	false
84229	Rookie Sensation SP Glen Hobbie CHC 1958	Starter	48	5	R			0.316	0.327	0.308	17.3	8.7	2.3	0.290	false
84238	Rookie Sensation SP Johnny Enzmann CLE 1918	Starter	53	5	R			0.316	0.316	0.315	16.1	4.7	2.9	0.293	false
83013	Veteran Presence SP Bert Blyleven MIN 1987	Starter	54	5	R			0.316	0.335	0.301	21.9	6.3	3.7	0.287	false
82953	Snapshot SP Andy Benes STL 2002	Starter	45	5	R			0.316	0.323	0.31	19.0	7.6	2.8	0.290	false
82524	MLB 2026 Live RP Steven Wilson TB	Reliever	50	0	R			0.317	0.322	0.313	21.7	6.6	3.7	0.285	false
83037	Snapshot RP Charlie Williams SF 1974	Reliever	54	0	R			0.317	0.338	0.3	14.6	5.5	2.7	0.288	false
81739	MLB 2026 Live SP Randy Vasquez SD	Starter	54	0	R			0.317	0.326	0.31	18.3	5.5	3.1	0.293	false
82365	MLB 2026 Live SP Mitch Spence KC	Starter	56	0	R			0.317	0.315	0.318	17.7	5.3	2.9	0.296	false
81853	MLB 2026 Live RP Joe Ross TEX	Reliever	53	0	R			0.317	0.321	0.313	17.8	6.0	2.9	0.294	false
85573	MLB 2026 Live RP Chase Petty CIN	Reliever	51	0	R			0.317	0.323	0.312	18.5	6.2	3.1	0.291	false
85307	Baseball Reference 2 CL Glen Perkins MIN 2015	Reliever	56	0	L			0.317	0.293	0.325	19.9	4.3	3.8	0.288	false
85081	Happy Birthday Nico - Rookie Sensation SP Justin Nicolino MIA 2015	Starter	55	0	L			0.317	0.3	0.323	8.6	5.4	2.1	0.283	false
82073	MLB 2026 Live RP Tobias Myers NYM	Reliever	56	0	R			0.317	0.321	0.313	19.2	5.2	3.3	0.294	false
81889	MLB 2026 Live SP Matthew Liberatore STL	Starter	58	0	L			0.317	0.314	0.318	20.8	5.6	3.4	0.295	false
84019	All-Time Legend RP Max Leon ATL Peak	Reliever	52	0	R			0.317	0.329	0.308	17.5	5.1	2.7	0.301	false
82041	MLB 2026 Live RP Max Lazar PHI	Reliever	53	0	R			0.317	0.319	0.316	17.5	5.1	3.1	0.294	false
82297	MLB 2026 Live SP Jack Kochanowicz LAA	Starter	52	0	R			0.317	0.325	0.312	17.9	6.7	2.7	0.294	false
82030	MLB 2026 Live SP Jake Irvin WSH	Starter	57	0	R			0.317	0.319	0.314	19.7	5.7	3.4	0.290	false
82032	MLB 2026 Live RP Cole Henry WSH	Reliever	49	0	R			0.317	0.315	0.318	22.1	7.7	3.3	0.290	false
84907	MLB 2026 Live RP Andre Granillo WSH	Reliever	49	0	R			0.317	0.33	0.306	21.5	7.0	3.2	0.294	false
85585	MLB 2026 Live RP Domingo Gonzalez SEA	Reliever	47	0	R			0.317	0.323	0.313	19.3	7.2	2.9	0.293	false
85251	MLB 2026 Live SP Patrick Corbin TOR	Starter	57	0	L			0.317	0.299	0.323	19.0	5.5	3.0	0.298	false
85589	MLB 2026 Live RP Blas Castano COL	Reliever	51	0	R			0.317	0.321	0.314	18.2	5.9	2.9	0.295	false
82515	MLB 2026 Live SP Jose Berrios TOR	Starter	58	0	R			0.317	0.32	0.315	17.7	5.2	3.2	0.290	false
82804	Unsung Heroes SP Jack Bentley NY1 1924	Starter	58	0	L			0.317	0.324	0.315	19.4	6.1	3.2	0.293	false
82978	Snapshot SP Freddie Toliver MIN 1988	Starter	49	5	R			0.317	0.321	0.314	19.4	7.6	2.7	0.295	false
84876	Celebrating 42 - Negro League Star SP Satchel Davis ClBu 1947	Starter	48	5	R			0.317	0.314	0.319	19.3	4.9	3.2	0.298	false
83038	Snapshot SP Roger Craig STL 1964	Starter	56	5	R			0.317	0.306	0.325	14.2	4.6	2.8	0.292	false
83011	Snapshot SP Luis Castillo CIN 2018	Starter	53	5	R			0.317	0.32	0.314	19.6	5.6	3.6	0.286	false
84234	Rookie Sensation SP Bert Abbey WAS 1892	Starter	50	5	R			0.317	0.322	0.313	20.3	6.0	3.1	0.297	false
