# CAPPROJ key=latebronze__20260313 role=pit label=Late Bronze type=Daily variantMode=all_cards projval=40-69 vlvl0=963 vlvl5=461 recordsTotal=1424 rows=1424
CID	Name	Role	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	Kpct	BBpct	HRpct	BABIP	ProjectedNewCard
81939	MLB 2026 Live RP DL Hall MIL	Reliever	69	0	L			0.310	0.309	0.311	15.3	9.1	1.8	0.280	false
81971	MLB 2026 Live RP Caleb Ferguson CIN	Reliever	65	0	L			0.310	0.311	0.309	13.4	6.7	1.8	0.286	false
83145	Snapshot SP Jesse Duryea WAS 1892	Starter	64	0	R			0.310	0.312	0.307	12.1	7.4	2.6	0.261	false
81969	MLB 2026 Live RP Brock Burke CIN	Reliever	61	0	L			0.310	0.31	0.309	13.8	7.2	1.9	0.282	false
84971	MLB 2026 Live RP Justin Bruihl STL	Reliever	62	0	L			0.310	0.307	0.311	14.3	6.7	1.8	0.288	false
82662	Hardware Heroes RP Tom Vickery ML3 1891	Reliever	65	5	R			0.310	0.313	0.307	14.7	6.7	2.2	0.282	false
83093	Snapshot SP Lefty Tyler BSN 1913	Starter	61	5	L			0.310	0.317	0.307	14.2	7.3	1.8	0.285	false
82918	Veteran Presence CL Fernando Rodney TB 2013	Reliever	63	5	R			0.310	0.314	0.305	17.5	10.5	1.3	0.289	false
83108	Snapshot SP Joel Pineiro LAA 2010	Starter	62	5	R			0.310	0.309	0.312	11.0	4.5	2.0	0.284	false
84257	Rookie Sensation SP Bobby Miller LAD 2023	Starter	67	5	R			0.310	0.312	0.307	12.8	6.0	1.9	0.284	false
83871	Historical All-Star CL Jose Mesa CLE 1996	Reliever	63	5	R			0.310	0.313	0.305	15.1	6.8	1.8	0.291	false
85277	May Names 1 - Rookie Sensation SP Trevor May MIN 2015	Starter	69	5	R			0.310	0.309	0.311	16.7	6.2	1.7	0.303	false
83122	Snapshot CL Dave LaRoche CLE 1975	Reliever	61	5	L			0.310	0.298	0.316	21.0	10.7	2.0	0.284	false
84685	Happy Easter SP Bunny Hearn BSN 1918	Starter	55	5	L			0.310	0.326	0.302	11.7	5.0	2.1	0.284	false
83027	Snapshot SP Joe Hatten BRO 1947	Starter	53	5	L			0.310	0.279	0.327	10.7	8.6	1.6	0.271	false
83085	Snapshot SP Tom Glavine ATL 1999	Starter	63	5	L			0.310	0.297	0.318	10.9	5.8	1.5	0.288	false
83124	Snapshot SP Joe Dobson BOS 1946	Starter	65	5	R			0.310	0.32	0.298	15.4	7.1	2.4	0.278	false
84037	All-Time Legend SP Mark Clark NYM Peak	Starter	68	5	R			0.310	0.318	0.301	12.6	4.0	2.0	0.292	false
83049	Snapshot SP Ice Box Chamberlain CIN 1893	Starter	58	5	R			0.310	0.313	0.305	13.1	7.1	1.9	0.279	false
83133	Snapshot RP Cris Carpenter FLO 1993	Reliever	64	5	R			0.310	0.321	0.296	14.4	6.6	2.1	0.284	false
83146	Snapshot RP Juan Berenguer MIN 1987	Reliever	64	5	R			0.310	0.323	0.295	17.2	7.0	2.2	0.289	false
84025	All-Time Legend SP Fred Beebe STL Peak	Starter	62	5	R			0.310	0.332	0.283	15.9	7.9	2.3	0.278	false
83071	Snapshot CL Antonio Alfonseca FLO 1999	Reliever	59	5	R			0.310	0.309	0.312	11.2	5.9	1.4	0.292	false
82765	Clubhouse - World Baseball Classic SP Chien-Ming Wang TPE 2013	Starter	68	0	R			0.311	0.317	0.304	4.2	3.3	1.0	0.289	false
85767	Family Connections - Hall of Fame RP Billy Wagner HOU 1996	Reliever	58	0	L			0.311	0.288	0.325	18.8	12.9	2.8	0.246	false
82482	MLB 2026 Live RP Mike Vasil CWS	Reliever	62	0	R			0.311	0.315	0.307	12.4	6.7	1.8	0.283	false
81789	MLB 2026 Live RP Brock Stewart LAD	Reliever	69	0	R			0.311	0.315	0.306	15.7	7.1	2.2	0.284	false
85669	June Gems - Baseball Reference 3 CL Dan Spillner CLE 1982	Reliever	64	0	R			0.311	0.319	0.3	13.8	6.6	1.9	0.286	false
83112	Snapshot SP Chris Short PHI 1963	Starter	65	0	L			0.311	0.283	0.327	14.4	7.6	1.8	0.285	false
81888	MLB 2026 Live SP Andre Pallante STL	Starter	69	0	R			0.311	0.315	0.306	12.4	6.2	1.9	0.284	false
81786	MLB 2026 Live RP Keynan Middleton LAD	Reliever	66	0	R			0.311	0.313	0.308	14.1	6.7	2.0	0.285	false
81756	MLB 2026 Live RP Yuki Matsui SD	Reliever	67	0	L			0.311	0.309	0.312	16.3	7.6	2.4	0.279	false
83200	Snapshot SP Dutch Leonard WS1 1938	Starter	69	0	R			0.311	0.292	0.334	9.7	5.2	2.1	0.277	false
85624	MLB 2026 Live SP Stephen Kolek KC	Starter	69	0	R			0.311	0.313	0.307	12.1	5.8	1.9	0.285	false
82415	MLB 2026 Live RP Tyler Holton DET	Reliever	66	0	L			0.311	0.314	0.309	12.7	5.1	2.3	0.282	false
82494	MLB 2026 Live RP Braydon Fisher TOR	Reliever	63	0	R			0.311	0.313	0.307	16.4	8.0	2.3	0.279	false
81866	MLB 2026 Live RP Ryan Fernandez STL	Reliever	61	0	R			0.311	0.311	0.311	15.8	7.4	2.0	0.288	false
82259	MLB 2026 Live RP Tyler Ferguson CHC	Reliever	59	0	R			0.311	0.313	0.307	14.2	7.4	1.9	0.284	false
84271	Rookie Sensation RP Adam Cimber SD 2018	Reliever	69	0	R			0.311	0.336	0.279	13.9	9.5	1.0	0.290	false
81909	MLB 2026 Live SP Bubba Chandler PIT	Starter	67	0	R			0.311	0.312	0.311	14.0	7.8	1.9	0.281	false
83157	Snapshot RP Clay Carroll CIN 1975	Reliever	65	0	R			0.311	0.315	0.307	9.6	6.0	1.3	0.289	false
85646	June Gems - Baseball Reference 3 SP Milo Candini WS1 1943	Starter	67	0	R			0.311	0.319	0.301	10.5	7.8	1.2	0.284	false
86293	PTCS 4 - Unsung Heroes SP Dallas Braden ATH 2010	Starter	57	0	L			0.311	0.322	0.305	9.4	4.7	1.8	0.284	true
85633	MLB 2026 Live SP Jake Bennett BOS	Starter	66	0	L			0.311	0.309	0.312	12.6	5.9	1.9	0.287	false
82036	MLB 2026 Live RP Clayton Beeter WSH	Reliever	69	0	R			0.311	0.314	0.308	16.7	9.5	1.9	0.282	false
86197	Clubhouse - Baseball Reference 5 RP Ace Adams NY1 1943	Reliever	46	0	R			0.311	0.342	0.272	11.3	8.5	2.4	0.258	true
83148	Snapshot SP Hal Woodeshick HOU 1962	Starter	66	5	L			0.311	0.296	0.32	13.5	7.0	1.0	0.304	false
84023	All-Time Legend SP Bill Wight CWS Peak	Starter	61	5	L			0.311	0.296	0.318	11.0	6.1	1.4	0.290	false
84028	All-Time Legend SP Edinson Volquez CIN Peak	Starter	64	5	R			0.311	0.314	0.309	14.4	7.7	1.8	0.286	false
84242	Rookie Sensation RP Steve Olin CLE 1989	Reliever	58	5	R			0.311	0.316	0.305	13.4	6.9	1.2	0.298	false
83864	Historical All-Star SP Hugh Mulcahy PHI 1940	Starter	54	5	R			0.311	0.304	0.32	9.6	6.2	1.8	0.276	false
84245	Rookie Sensation RP Will McEnaney CIN 1975	Reliever	56	5	L			0.311	0.312	0.311	11.3	4.2	2.1	0.287	false
84240	Rookie Sensation SP Tim Keefe TRN 1880	Starter	58	5	R			0.311	0.309	0.312	15.2	7.8	2.0	0.284	false
83131	Snapshot SP Roberto H. Hernandez CLE 2007	Starter	67	5	R			0.311	0.318	0.301	10.6	6.3	1.7	0.281	false
83106	Snapshot SP Claude Hendrix PIT 1913	Starter	62	5	R			0.311	0.317	0.303	16.2	7.1	1.9	0.292	false
83045	Snapshot SP Larry French PIT 1931	Starter	55	5	L			0.311	0.293	0.322	10.0	5.4	2.1	0.276	false
83168	Snapshot SP Mike Fornieles BOS 1957	Starter	67	5	R			0.311	0.312	0.309	13.0	6.1	1.7	0.291	false
83121	Snapshot RP Adrian Devine ATL 1976	Reliever	62	5	R			0.311	0.311	0.312	14.4	5.9	2.0	0.291	false
83187	Snapshot RP Tim Crews LAD 1991	Reliever	66	5	R			0.311	0.323	0.297	15.3	5.1	2.1	0.296	false
83125	Snapshot RP Don Brennan CIN 1935	Reliever	60	5	R			0.311	0.328	0.291	14.7	8.1	2.2	0.276	false
82806	Unsung Heroes SP Johnny Babich PHA 1940	Starter	60	5	R			0.311	0.313	0.309	12.6	6.8	2.4	0.272	false
84248	Rookie Sensation RP Neil Allen NYM 1979	Reliever	60	5	R			0.311	0.309	0.313	15.0	7.9	1.4	0.294	false
82628	MLB 2026 Live RP Grant Wolfram BAL	Reliever	65	0	L			0.312	0.307	0.315	14.0	6.5	1.7	0.293	false
83189	Snapshot RP Jim Todd ATH 1975	Reliever	68	0	R			0.312	0.318	0.304	9.4	6.3	1.7	0.279	false
81856	MLB 2026 Live RP Ryan Thompson AZ	Reliever	64	0	R			0.312	0.319	0.303	11.9	5.6	2.0	0.285	false
83182	Veteran Presence RP Elmer Singleton CHC 1959	Reliever	67	0	R			0.312	0.319	0.304	12.2	5.9	1.6	0.292	false
82120	MLB 2026 Live RP Tyler Phillips MIA	Reliever	60	0	R			0.312	0.311	0.313	12.7	6.5	2.1	0.282	false
86207	Limited Edition/89 SP Vinegar Bend Mizell STL 1959	Starter	57	0	L			0.312	0.309	0.313	12.5	7.3	1.5	0.287	true
82347	MLB 2026 Live RP Julian Merryweather MIN	Reliever	59	0	R			0.312	0.313	0.311	15.8	7.6	2.1	0.287	false
85581	MLB 2026 Live SP Trevor McDonald SF	Starter	63	0	R			0.312	0.314	0.311	12.6	6.5	1.8	0.287	false
81894	MLB 2026 Live RP Isaac Mattson PIT	Reliever	58	0	R			0.312	0.312	0.311	13.6	7.8	1.8	0.283	false
82155	MLB 2026 Live RP Tyler Kinley ATL	Reliever	67	0	R			0.312	0.314	0.31	16.2	6.9	2.5	0.281	false
83154	Snapshot CL Danny Graves CIN 2002	Reliever	63	0	R			0.312	0.311	0.314	10.3	4.5	1.8	0.289	false
81882	MLB 2026 Live RP Gordon Graceffo STL	Reliever	63	0	R			0.312	0.316	0.307	12.4	6.8	2.1	0.279	false
82448	MLB 2026 Live RP Hunter Gaddis CLE	Reliever	67	0	R			0.312	0.315	0.308	14.0	6.1	2.1	0.286	false
82119	MLB 2026 Live RP Calvin Faucher MIA	Reliever	64	0	R			0.312	0.31	0.315	15.0	8.3	1.7	0.287	false
84955	MLB 2026 Live RP Enmanuel De Jesus DET	Reliever	67	0	L			0.312	0.313	0.312	13.1	6.7	1.8	0.287	false
81852	MLB 2026 Live RP Taylor Clarke AZ	Reliever	66	0	R			0.312	0.32	0.303	12.1	5.5	2.6	0.273	false
82345	MLB 2026 Live RP Andrew Chafin CIN	Reliever	59	0	L			0.312	0.308	0.315	15.9	7.9	1.9	0.289	false
81726	MLB 2026 Live RP Jose Butto SF	Reliever	67	0	R			0.312	0.313	0.311	13.3	7.2	1.8	0.286	false
82153	MLB 2026 Live RP Aaron Bummer CHC	Reliever	58	0	L			0.312	0.313	0.312	14.1	7.2	1.8	0.288	false
81722	MLB 2026 Live RP JT Brubaker SF	Reliever	59	0	R			0.312	0.312	0.311	12.6	7.1	1.8	0.283	false
85003	MLB 2026 Live RP AJ Blubaugh HOU	Reliever	62	0	R			0.312	0.311	0.314	14.7	7.7	2.2	0.280	false
81821	MLB 2026 Live RP Brennan Bernardino COL	Reliever	58	0	L			0.312	0.312	0.313	13.2	7.1	1.8	0.286	false
82449	MLB 2026 Live RP Shawn Armstrong CLE	Reliever	69	0	R			0.312	0.317	0.307	15.1	6.2	2.4	0.283	false
83098	Veteran Presence CL Tim Worrell PHI 2004	Reliever	58	5	R			0.312	0.312	0.311	13.5	5.3	2.4	0.283	false
84251	Rookie Sensation SP Happy Townsend PHI 1901	Starter	63	5	R			0.312	0.325	0.295	17.1	10.3	1.8	0.280	false
84020	All-Time Legend SP John Thomson COL Peak	Starter	57	5	R			0.312	0.323	0.297	12.3	5.6	1.8	0.290	false
83081	Snapshot RP Paul Shuey CLE 1998	Reliever	57	5	R			0.312	0.316	0.307	18.0	7.4	2.5	0.286	false
83091	Snapshot RP Jack Russell CHC 1939	Reliever	58	5	R			0.312	0.318	0.305	14.1	6.3	2.0	0.289	false
85332	T4 Ep. 1 - Rookie Sensation RP Darren O&#39;Day LAA 2008	Reliever	62	5	R			0.312	0.32	0.303	11.8	5.9	1.4	0.296	false
83120	Snapshot SP Mike Moore ATH 1991	Starter	64	5	R			0.312	0.32	0.302	14.2	9.2	1.7	0.280	false
82997	Veteran Presence SP Kevin Millwood SEA 2012	Starter	52	5	R			0.312	0.3	0.326	11.1	7.2	1.8	0.277	false
83141	Snapshot SP Lee Meadows PIT 1927	Starter	65	5	R			0.312	0.331	0.288	10.8	4.8	2.2	0.281	false
83159	Snapshot SP Burleigh Grimes NY1 1927	Starter	69	5	R			0.312	0.324	0.297	15.3	6.5	2.2	0.286	false
84277	Rookie Sensation SP Al Grabowski STL 1929	Starter	69	5	L			0.312	0.31	0.314	13.8	5.6	2.0	0.291	false
82812	Unsung Heroes SP Whitey Glazner PIT 1922	Starter	64	5	R			0.312	0.305	0.32	14.7	5.7	2.2	0.290	false
84246	Rookie Sensation SP Larry Dierker HOU 1965	Starter	62	5	R			0.312	0.291	0.337	13.9	5.5	2.7	0.275	false
82801	Unsung Heroes RP Rocky Childress HOU 1987	Reliever	51	5	R			0.312	0.314	0.311	11.5	5.7	1.8	0.287	false
84243	Rookie Sensation SP Raleigh Aitchison BRO 1914	Starter	63	5	L			0.312	0.314	0.312	13.9	6.5	2.3	0.281	false
84425	Negro League Star SP Roy Welmaker HoSt 1953	Starter	68	0	L			0.313	0.311	0.313	12.8	6.9	1.8	0.285	false
82445	MLB 2026 Live RP Andrew Walters CLE	Reliever	60	0	R			0.313	0.319	0.306	16.4	8.2	2.2	0.284	false
82805	Unsung Heroes SP Wayne Twitchell PHI 1972	Starter	60	0	R			0.313	0.3	0.329	13.6	8.0	1.7	0.287	false
84429	Negro League Star SP Ted Trent CAG 1936	Starter	69	0	R			0.313	0.314	0.311	12.3	5.8	2.0	0.285	false
83116	Snapshot RP Brian Tallet TOR 2008	Reliever	60	0	L			0.313	0.311	0.314	13.0	7.4	1.7	0.286	false
85368	Clubhouse - Played Where? - Unsung Heroes RP Greg Swindell MIN 1997	Reliever	63	0	L			0.313	0.282	0.331	13.3	5.3	2.9	0.274	false
85970	MLB 2026 Live RP Drew Sommers DET	Reliever	58	0	L			0.313	0.305	0.317	12.9	6.5	1.9	0.287	false
82330	MLB 2026 Live RP Eric Orze MIN	Reliever	62	0	R			0.313	0.314	0.311	14.5	7.4	1.8	0.290	false
82488	MLB 2026 Live RP Tommy Nance TOR	Reliever	66	0	R			0.313	0.313	0.312	14.5	6.2	2.1	0.289	false
84428	Negro League Star SP Henry McHenry NeBr 1932	Starter	66	0	R			0.313	0.312	0.314	12.0	6.1	1.8	0.287	false
84699	Clubhouse - April Fools&#39; Day RP Pedro Martinez SD 1993	Reliever	51	0	L			0.313	0.33	0.304	14.3	9.6	2.9	0.253	false
84664	Opening Day Heroes - Snapshot SP Rick Mahler ATL 1982	Starter	69	0	R			0.313	0.305	0.322	12.8	6.5	1.8	0.288	false
81763	MLB 2026 Live RP Bryan Hoeing SD	Reliever	64	0	R			0.313	0.32	0.306	11.9	5.8	1.9	0.286	false
82452	MLB 2026 Live RP Carlos Hernandez CLE	Reliever	68	0	R			0.313	0.316	0.31	14.0	7.0	1.9	0.286	false
82348	MLB 2026 Live RP Liam Hendriks CHC	Reliever	65	0	R			0.313	0.313	0.312	15.6	6.7	2.2	0.289	false
85717	SwitchKnucklers - Snapshot SP Mickey Haefner WS1 1944	Starter	64	0	L			0.313	0.306	0.317	12.2	7.1	1.6	0.289	false
82670	Hardware Heroes CL Bill Campbell MIN 1976	Reliever	64	0	R			0.313	0.312	0.314	15.0	6.9	2.2	0.284	false
84265	Rookie Sensation RP Clay Bryant CHC 1936	Reliever	66	0	R			0.313	0.317	0.309	16.9	7.9	1.8	0.296	false
82579	MLB 2026 Live RP Jake Bird NYY	Reliever	66	0	R			0.313	0.317	0.308	16.0	6.7	2.1	0.291	false
84031	All-Time Legend SP Tyler Anderson COL Peak	Starter	66	0	L			0.313	0.301	0.319	11.2	5.4	1.9	0.286	false
84255	Rookie Sensation SP Hal Smith PIT 1933	Starter	63	5	R			0.313	0.326	0.297	9.7	4.9	2.0	0.282	false
85828	Heart Attack - Negro League Star SP Patricio Scantlebury NYC 1946	Starter	56	5	L			0.313	0.311	0.314	13.5	7.3	1.1	0.301	false
83155	Snapshot RP Paul Quantrill TOR 1998	Reliever	64	5	R			0.313	0.313	0.313	12.9	4.7	1.7	0.300	false
82816	Unsung Heroes SP Doc Newton NYY 1907	Starter	66	5	L			0.313	0.324	0.308	15.5	5.9	2.2	0.292	false
83873	Veteran Presence SP Tommy John NYY 1980	Starter	66	5	L			0.313	0.305	0.317	8.7	5.2	1.9	0.279	false
83051	Snapshot SP Matt Harrison TEX 2011	Starter	68	5	L			0.313	0.31	0.315	11.5	6.4	1.9	0.284	false
83067	Snapshot SP Fred Goldsmith CHC 1882	Starter	59	5	R			0.313	0.311	0.316	11.1	4.8	2.0	0.288	false
84016	All-Time Legend RP Jerry Don Gleaton DET Peak	Reliever	50	5	L			0.313	0.306	0.317	14.3	7.5	2.0	0.284	false
84825	Baseball Reference 1 RP Reed Garrett NYM 2024	Reliever	49	5	R			0.313	0.311	0.316	18.3	9.6	1.5	0.297	false
84018	All-Time Legend SP Josh Fogg PIT Peak	Starter	54	5	R			0.313	0.305	0.323	10.8	5.9	2.3	0.275	false
83142	Snapshot SP Wes Ferrell BOS 1934	Starter	65	5	R			0.313	0.328	0.294	10.8	5.5	1.8	0.286	false
84259	Rookie Sensation SP Josh Collmenter ARI 2011	Starter	66	5	R			0.313	0.327	0.295	10.3	4.4	2.8	0.268	false
83052	Snapshot RP Tim Birtsas CIN 1989	Reliever	54	5	L			0.313	0.311	0.314	15.4	6.1	2.2	0.291	false
83128	Snapshot SP Red Ames NY1 1909	Starter	64	5	R			0.313	0.319	0.305	17.0	7.1	2.3	0.290	false
82421	MLB 2026 Live SP Justin Verlander DET	Starter	65	0	R			0.314	0.312	0.318	12.2	5.9	2.2	0.284	false
82121	MLB 2026 Live RP Jesus Tinoco MIA	Reliever	62	0	R			0.314	0.32	0.307	12.9	6.6	1.9	0.286	false
82000	MLB 2026 Live RP Caleb Thielbar CHC	Reliever	67	0	L			0.314	0.309	0.316	16.0	6.5	2.8	0.278	false
84932	MLB 2026 Live RP Ian Seymour TB	Reliever	69	0	L			0.314	0.301	0.322	15.5	6.4	2.7	0.280	false
85002	MLB 2026 Live RP Tyler Samaniego BOS	Reliever	59	0	L			0.314	0.311	0.315	13.0	6.4	1.8	0.290	false
84033	All-Time Legend SP Tanner Roark WAS Peak	Starter	68	0	R			0.314	0.31	0.318	11.7	6.6	2.1	0.279	false
82130	MLB 2026 Live SP Martin Perez ATL	Starter	65	0	L			0.314	0.306	0.318	12.9	6.8	2.2	0.281	false
82151	MLB 2026 Live RP Joel Payamps ATL	Reliever	63	0	R			0.314	0.317	0.31	13.1	5.8	2.1	0.287	false
85081	Happy Birthday Nico - Rookie Sensation SP Justin Nicolino MIA 2015	Starter	55	0	L			0.314	0.311	0.316	6.1	6.2	1.6	0.275	false
82122	MLB 2026 Live RP Andrew Nardi MIA	Reliever	63	0	L			0.314	0.306	0.318	17.3	7.4	2.4	0.286	false
81968	MLB 2026 Live RP Sam Moll CIN	Reliever	57	0	L			0.314	0.305	0.318	15.6	7.9	2.2	0.283	false
82383	MLB 2026 Live RP Nick Mears KC	Reliever	57	0	R			0.314	0.316	0.311	13.1	7.3	1.9	0.285	false
84952	MLB 2026 Live RP Joe Mantiply TOR	Reliever	63	0	L			0.314	0.303	0.32	12.7	5.0	2.2	0.289	false
82318	MLB 2026 Live SP Alek Manoah LAA	Starter	69	0	R			0.314	0.319	0.309	12.5	7.2	2.0	0.281	false
82658	Hardware Heroes SP Carl Lundgren CHC 1903	Starter	64	0	R			0.314	0.315	0.312	12.1	6.8	1.8	0.286	false
84266	Rookie Sensation RP Aaron Loup TOR 2013	Reliever	68	0	L			0.314	0.318	0.311	11.1	4.1	2.0	0.291	false
82229	MLB 2026 Live RP Casey Legumina TB	Reliever	60	0	R			0.314	0.317	0.311	13.5	6.4	1.9	0.291	false
82380	MLB 2026 Live RP Alex Lange KC	Reliever	62	0	R			0.314	0.316	0.311	16.1	9.3	1.8	0.287	false
84986	MLB 2026 Live RP Will Klein LAD	Reliever	64	0	R			0.314	0.318	0.309	16.3	8.6	1.8	0.290	false
84935	MLB 2026 Live RP Caleb Kilian SF	Reliever	68	0	R			0.314	0.319	0.308	14.5	6.9	2.2	0.284	false
85904	Limited Edition/80 SP TJ House CLE 2014	Starter	50	0	L			0.314	0.301	0.321	12.8	4.6	2.0	0.293	false
83169	Snapshot SP Al Hollingsworth CIN 1936	Starter	69	0	L			0.314	0.315	0.314	13.6	7.1	1.7	0.291	false
82281	MLB 2026 Live RP Hogan Harris ATH	Reliever	60	0	L			0.314	0.305	0.319	16.5	8.2	2.0	0.289	false
82395	MLB 2026 Live RP Brenan Hanifee DET	Reliever	58	0	R			0.314	0.318	0.309	11.5	5.5	1.9	0.288	false
83136	Snapshot RP Fred Green PIT 1960	Reliever	62	0	L			0.314	0.313	0.314	13.9	7.9	1.8	0.286	false
83179	Snapshot RP Jerry Garvin TOR 1980	Reliever	67	0	L			0.314	0.296	0.323	14.5	6.4	2.5	0.281	false
81710	MLB 2026 Live SP Hayden Birdsong SF	Starter	66	0	R			0.314	0.317	0.311	13.5	7.2	2.0	0.285	false
84040	All-Time Legend SP Steve Barber BAL Peak	Starter	69	0	L			0.314	0.322	0.31	12.7	7.4	1.8	0.285	false
84021	All-Time Legend SP Hank Wyse CHC Peak	Starter	58	5	R			0.314	0.313	0.314	10.0	4.7	2.2	0.281	false
83066	Snapshot SP Earl Whitehill DET 1929	Starter	62	5	L			0.314	0.328	0.307	16.1	7.0	2.2	0.290	false
85308	Baseball Reference 2 CL Heathcliff Slocumb PHI 1995	Reliever	64	5	R			0.314	0.318	0.308	17.7	11.7	1.1	0.294	false
83866	Veteran Presence SP Red Ruffing NYY 1941	Starter	58	5	R			0.314	0.306	0.325	10.0	5.9	2.5	0.270	false
84252	Rookie Sensation SP Dave Rozema DET 1977	Starter	63	5	R			0.314	0.321	0.307	10.5	3.3	2.7	0.280	false
83063	Snapshot RP Don Nottebart CIN 1967	Reliever	57	5	R			0.314	0.325	0.301	11.3	5.3	1.9	0.288	false
83147	Snapshot SP Jamie Moyer BAL 1993	Starter	66	5	L			0.314	0.341	0.3	11.9	5.7	2.0	0.287	false
83149	Snapshot SP Dennis Leonard KC 1976	Starter	67	5	R			0.314	0.32	0.307	13.4	6.1	2.2	0.284	false
83061	Snapshot RP Roy Lee Jackson SD 1985	Reliever	58	5	R			0.314	0.322	0.305	14.2	6.5	2.6	0.277	false
83123	Snapshot SP Al Fitzmorris KC 1976	Starter	63	5	R			0.314	0.316	0.311	8.9	5.4	1.5	0.288	false
84241	Rookie Sensation SP Don Drysdale BRO 1956	Starter	59	5	R			0.314	0.326	0.299	12.9	6.1	2.2	0.283	false
84409	Negro League Star SP Ches Buchanan PhSt 1941	Starter	57	5	R			0.314	0.316	0.312	8.7	5.1	1.8	0.283	false
83167	Snapshot SP Dave Boswell MIN 1966	Starter	67	5	R			0.314	0.329	0.294	17.4	8.4	2.9	0.270	false
84024	Veteran Presence SP Huck Betts BSN Peak	Starter	62	5	R			0.314	0.331	0.292	9.4	4.3	2.1	0.283	false
83053	Snapshot SP Floyd Bannister CWS 1987	Starter	57	5	L			0.314	0.311	0.316	11.4	5.0	3.2	0.263	false
84445	Negro League Star SP Laymon Yokely BBS 1928	Starter	67	0	R			0.315	0.316	0.313	12.8	6.8	1.8	0.288	false
82578	MLB 2026 Live RP Ryan Yarbrough NYY	Reliever	60	0	L			0.315	0.3	0.324	12.9	6.4	2.4	0.278	false
82228	MLB 2026 Live RP Carlos Vargas SEA	Reliever	55	0	R			0.315	0.319	0.311	12.0	6.5	1.8	0.288	false
84718	Clubhouse - April Fools&#39; Day RP Mike Stanton SEA 1983	Reliever	56	0	R			0.315	0.327	0.301	13.8	7.7	1.5	0.296	false
86050	MLB 2026 Live SP Reiver Sanmartin SF	Starter	63	0	L			0.315	0.309	0.318	11.7	6.0	1.8	0.289	false
82615	MLB 2026 Live RP Patrick Sandoval BOS	Reliever	69	0	L			0.315	0.315	0.315	13.0	7.1	1.8	0.290	false
84430	Negro League Star SP Dick Redding BRG 1924	Starter	68	0	R			0.315	0.314	0.317	12.5	5.8	2.2	0.285	false
84991	MLB 2026 Live RP Peyton Pallette CWS	Reliever	57	0	R			0.315	0.313	0.318	15.3	7.8	2.2	0.284	false
85236	MLB 2026 Live RP Andrew Morris MIN	Reliever	65	0	R			0.315	0.316	0.313	12.8	6.1	1.8	0.292	false
84695	Clubhouse - April Fools&#39; Day SP Bob Miller PHI 1950	Starter	69	0	R			0.315	0.332	0.294	6.0	4.8	1.3	0.288	false
84036	All-Time Legend SP Hugh McQuillan BSN Peak	Starter	68	0	R			0.315	0.31	0.322	12.3	5.9	2.4	0.280	false
84819	Baseball Reference 1 SP Carlos Martinez STL 2016	Starter	64	0	R			0.315	0.318	0.31	12.3	7.4	1.8	0.283	false
82033	MLB 2026 Live RP Dicky Lovelady WSH	Reliever	58	0	L			0.315	0.312	0.317	13.5	6.7	2.0	0.289	false
82029	MLB 2026 Live RP Brad Lord WSH	Reliever	65	0	R			0.315	0.319	0.31	13.0	6.4	2.3	0.281	false
82091	MLB 2026 Live RP Craig Kimbrel TB	Reliever	63	0	R			0.315	0.317	0.313	18.2	8.3	2.7	0.281	false
84589	Limited Edition/93 SP Edwin Jackson DET 2009	Starter	58	0	R			0.315	0.31	0.32	12.9	6.2	2.2	0.283	true
84421	Negro League Star SP Jesse Houston CAG 1938	Starter	67	0	R			0.315	0.317	0.313	11.5	5.8	1.9	0.289	false
85957	MLB 2026 Live CL Welinton Herrera COL	Reliever	59	0	L			0.315	0.299	0.324	14.1	6.9	2.1	0.287	false
85124	FLF 8 - Future Legend SP Trey Gibson BAL 2026	Starter	67	0	R			0.315	0.308	0.323	14.9	7.5	2.0	0.288	false
84032	All-Time Legend SP Jon Garland CWS Peak	Starter	68	0	R			0.315	0.308	0.324	10.6	5.2	2.4	0.278	false
83158	Snapshot SP Whitey Ford NYY 1962	Starter	67	0	L			0.315	0.314	0.315	12.6	6.3	2.1	0.284	false
82417	MLB 2026 Live RP Kyle Finnegan DET	Reliever	54	0	R			0.315	0.315	0.316	13.3	7.7	2.0	0.284	false
82646	MLB 2026 Live RP Dietrich Enns BAL	Reliever	68	0	L			0.315	0.315	0.315	13.2	6.5	1.8	0.292	false
82560	MLB 2026 Live RP Yerry De Los Santos NYY	Reliever	56	0	R			0.315	0.317	0.312	12.3	6.8	1.8	0.287	false
83171	Snapshot RP Vinnie Chulk SF 2007	Reliever	66	0	R			0.315	0.32	0.309	12.3	6.0	1.8	0.292	false
82480	MLB 2026 Live SP Sean Burke CWS	Starter	69	0	R			0.315	0.316	0.314	15.4	6.7	2.5	0.284	false
84779	FLF 11 - Future Legend SP Jake Bloss TOR 2026	Starter	67	0	R			0.315	0.322	0.305	14.2	6.0	2.0	0.294	false
81704	MLB 2026 Live RP Spencer Bivens SF	Reliever	56	0	R			0.315	0.317	0.313	12.1	6.0	1.9	0.289	false
82809	Veteran Presence SP Dick Barrett PHI 1943	Starter	62	0	R			0.315	0.293	0.341	12.1	7.4	2.4	0.272	false
