# CAPPROJ key=goldquick__20260313 role=pit label=Gold Quick type=Quick variantMode=all_cards projval=40-89 vlvl0=1467 vlvl5=751 recordsTotal=2218 rows=2218
CID	Name	Role	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	Kpct	BBpct	HRpct	BABIP	ProjectedNewCard
84056	All-Time Legend SP Harry Staley BSN Peak	Starter	76	5	R			0.318	0.318	0.318	19.5	5.2	3.4	0.300	false
85156	Dock&#39;s Counterpart SP Dave Roberts SD 1970	Starter	68	5	L			0.318	0.327	0.314	20.5	4.5	3.5	0.304	false
83876	Historical All-Star SP Jose Rijo CIN 1994	Starter	69	5	R			0.318	0.316	0.319	22.8	7.3	3.3	0.303	false
83162	Snapshot RP Joel Payamps MIL 2023	Reliever	65	5	R			0.318	0.323	0.314	20.8	5.8	3.5	0.299	false
83271	Snapshot SP Al Orth PHI 1899	Starter	80	5	R			0.318	0.32	0.316	18.5	4.3	3.2	0.305	false
83207	Snapshot SP Billy O&#39;Dell SF 1962	Starter	72	5	L			0.318	0.308	0.323	20.2	5.7	2.8	0.313	false
84443	Negro League Star SP Jim LaMarque KCM 1945	Starter	72	5	L			0.318	0.316	0.319	21.9	6.8	3.3	0.302	false
83150	Snapshot SP Bob Kuzava NYY 1951	Starter	68	5	L			0.318	0.333	0.311	22.0	7.4	3.4	0.297	false
85509	60s Theme Week - Unsung Heroes SP Jack Kralick MIN 1961	Starter	64	5	L			0.318	0.289	0.333	19.8	5.5	3.0	0.308	false
83284	Snapshot SP Ed Halicki SF 1978	Starter	81	5	R			0.318	0.318	0.318	16.9	5.3	3.2	0.294	false
84453	Negro League Star SP Willis Flournoy HiCl 1921	Starter	73	5	L			0.318	0.316	0.319	20.3	6.8	3.3	0.297	false
85072	HOF 1 - Baseball Reference CL Dennis Eckersley STL 1996	Reliever	73	5	R			0.318	0.322	0.314	22.5	3.8	4.0	0.304	false
83301	Snapshot RP Sandy Consuegra CWS 1955	Reliever	85	5	R			0.318	0.321	0.314	9.5	4.0	2.1	0.297	false
83260	Snapshot SP Carlos Carrasco CLE 2015	Starter	80	5	R			0.318	0.328	0.308	23.4	6.7	3.5	0.304	false
82689	Hardware Heroes SP Jesse Barnes NY1 1919	Starter	88	5	R			0.318	0.328	0.308	15.6	3.9	3.2	0.296	false
82508	MLB 2026 Live SP Trey Yesavage TOR	Starter	80	0	R			0.319	0.321	0.317	21.7	8.4	3.5	0.290	false
83881	Historical All-Star CL Mark Wohlers ATL 1996	Reliever	75	0	R			0.319	0.313	0.326	25.1	6.5	3.6	0.311	false
83237	Snapshot RP Eddie Watt BAL 1967	Reliever	72	0	R			0.319	0.328	0.309	22.3	9.3	3.4	0.288	false
83197	Snapshot RP Mike Stanton SEA 1984	Reliever	72	0	R			0.319	0.321	0.317	23.1	8.1	3.1	0.307	false
83296	Snapshot SP Steve Rogers MON 1977	Starter	85	0	R			0.319	0.344	0.295	19.5	7.5	2.9	0.300	false
84059	All-Time Legend SP Carlos Rodon CWS Peak	Starter	82	0	L			0.319	0.313	0.323	22.1	7.9	3.3	0.299	false
82681	Hardware Heroes SP Billy Pierce CWS 1953	Starter	80	0	L			0.319	0.309	0.324	23.0	8.1	3.5	0.296	false
82250	MLB 2026 Live SP Bryce Miller SEA	Starter	84	0	R			0.319	0.324	0.313	20.2	6.0	3.8	0.289	false
83286	Snapshot RP Al Mamaux BRO 1921	Reliever	83	0	R			0.319	0.316	0.323	22.2	8.0	3.3	0.298	false
82160	MLB 2026 Live RP Reynaldo Lopez ATL	Reliever	76	0	R			0.319	0.322	0.317	21.5	7.4	3.4	0.295	false
82414	MLB 2026 Live RP Brant Hurter DET	Reliever	76	0	L			0.319	0.308	0.324	19.4	7.0	3.1	0.295	false
81939	MLB 2026 Live RP DL Hall MIL	Reliever	69	0	L			0.319	0.317	0.32	22.1	10.1	3.0	0.292	false
82037	MLB 2026 Live SP Foster Griffin WSH	Starter	80	0	L			0.319	0.316	0.321	22.0	6.1	4.0	0.291	false
82621	MLB 2026 Live SP Sonny Gray BOS	Starter	88	0	R			0.319	0.32	0.319	21.6	6.0	3.5	0.302	false
85688	June Gems - Baseball Reference 3 SP Austin Gomber COL 2021	Starter	76	0	L			0.319	0.311	0.324	18.2	5.8	3.5	0.290	false
82495	MLB 2026 Live RP Yimi Garcia TOR	Reliever	72	0	R			0.319	0.324	0.313	21.8	7.4	3.5	0.294	false
82119	MLB 2026 Live RP Calvin Faucher MIA	Reliever	64	0	R			0.319	0.316	0.322	21.9	9.5	2.6	0.304	false
84283	Rookie Sensation RP Watty Clark BRO 1927	Reliever	74	0	L			0.319	0.329	0.313	22.3	7.1	3.5	0.298	false
82647	MLB 2026 Live RP Yennier Cano BAL	Reliever	73	0	R			0.319	0.327	0.311	19.6	6.6	2.9	0.304	false
86175	Limited Edition/71 SP Trevor Cahill ATH 2010	Starter	71	0	R			0.319	0.308	0.33	15.3	6.7	3.3	0.280	true
83205	Veteran Presence RP Larry Andersen PHI 1993	Reliever	72	0	R			0.319	0.328	0.311	24.1	7.9	3.2	0.307	false
83268	Snapshot RP Fernando Abad ATH 2014	Reliever	79	0	L			0.319	0.319	0.319	20.0	7.7	3.7	0.282	false
83148	Snapshot SP Hal Woodeshick HOU 1962	Starter	66	5	L			0.319	0.292	0.333	18.3	7.7	2.0	0.313	false
84425	Negro League Star SP Roy Welmaker HoSt 1953	Starter	68	5	L			0.319	0.314	0.321	20.0	7.1	3.1	0.298	false
83193	Snapshot SP Jim Weaver CHC 1934	Starter	69	5	R			0.319	0.322	0.316	24.3	8.6	3.4	0.299	false
83172	Snapshot RP Dale Murray TOR 1982	Reliever	66	5	R			0.319	0.337	0.301	16.2	6.7	2.3	0.306	false
83871	Historical All-Star CL Jose Mesa CLE 1996	Reliever	63	5	R			0.319	0.317	0.321	22.0	7.7	3.0	0.306	false
82661	Veteran Presence CL Mark Melancon SD 2021	Reliever	59	5	R			0.319	0.313	0.324	17.4	8.2	2.3	0.302	false
84819	Baseball Reference 1 SP Carlos Martinez STL 2016	Starter	64	5	R			0.319	0.328	0.31	18.4	7.7	2.9	0.294	false
84420	Negro League Star SP Connie Johnson KCM 1946	Starter	65	5	R			0.319	0.314	0.323	23.1	8.8	3.1	0.300	false
83195	Snapshot SP Tom Hughes WS1 1905	Starter	70	5	R			0.319	0.313	0.325	21.8	7.4	3.4	0.297	false
84679	Happy Easter SP Eggie Hensley SLS 1926	Starter	72	5	R			0.319	0.324	0.314	23.6	7.8	3.4	0.303	false
85057	HOF 1 - Baseball Reference SP Rich Gossage CWS 1976	Starter	65	5	R			0.319	0.34	0.298	20.9	8.4	3.0	0.298	false
84039	All-Time Legend SP Lucas Giolito CWS Peak	Starter	72	5	R			0.319	0.318	0.319	22.6	7.2	3.6	0.297	false
83143	Snapshot SP Carl Fischer DET 1933	Starter	64	5	L			0.319	0.326	0.316	24.2	9.6	3.3	0.297	false
84465	Negro League Star SP Andy Cooper DeSt 1923	Starter	76	5	L			0.319	0.315	0.321	17.2	4.7	3.3	0.296	false
83178	Snapshot SP Bruce Chen ATL 2000	Starter	70	5	L			0.319	0.307	0.326	20.4	6.8	3.7	0.289	false
83208	Snapshot SP Ted Breitenstein CIN 1897	Starter	71	5	L			0.319	0.321	0.319	22.0	6.8	3.3	0.305	false
84286	Rookie Sensation SP Johnny Allen NYY 1932	Starter	78	5	R			0.319	0.335	0.303	24.7	9.5	3.4	0.296	false
81770	MLB 2026 Live SP Justin Wrobleski LAD	Starter	83	0	L			0.320	0.319	0.321	19.1	5.7	3.5	0.294	false
84621	World Baseball Classic SP Julio Teheran COL 2017	Starter	79	0	R			0.320	0.321	0.319	14.3	6.3	3.0	0.286	false
85368	Clubhouse - Played Where? - Unsung Heroes RP Greg Swindell MIN 1997	Reliever	63	0	L			0.320	0.293	0.334	20.0	6.1	3.8	0.290	false
83869	Historical All-Star SP Dave Stieb TOR 1981	Starter	65	0	R			0.320	0.307	0.332	19.0	8.1	3.2	0.289	false
81910	MLB 2026 Live RP Yohan Ramirez PIT	Reliever	65	0	R			0.320	0.324	0.315	24.0	8.9	3.3	0.301	false
83196	Snapshot RP Eric Plunk CLE 1995	Reliever	69	0	R			0.320	0.322	0.317	24.6	9.1	3.4	0.298	false
85032	FLF 14 &amp; Co. - Future Legend SP Tanner McDougal CWS 2026	Starter	66	0	R			0.320	0.327	0.314	24.7	10.2	3.0	0.304	false
83891	Veteran Presence SP Dennis Martinez CLE 1994	Starter	85	0	R			0.320	0.34	0.301	14.1	5.6	2.6	0.299	false
84272	Rookie Sensation RP Dick Lines WS2 1966	Reliever	69	0	L			0.320	0.324	0.318	16.5	7.1	3.0	0.289	false
82380	MLB 2026 Live RP Alex Lange KC	Reliever	62	0	R			0.320	0.321	0.318	22.8	10.3	2.6	0.304	false
84502	Negro League Star SP Bill Holland NYLG 1930	Starter	87	0	R			0.320	0.318	0.321	20.7	6.4	3.4	0.298	false
82684	Hardware Heroes SP Kyle Hendricks CHC 2016	Starter	82	0	R			0.320	0.32	0.321	17.4	6.7	3.2	0.291	false
86193	Limited Edition/73 CL Shigetoshi Hasegawa SEA 2003	Reliever	65	0	R			0.320	0.325	0.315	8.3	5.4	2.2	0.289	true
83218	Snapshot CL Mike Gonzalez PIT 2006	Reliever	80	0	L			0.320	0.305	0.327	26.1	14.2	2.1	0.306	false
82124	MLB 2026 Live CL Pete Fairbanks MIA	Reliever	74	0	R			0.320	0.323	0.317	22.5	7.6	3.4	0.299	false
85877	T4 Ep. 3 - Snapshot SP Jim Deshaies HOU 1989	Starter	67	0	L			0.320	0.327	0.316	18.8	8.8	2.9	0.289	false
84847	Limited Edition/42 SP Curt Davis PHI 1934	Starter	78	0	R			0.320	0.331	0.31	16.3	5.7	2.7	0.304	false
82035	MLB 2026 Live SP Cade Cavalli WSH	Starter	77	0	R			0.320	0.321	0.318	21.2	7.1	3.0	0.307	false
84971	MLB 2026 Live RP Justin Bruihl STL	Reliever	62	0	L			0.320	0.311	0.325	21.3	7.6	3.0	0.305	false
84494	Negro League Star SP Ray Brown HoGr 1939	Starter	85	0	R			0.320	0.326	0.315	15.3	5.3	2.7	0.302	false
83227	Snapshot CL Jack Aker NYY 1970	Reliever	73	0	R			0.320	0.321	0.318	13.0	6.2	2.5	0.293	false
84445	Negro League Star SP Laymon Yokely BBS 1928	Starter	67	5	R			0.320	0.322	0.318	20.1	6.9	3.1	0.302	false
83874	Historical All-Star SP Whit Wyatt BRO 1939	Starter	68	5	R			0.320	0.32	0.319	21.8	7.3	3.1	0.305	false
83217	Snapshot SP Jaret Wright ATL 2004	Starter	74	5	R			0.320	0.344	0.296	20.4	8.8	2.7	0.303	false
85068	HOF 1 - Veteran Presence SP Don Sutton ATH 1985	Starter	71	5	R			0.320	0.317	0.323	15.7	5.7	3.2	0.289	false
83214	Snapshot SP Gene Schott CIN 1937	Starter	71	5	R			0.320	0.341	0.299	14.4	6.8	2.6	0.292	false
85331	T4 Ep. 1 - Rookie Sensation RP Curt Schilling BAL 1990	Reliever	65	5	R			0.320	0.352	0.288	16.9	9.4	2.0	0.300	false
83211	Snapshot RP Fernando Salas LAA 2015	Reliever	72	5	R			0.320	0.322	0.317	22.3	4.1	3.9	0.306	false
82815	Unsung Heroes RP Pete Redfern MIN 1979	Reliever	66	5	R			0.320	0.345	0.295	24.1	7.9	3.4	0.304	false
84430	Negro League Star SP Dick Redding BRG 1924	Starter	68	5	R			0.320	0.318	0.323	19.1	6.1	3.3	0.297	false
84258	Rookie Sensation RP Juan Padilla NYM 2005	Reliever	76	5	R			0.320	0.33	0.31	13.0	10.4	2.0	0.282	false
83202	Snapshot SP Kid Nichols BSN 1901	Starter	79	5	R			0.320	0.311	0.328	22.8	7.8	3.5	0.298	false
83173	Snapshot SP Eric Milton MIN 1999	Starter	69	5	L			0.320	0.32	0.32	20.7	6.5	3.8	0.289	false
82680	Hardware Heroes SP Stu Miller SF 1958	Starter	79	5	R			0.320	0.329	0.31	20.6	6.8	3.4	0.298	false
84041	All-Time Legend SP Willie McGill SL4 Peak	Starter	69	5	L			0.320	0.322	0.318	23.3	9.0	3.1	0.303	false
83221	Snapshot SP Jim McDonald NYY 1953	Starter	86	5	R			0.320	0.321	0.318	13.1	6.8	2.1	0.298	false
83882	Historical All-Star SP Ed Lopat NYY 1951	Starter	75	5	L			0.320	0.33	0.315	16.9	6.3	3.0	0.295	false
86073	Obscure All-Stars - Baseball Reference 5 SP Harry Kincannon PiCr 1934	Starter	45	5	R			0.320	0.325	0.314	23.2	7.1	3.0	0.314	true
83163	Snapshot RP Tommy Hunter CLE 2016	Reliever	64	5	R			0.320	0.316	0.324	14.2	5.5	2.0	0.311	false
83168	Snapshot SP Mike Fornieles BOS 1957	Starter	67	5	R			0.320	0.317	0.323	18.8	6.9	2.7	0.306	false
83158	Snapshot SP Whitey Ford NYY 1962	Starter	67	5	L			0.320	0.317	0.321	18.8	6.4	3.3	0.294	false
83121	Snapshot RP Adrian Devine ATL 1976	Reliever	62	5	R			0.320	0.323	0.316	21.4	6.7	3.2	0.307	false
84456	Negro League Star SP Roosevelt Davis NeEa 1938	Starter	73	5	R			0.320	0.324	0.316	17.9	5.0	3.2	0.301	false
84269	Rookie Sensation SP Larry Corcoran CHC 1880	Starter	68	5	R			0.320	0.317	0.323	24.5	10.5	3.3	0.294	false
83133	Snapshot RP Cris Carpenter FLO 1993	Reliever	64	5	R			0.320	0.339	0.301	20.7	7.4	3.2	0.300	false
84446	Negro League Star SP Bill Byrd CEG 1935	Starter	73	5	R			0.320	0.324	0.316	17.9	5.0	3.2	0.301	false
83119	Snapshot RP Mike Armstrong KC 1982	Reliever	60	5	R			0.320	0.327	0.313	22.1	9.1	3.5	0.286	false
82454	MLB 2026 Live SP Gavin Williams CLE	Starter	83	0	R			0.321	0.32	0.321	23.1	7.4	3.8	0.294	false
83297	Snapshot SP Ed Walsh CWS 1906	Starter	87	0	R			0.321	0.322	0.32	22.7	6.7	3.5	0.306	false
82423	MLB 2026 Live SP Framber Valdez DET	Starter	81	0	L			0.321	0.312	0.326	20.2	7.2	3.2	0.299	false
83277	Snapshot SP Tom Sturdivant NYY 1956	Starter	81	0	R			0.321	0.317	0.326	22.0	7.5	3.7	0.293	false
83230	Snapshot RP Robert Stephenson TB 2023	Reliever	73	0	R			0.321	0.325	0.317	24.2	7.6	4.3	0.285	false
81915	MLB 2026 Live RP Dennis Santana PIT	Reliever	67	0	R			0.321	0.321	0.322	20.7	7.8	3.4	0.293	false
86229	Clubhouse - Baseball Reference 5 CL Alex Reyes STL 2021	Reliever	53	0	R			0.321	0.332	0.311	25.2	13.0	3.2	0.284	true
84489	Negro League Star SP Andy Porter CEG 1935	Starter	84	0	R			0.321	0.323	0.32	21.7	6.8	3.3	0.306	false
86217	Limited Edition/73 SP Alexi Ogando TEX 2011	Starter	66	0	R			0.321	0.341	0.3	18.9	6.7	3.4	0.291	false
82416	MLB 2026 Live SP Casey Mize DET	Starter	85	0	R			0.321	0.32	0.322	20.5	6.0	3.4	0.302	false
82127	MLB 2026 Live SP Max Meyer MIA	Starter	81	0	R			0.321	0.322	0.32	21.6	7.3	3.5	0.296	false
84957	MLB 2026 Live RP Tim Mayza PHI	Reliever	67	0	L			0.321	0.315	0.324	20.6	6.3	3.3	0.303	false
81891	MLB 2026 Live SP Dustin May STL	Starter	79	0	R			0.321	0.321	0.321	20.7	6.8	3.3	0.301	false
82548	MLB 2026 Live SP Nick Martinez TB	Starter	81	0	R			0.321	0.321	0.321	17.0	5.3	3.3	0.296	false
83884	Historical All-Star SP Al Leiter NYM 2000	Starter	80	0	L			0.321	0.325	0.319	21.7	7.9	3.4	0.296	false
83883	Veteran Presence SP Thornton Lee CWS 1945	Starter	79	0	L			0.321	0.328	0.318	21.9	8.0	3.4	0.297	false
84474	Negro League Star SP Ad Lankford PRC 1920	Starter	80	0	R			0.321	0.317	0.324	19.7	7.4	3.4	0.292	false
83040	Live Collection Reward - Unsung Heroes SP Silver King KC2 1889	Starter	78	0	R			0.321	0.319	0.323	18.8	8.0	3.2	0.290	false
82100	MLB 2026 Live RP John King MIA	Reliever	66	0	L			0.321	0.313	0.325	16.8	5.6	3.0	0.299	false
83292	Snapshot SP Connie Johnson BAL 1957	Starter	85	0	R			0.321	0.325	0.318	22.0	7.6	3.4	0.299	false
81997	MLB 2026 Live RP Porter Hodge CHC	Reliever	76	0	R			0.321	0.326	0.316	23.2	8.9	3.3	0.299	false
83192	Snapshot SP Jack Harshman CWS 1954	Starter	69	0	L			0.321	0.3	0.331	23.6	11.3	2.4	0.307	false
82221	MLB 2026 Live SP MacKenzie Gore TEX	Starter	87	0	L			0.321	0.321	0.321	23.4	7.9	3.4	0.304	false
81857	MLB 2026 Live RP Kevin Ginkel AZ	Reliever	72	0	R			0.321	0.321	0.322	22.6	7.7	3.3	0.304	false
82582	MLB 2026 Live RP Camilo Doval NYY	Reliever	72	0	R			0.321	0.324	0.317	23.1	8.2	3.3	0.302	false
82213	MLB 2026 Live RP Alexis Diaz TEX	Reliever	61	0	R			0.321	0.326	0.316	21.2	9.7	3.2	0.290	false
85413	Clubhouse - Played Where? - Unsung Heroes SP Bartolo Colon CWS 2003	Starter	73	0	R			0.321	0.319	0.322	21.4	6.4	3.7	0.295	false
85428	Baseball Reference 2 SP Tiny Bonham NYY 1942	Starter	82	0	R			0.321	0.321	0.321	16.1	3.4	3.9	0.288	false
83245	Snapshot CL Rick Aguilera MIN 1990	Reliever	76	0	R			0.321	0.315	0.327	23.1	6.0	3.7	0.304	false
84883	Celebrating 42 - Negro League Star SP Johnny Wright HoGr 1941	Starter	68	5	R			0.321	0.325	0.317	17.2	6.2	3.6	0.284	false
83115	Snapshot RP Alex Wilson DET 2016	Reliever	62	5	R			0.321	0.331	0.311	14.7	6.3	2.6	0.298	false
84429	Negro League Star SP Ted Trent CAG 1936	Starter	69	5	R			0.321	0.322	0.32	18.3	6.0	3.2	0.297	false
84035	All-Time Legend SP Eddie Smith CWS Peak	Starter	67	5	L			0.321	0.331	0.316	21.8	8.2	3.4	0.296	false
83279	T4 Ep. 3 - Snapshot CL Dan Quisenberry KC 1981	Reliever	84	5	R			0.321	0.34	0.303	9.2	5.0	2.0	0.298	false
85332	T4 Ep. 1 - Rookie Sensation RP Darren O&#39;Day LAA 2008	Reliever	62	5	R			0.321	0.332	0.311	16.1	6.5	2.3	0.309	false
84052	All-Time Legend SP Joe McGinnity NY1 Peak	Starter	75	5	R			0.321	0.32	0.322	17.9	5.5	3.4	0.296	false
85338	T4 Ep. 1 - Historical All-Star SP Chuck Finley CLE 2000	Starter	60	5	L			0.321	0.307	0.329	22.9	10.3	2.7	0.305	false
84280	Rookie Sensation SP George Davies ML3 1891	Starter	72	5	R			0.321	0.325	0.318	22.6	7.3	3.5	0.302	false
83095	Snapshot RP Danny Coulombe ATH 2016	Reliever	60	5	L			0.321	0.317	0.323	22.4	7.7	3.7	0.293	false
84055	All-Time Legend SP Ray Collins BOS Peak	Starter	74	5	L			0.321	0.325	0.319	17.4	4.6	3.3	0.299	false
84442	Negro League Star SP Phil Cockrell PHG 1925	Starter	70	5	R			0.321	0.318	0.324	17.2	6.1	3.2	0.293	false
83125	Snapshot RP Don Brennan CIN 1935	Reliever	60	5	R			0.321	0.339	0.303	21.1	9.0	3.3	0.290	false
83166	Snapshot SP Chris Bosio SEA 1993	Starter	68	5	R			0.321	0.334	0.308	20.7	8.0	3.5	0.290	false
83267	Snapshot SP Tommy Bond BSN 1884	Starter	77	5	R			0.321	0.32	0.321	21.5	4.1	3.7	0.310	false
84091	Rookie Sensation SP George Zettlein CH1 1871	Starter	87	0	R			0.322	0.322	0.321	21.5	3.8	4.1	0.301	false
83294	Snapshot SP George Weidman DTN 1882	Starter	85	0	R			0.322	0.32	0.324	21.3	5.8	3.4	0.308	false
83219	Snapshot RP Duane Ward TOR 1992	Reliever	72	0	R			0.322	0.341	0.304	24.8	9.9	3.5	0.298	false
82392	MLB 2026 Live SP Michael Wacha KC	Starter	76	0	R			0.322	0.322	0.321	18.4	6.2	3.4	0.295	false
82317	MLB 2026 Live RP Robert Stephenson LAA	Reliever	74	0	R			0.322	0.323	0.32	22.1	6.3	3.6	0.303	false
83182	Veteran Presence RP Elmer Singleton CHC 1959	Reliever	67	0	R			0.322	0.33	0.314	16.7	6.6	2.5	0.307	false
85031	FLF 9 - Future Legend RP Winston Santos TEX 2026	Reliever	65	0	R			0.322	0.328	0.316	23.0	9.1	3.6	0.291	false
81886	MLB 2026 Live RP JoJo Romero STL	Reliever	69	0	L			0.322	0.314	0.327	22.0	7.4	3.4	0.303	false
81766	MLB 2026 Live SP Nick Pivetta SD	Starter	84	0	R			0.322	0.323	0.321	22.7	6.7	4.0	0.294	false
81974	MLB 2026 Live CL Emilio Pagan CIN	Reliever	70	0	R			0.322	0.322	0.321	21.9	7.1	4.0	0.289	false
84924	MLB 2026 Live RP Jovani Moran BOS	Reliever	64	0	L			0.322	0.314	0.326	22.8	8.8	3.4	0.297	false
84288	Rookie Sensation RP Carl Mays BOS 1915	Reliever	81	0	R			0.322	0.33	0.313	18.1	4.7	3.5	0.300	false
84290	Rookie Sensation SP Hod Lisenbee WS1 1927	Starter	88	0	R			0.322	0.324	0.32	21.9	7.9	3.4	0.299	false
85829	Clubhouse - Rookie Sensation SP Joe Krakauskas WS1 1938	Starter	57	0	L			0.322	0.317	0.324	27.1	14.2	2.9	0.291	false
82652	MLB 2026 Live CL Ryan Helsley BAL	Reliever	77	0	R			0.322	0.325	0.318	23.5	7.6	3.5	0.303	false
82152	MLB 2026 Live RP Ian Hamilton ATL	Reliever	70	0	R			0.322	0.323	0.321	21.9	8.5	3.0	0.304	false
82386	MLB 2026 Live CL Carlos Estevez KC	Reliever	67	0	R			0.322	0.33	0.313	18.4	7.1	3.2	0.294	false
86134	Limited Edition/65 RP Aaron Crow KC 2011	Reliever	51	0	R			0.322	0.346	0.299	23.8	9.4	3.3	0.300	true
85347	Played Where? - Snapshot RP Aroldis Chapman PIT 2024	Reliever	68	0	L			0.322	0.331	0.317	29.1	14.0	2.6	0.310	false
85146	Limited Edition/40 RP Boom-Boom Beck PIT 1945	Reliever	82	0	R			0.322	0.351	0.294	11.0	7.4	2.3	0.289	false
85869	T4 Ep. 3 - Historical All-Star SP Johnny Antonelli NY1 1954	Starter	67	0	L			0.322	0.334	0.315	23.1	8.5	3.9	0.287	false
83050	Snapshot RP Salomon Torres PIT 2005	Reliever	56	5	R			0.322	0.308	0.336	15.7	7.7	2.9	0.288	false
84447	Negro League Star SP Sam Thompson PhSt 1936	Starter	73	5	R			0.322	0.322	0.321	17.0	5.1	3.2	0.298	false
83104	Snapshot SP Dupee Shaw PRO 1885	Starter	62	5	L			0.322	0.328	0.319	21.0	8.1	3.4	0.296	false
83194	Snapshot SP Jack Scott BSN 1921	Starter	71	5	R			0.322	0.334	0.309	19.7	6.1	3.4	0.299	false
83229	Snapshot SP Dick Rudolph BSN 1914	Starter	74	5	R			0.322	0.324	0.319	16.3	4.9	3.4	0.295	false
84270	Rookie Sensation SP Toad Ramsey LS2 1885	Starter	67	5	L			0.322	0.322	0.322	24.8	9.0	3.4	0.304	false
83252	Snapshot SP Frank Pastore CIN 1980	Starter	70	5	R			0.322	0.335	0.309	19.6	6.1	3.5	0.297	false
84250	Rookie Sensation SP George McConnell NYY 1912	Starter	63	5	R			0.322	0.314	0.33	21.5	6.7	3.6	0.300	false
84045	All-Time Legend SP Sal Maglie NY1 Peak	Starter	75	5	R			0.322	0.321	0.324	20.5	6.5	3.6	0.297	false
84266	Rookie Sensation RP Aaron Loup TOR 2013	Reliever	68	5	L			0.322	0.322	0.323	16.2	4.6	3.0	0.304	false
84435	Negro League Star SP Rufus Lewis NeEa 1947	Starter	70	5	R			0.322	0.326	0.319	20.4	6.6	3.3	0.302	false
83215	Snapshot SP Mel Harder CLE 1938	Starter	73	5	R			0.322	0.343	0.302	19.4	5.5	3.5	0.299	false
84274	Rookie Sensation SP Jesse Haines STL 1920	Starter	71	5	R			0.322	0.339	0.304	21.5	6.9	3.5	0.299	false
83159	Snapshot SP Burleigh Grimes NY1 1927	Starter	69	5	R			0.322	0.332	0.312	22.4	7.4	3.6	0.299	false
83129	Snapshot SP Anthony DeSclafani SF 2021	Starter	66	5	R			0.322	0.325	0.319	16.6	6.1	3.4	0.289	false
83165	Snapshot SP Britt Burns CWS 1983	Starter	67	5	L			0.322	0.327	0.32	21.1	7.4	3.5	0.297	false
83128	Snapshot SP Red Ames NY1 1909	Starter	64	5	R			0.322	0.328	0.317	23.8	8.1	3.6	0.300	false
85486	Clubhouse - 60s Week - Historical All-Star SP Stan Williams LAD 1960	Starter	69	0	R			0.323	0.34	0.306	27.2	9.1	4.8	0.279	false
83293	Snapshot SP Rube Walberg PHA 1928	Starter	85	0	L			0.323	0.315	0.326	22.5	6.7	3.8	0.299	false
82612	MLB 2026 Live SP Payton Tolle BOS	Starter	80	0	L			0.323	0.315	0.327	21.9	6.8	3.7	0.298	false
82000	MLB 2026 Live RP Caleb Thielbar CHC	Reliever	67	0	L			0.323	0.318	0.325	22.7	7.4	4.0	0.291	false
85339	T4 Ep. 1 - Historical All-Star CL Lee Smith BAL 1994	Reliever	72	0	R			0.323	0.349	0.298	24.1	7.7	3.8	0.301	false
84890	Clubhouse - Negro League Star SP Hilton Smith KCM 1946	Starter	88	0	R			0.323	0.329	0.317	8.2	5.0	2.5	0.287	false
82351	MLB 2026 Live RP Cole Sands MIN	Reliever	70	0	R			0.323	0.324	0.321	21.2	6.6	3.4	0.304	false
81861	MLB 2026 Live SP Eduardo Rodriguez AZ	Starter	74	0	L			0.323	0.316	0.327	19.6	7.5	3.4	0.293	false
82918	Veteran Presence CL Fernando Rodney TB 2013	Reliever	63	0	R			0.323	0.322	0.325	23.4	11.9	2.4	0.307	false
84482	Negro League Star SP Robert Poindexter BBB 1925	Starter	82	0	R			0.323	0.324	0.321	21.5	7.6	3.4	0.299	false
82128	MLB 2026 Live SP Eury Perez MIA	Starter	76	0	R			0.323	0.323	0.322	22.6	7.6	4.0	0.289	false
82546	MLB 2026 Live SP Ryan Pepiot TB	Starter	74	0	R			0.323	0.324	0.322	21.2	7.4	3.9	0.289	false
81998	MLB 2026 Live RP Daniel Palencia CHC	Reliever	67	0	R			0.323	0.322	0.325	23.0	8.1	3.4	0.304	false
81756	MLB 2026 Live RP Yuki Matsui SD	Reliever	67	0	L			0.323	0.32	0.324	23.0	8.8	3.7	0.290	false
83885	Historical All-Star SP Walt Masterson WS1 1947	Starter	82	0	R			0.323	0.337	0.31	22.0	8.5	3.3	0.299	false
82155	MLB 2026 Live RP Tyler Kinley ATL	Reliever	67	0	R			0.323	0.324	0.322	22.9	7.9	3.8	0.294	false
86042	MLB 2026 Live SP Jared Jones PIT	Starter	83	0	R			0.323	0.322	0.325	22.0	6.9	3.5	0.305	false
84281	Rookie Sensation SP Bob Grim NYY 1954	Starter	73	0	R			0.323	0.329	0.318	20.2	9.0	3.0	0.299	false
83203	Snapshot RP Chad Green NYY 2018	Reliever	70	0	R			0.323	0.317	0.329	22.1	5.2	3.8	0.307	false
85229	MLB 2026 Live RP Didier Fuentes ATL	Reliever	76	0	R			0.323	0.325	0.321	21.3	7.2	3.3	0.304	false
84501	Negro League Star SP Bill Force BBS 1924	Starter	85	0	R			0.323	0.322	0.324	21.0	6.6	3.5	0.302	false
82494	MLB 2026 Live RP Braydon Fisher TOR	Reliever	63	0	R			0.323	0.325	0.321	23.1	9.2	3.7	0.291	false
81794	MLB 2026 Live RP Jack Dreyer LAD	Reliever	76	0	L			0.323	0.318	0.326	22.7	7.0	4.0	0.294	false
