# CAPPROJ key=diamondheart__20260331 role=pit label=Diamond Heart type=Daily variantMode=all_cards projval=40-99 vlvl0=426 vlvl5=387 recordsTotal=813 rows=813
CID	Name	Role	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	Kpct	BBpct	HRpct	BABIP	ProjectedNewCard
83882	Historical All-Star SP Ed Lopat NYY 1951	Starter	75	5	L			0.318	0.327	0.315	11.7	6.9	3.1	0.275	false
83206	Veteran Presence SP Jerry Koosman PHI 1984	Starter	75	5	L			0.318	0.283	0.33	12.0	6.9	2.5	0.288	false
85717	SwitchKnucklers - Snapshot SP Mickey Haefner WS1 1944	Starter	64	5	L			0.318	0.31	0.321	12.8	7.4	2.6	0.286	false
83212	Snapshot RP Reggie Cleveland TEX 1978	Reliever	72	5	R			0.318	0.326	0.313	15.3	6.5	3.5	0.280	false
84253	Rookie Sensation SP Wally Bunker BAL 1964	Starter	82	5	R			0.318	0.309	0.323	9.7	7.6	2.7	0.275	false
83264	Veteran Presence SP Hal Brown HOU 1963	Starter	84	5	R			0.318	0.311	0.322	11.0	4.4	3.2	0.283	false
83181	Snapshot CL Marshall Bridges NYY 1962	Reliever	65	5	L			0.318	0.315	0.319	18.4	11.9	2.9	0.274	false
84040	All-Time Legend SP Steve Barber BAL Peak	Starter	69	5	L			0.318	0.314	0.319	13.7	8.1	2.8	0.282	false
84720	Clubhouse - April Fools&#39; Day CL Mike Marshall MON 1973	Reliever	57	0	R			0.319	0.305	0.328	15.5	9.3	2.6	0.289	false
84490	Negro League Star SP Max Manning NeEa 1939	Starter	87	0	R			0.319	0.319	0.319	15.2	7.6	3.1	0.285	false
82823	Unsung Heroes RP John D&#39;Acquisto SD 1978	Reliever	76	0	R			0.319	0.319	0.319	19.3	12.8	2.5	0.283	false
83301	Snapshot RP Sandy Consuegra CWS 1955	Reliever	85	0	R			0.319	0.311	0.325	6.8	4.6	2.5	0.285	false
83265	Snapshot SP Virgil Trucks DET 1948	Starter	80	5	R			0.319	0.31	0.324	16.8	7.5	3.6	0.280	false
84448	Negro League Star SP Neck Stanley NYBY 1939	Starter	78	5	L			0.319	0.31	0.322	14.8	6.9	3.3	0.283	false
83214	Snapshot SP Gene Schott CIN 1937	Starter	71	5	R			0.319	0.328	0.314	11.0	7.0	2.7	0.281	false
85827	T4 Ep. 3 - Negro League Star SP Bob Romby BEG 1948	Starter	58	5	L			0.319	0.302	0.325	14.9	9.8	3.2	0.269	false
83880	Historical All-Star SP Juan Pizarro CWS 1963	Starter	77	5	L			0.319	0.303	0.324	15.1	7.6	3.2	0.282	false
84242	Rookie Sensation RP Steve Olin CLE 1989	Reliever	58	5	R			0.319	0.32	0.318	14.2	8.1	2.4	0.294	false
83136	Snapshot RP Fred Green PIT 1960	Reliever	62	5	L			0.319	0.308	0.323	15.5	8.4	3.0	0.284	false
82672	Hardware Heroes CL Roy Face PIT 1958	Reliever	66	5	R			0.319	0.304	0.328	13.3	6.2	3.2	0.284	false
84276	Rookie Sensation SP Lou Brissie PHA 1948	Starter	71	5	L			0.319	0.317	0.32	17.5	8.7	2.9	0.291	false
83146	Snapshot RP Juan Berenguer MIN 1987	Reliever	64	5	R			0.319	0.336	0.308	18.0	8.1	3.3	0.287	false
85869	T4 Ep. 3 - Historical All-Star SP Johnny Antonelli NY1 1954	Starter	67	5	L			0.319	0.347	0.31	16.6	7.7	4.0	0.269	false
84286	Rookie Sensation SP Johnny Allen NYY 1932	Starter	78	5	R			0.319	0.334	0.31	18.1	9.4	3.5	0.276	false
83291	Veteran Presence CL Ron Reed PHI 1978	Reliever	85	0	R			0.320	0.311	0.326	16.4	6.4	3.7	0.284	false
85285	May Names 1 - Veteran Presence SP Rudy May NYY 1980	Starter	82	0	L			0.320	0.345	0.312	16.6	6.9	4.0	0.274	false
83885	Historical All-Star SP Walt Masterson WS1 1947	Starter	82	0	R			0.320	0.332	0.313	15.9	8.4	3.3	0.279	false
83228	Veteran Presence RP Dixie Howell CWS 1955	Reliever	72	0	R			0.320	0.315	0.323	8.1	7.6	1.8	0.289	false
84069	All-Time Legend SP Ken Forsch HOU Peak	Starter	87	0	R			0.320	0.315	0.323	12.3	6.5	3.0	0.284	false
84494	Negro League Star SP Ray Brown HoGr 1939	Starter	85	0	R			0.320	0.318	0.321	11.0	6.3	2.8	0.285	false
83225	Snapshot SP Lary Sorensen STL 1981	Starter	78	5	R			0.320	0.322	0.318	9.0	5.5	2.5	0.287	false
84282	Rookie Sensation SP Bob Rush CHC 1948	Starter	74	5	R			0.320	0.311	0.326	15.8	6.3	3.3	0.290	false
85156	Dock&#39;s Counterpart SP Dave Roberts SD 1970	Starter	68	5	L			0.320	0.327	0.318	14.5	4.9	3.6	0.286	false
83090	Snapshot CL Tom Morgan NYY 1955	Reliever	58	5	R			0.320	0.333	0.312	8.0	7.1	2.5	0.279	false
83192	Snapshot SP Jack Harshman CWS 1954	Starter	69	5	L			0.320	0.298	0.328	17.8	11.1	2.6	0.288	false
85057	HOF 1 - Baseball Reference SP Rich Gossage CWS 1976	Starter	65	5	R			0.320	0.334	0.311	15.5	8.6	3.0	0.284	false
84456	Negro League Star SP Roosevelt Davis NeEa 1938	Starter	73	5	R			0.320	0.316	0.322	12.6	5.7	3.2	0.285	false
84446	Negro League Star SP Bill Byrd CEG 1935	Starter	73	5	R			0.320	0.316	0.323	12.6	5.6	3.2	0.285	false
83197	Snapshot RP Mike Stanton SEA 1984	Reliever	72	0	R			0.321	0.319	0.322	16.9	8.2	3.1	0.290	false
83182	Veteran Presence RP Elmer Singleton CHC 1959	Reliever	67	0	R			0.321	0.322	0.321	11.9	6.9	2.7	0.289	false
85500	60s Theme Week - Snapshot SP Curt Simmons STL 1961	Starter	74	0	L			0.321	0.301	0.327	12.1	6.9	2.7	0.289	false
83890	Historical All-Star SP Rick Reuschel CHC 1977	Starter	83	0	R			0.321	0.345	0.306	13.8	7.7	3.1	0.283	false
83272	Snapshot RP Alejandro Pena LAD 1988	Reliever	81	0	R			0.321	0.31	0.328	16.0	7.5	3.3	0.285	false
84265	Rookie Sensation RP Clay Bryant CHC 1936	Reliever	66	0	R			0.321	0.321	0.321	17.4	9.3	2.8	0.292	false
83227	Snapshot CL Jack Aker NYY 1970	Reliever	73	0	R			0.321	0.316	0.324	9.7	6.8	2.8	0.280	false
83874	Historical All-Star SP Whit Wyatt BRO 1939	Starter	68	5	R			0.321	0.315	0.324	15.5	7.4	3.2	0.287	false
83277	Snapshot SP Tom Sturdivant NYY 1956	Starter	81	5	R			0.321	0.306	0.33	16.5	7.3	3.7	0.280	false
83151	Snapshot SP Chuck Stobbs WS1 1954	Starter	67	5	L			0.321	0.318	0.322	10.2	7.4	2.5	0.285	false
84664	Opening Day Heroes - Snapshot SP Rick Mahler ATL 1982	Starter	69	5	R			0.321	0.301	0.333	13.5	7.3	2.9	0.287	false
85875	Heart Attack - Snapshot SP Greg Maddux CHC 1989	Starter	62	5	R			0.321	0.319	0.323	13.6	7.6	3.3	0.278	false
84443	Negro League Star SP Jim LaMarque KCM 1945	Starter	72	5	L			0.321	0.31	0.324	15.6	7.0	3.4	0.285	false
86106	Obscure All-Stars - Baseball Reference 5 CL Bill Henry CIN 1960	Reliever	69	5	L			0.321	0.322	0.32	19.5	6.7	4.0	0.286	true
83220	Snapshot SP Storm Davis BAL 1984	Starter	77	5	R			0.321	0.312	0.326	10.1	7.6	2.5	0.283	false
82670	Hardware Heroes CL Bill Campbell MIN 1976	Reliever	64	5	R			0.321	0.309	0.328	16.7	7.4	3.6	0.283	false
83148	Snapshot SP Hal Woodeshick HOU 1962	Starter	66	0	L			0.322	0.304	0.328	11.0	8.4	1.7	0.300	false
85871	T4 Ep. 3 - Historical All-Star SP Mario Soto CIN 1983	Starter	83	0	R			0.322	0.326	0.32	19.2	7.2	4.7	0.268	false
83300	Snapshot RP Barney Schultz CHC 1961	Reliever	85	0	R			0.322	0.363	0.297	17.0	8.6	3.5	0.283	false
84489	Negro League Star SP Andy Porter CEG 1935	Starter	84	0	R			0.322	0.316	0.325	15.4	7.0	3.3	0.288	false
85456	May Birthdays - Veteran Presence RP Billy Hoeft CHC 1965	Reliever	75	0	L			0.322	0.309	0.327	14.5	8.5	3.2	0.280	false
82805	Unsung Heroes SP Wayne Twitchell PHI 1972	Starter	60	5	R			0.322	0.302	0.335	15.4	8.6	3.0	0.288	false
84447	Negro League Star SP Sam Thompson PhSt 1936	Starter	73	5	R			0.322	0.316	0.326	12.0	5.9	3.2	0.284	false
84034	All-Time Legend SP Jerry Staley STL Peak	Starter	66	5	R			0.322	0.335	0.314	10.4	5.6	3.2	0.280	false
82807	Unsung Heroes RP Hal McKain CWS 1930	Reliever	57	5	R			0.322	0.322	0.322	17.6	9.4	2.7	0.295	false
83150	Snapshot SP Bob Kuzava NYY 1951	Starter	68	5	L			0.322	0.329	0.319	16.0	7.7	3.5	0.282	false
86073	Obscure All-Stars - Baseball Reference 5 SP Harry Kincannon PiCr 1934	Starter	45	5	R			0.322	0.323	0.322	16.9	7.3	3.0	0.300	true
83121	Snapshot RP Adrian Devine ATL 1976	Reliever	62	5	R			0.322	0.321	0.322	15.0	7.1	3.2	0.289	false
84248	Rookie Sensation RP Neil Allen NYM 1979	Reliever	60	5	R			0.322	0.315	0.326	15.6	8.7	2.8	0.292	false
82678	Hardware Heroes SP Bob Veale PIT 1964	Starter	89	0	L			0.323	0.29	0.334	15.8	11.0	2.5	0.288	false
83221	Snapshot SP Jim McDonald NYY 1953	Starter	86	0	R			0.323	0.326	0.321	8.6	7.6	2.3	0.286	false
83274	Snapshot RP Ramon Hernandez PIT 1973	Reliever	81	0	L			0.323	0.319	0.324	14.5	6.8	3.5	0.283	false
85646	June Gems - Baseball Reference 3 SP Milo Candini WS1 1943	Starter	67	0	R			0.323	0.33	0.319	12.0	9.2	2.5	0.285	false
83276	Snapshot SP Tommy Byrne NYY 1948	Starter	90	0	L			0.323	0.312	0.326	18.2	13.1	3.2	0.267	false
84466	Negro League Star SP William Bell NeEa 1937	Starter	78	0	R			0.323	0.323	0.324	10.6	5.7	3.0	0.287	false
84883	Celebrating 42 - Negro League Star SP Johnny Wright HoGr 1941	Starter	68	5	R			0.323	0.32	0.325	12.3	6.8	3.8	0.268	false
84425	Negro League Star SP Roy Welmaker HoSt 1953	Starter	68	5	L			0.323	0.311	0.327	13.9	7.3	3.2	0.284	false
83193	Snapshot SP Jim Weaver CHC 1934	Starter	69	5	R			0.323	0.321	0.324	17.9	8.8	3.5	0.284	false
84429	Negro League Star SP Ted Trent CAG 1936	Starter	69	5	R			0.323	0.317	0.327	12.9	6.8	3.2	0.284	false
84035	All-Time Legend SP Eddie Smith CWS Peak	Starter	67	5	L			0.323	0.328	0.322	15.5	8.4	3.5	0.278	false
83112	Snapshot SP Chris Short PHI 1963	Starter	65	5	L			0.323	0.29	0.334	15.5	8.3	3.2	0.287	false
82815	Unsung Heroes RP Pete Redfern MIN 1979	Reliever	66	5	R			0.323	0.349	0.307	17.5	7.9	3.6	0.287	false
84048	All-Time Legend SP Bob Purkey CIN Peak	Starter	75	5	R			0.323	0.324	0.322	9.9	5.4	3.1	0.283	false
84881	Celebrating 42 - Negro League Star SP Willie Pope PHG 1947	Starter	71	5	R			0.323	0.32	0.325	15.5	7.7	3.3	0.287	false
84435	Negro League Star SP Rufus Lewis NeEa 1947	Starter	70	5	R			0.323	0.318	0.326	14.3	7.0	3.3	0.285	false
84047	All-Time Legend SP Charlie Leibrandt KC Peak	Starter	74	5	L			0.323	0.303	0.329	11.4	6.2	3.1	0.284	false
83169	Snapshot SP Al Hollingsworth CIN 1936	Starter	69	5	L			0.323	0.305	0.329	14.3	7.6	3.1	0.286	false
84273	Rookie Sensation SP Johnny Hetki CIN 1946	Starter	70	5	R			0.323	0.327	0.321	9.7	6.2	2.9	0.283	false
83215	Snapshot SP Mel Harder CLE 1938	Starter	73	5	R			0.323	0.345	0.309	14.2	6.5	3.7	0.279	false
83285	Veteran Presence SP Luke Hamlin BRO 1940	Starter	84	5	R			0.323	0.357	0.301	16.9	4.3	4.5	0.280	false
83168	Snapshot SP Mike Fornieles BOS 1957	Starter	67	5	R			0.323	0.315	0.327	13.1	7.2	2.9	0.289	false
83125	Snapshot RP Don Brennan CIN 1935	Reliever	60	5	R			0.323	0.343	0.311	15.6	9.1	3.4	0.279	false
85669	June Gems - Baseball Reference 3 CL Dan Spillner CLE 1982	Reliever	64	0	R			0.324	0.33	0.32	14.5	7.7	3.2	0.285	false
84695	Clubhouse - April Fools&#39; Day SP Bob Miller PHI 1950	Starter	69	0	R			0.324	0.334	0.317	7.4	6.5	2.4	0.286	false
84502	Negro League Star SP Bill Holland NYLG 1930	Starter	87	0	R			0.324	0.316	0.33	14.4	6.9	3.5	0.284	false
83157	Snapshot RP Clay Carroll CIN 1975	Reliever	65	0	R			0.324	0.32	0.326	9.7	7.3	2.5	0.287	false
83901	Historical All-Star SP Tommy Bridges DET 1939	Starter	90	0	R			0.324	0.36	0.302	19.3	7.3	4.1	0.285	false
84488	Negro League Star SP Frank Bradley KCM 1940	Starter	82	0	R			0.324	0.32	0.327	15.0	7.5	3.4	0.286	false
85068	HOF 1 - Veteran Presence SP Don Sutton ATH 1985	Starter	71	5	R			0.324	0.314	0.33	10.9	6.6	3.2	0.279	false
83869	Historical All-Star SP Dave Stieb TOR 1981	Starter	65	5	R			0.324	0.298	0.341	14.7	7.6	3.9	0.273	false
85828	Heart Attack - Negro League Star SP Patricio Scantlebury NYC 1946	Starter	56	5	L			0.324	0.314	0.328	14.0	8.7	2.5	0.296	false
84437	Negro League Star SP Connie Rector NYBY 1932	Starter	70	5	R			0.324	0.319	0.328	12.5	6.7	3.2	0.284	false
82681	Hardware Heroes SP Billy Pierce CWS 1953	Starter	80	5	L			0.324	0.302	0.331	17.5	7.6	4.0	0.279	false
83063	Snapshot RP Don Nottebart CIN 1967	Reliever	57	5	R			0.324	0.336	0.317	11.4	6.3	3.0	0.287	false
84420	Negro League Star SP Connie Johnson KCM 1946	Starter	65	5	R			0.324	0.314	0.33	16.9	8.9	3.1	0.290	false
83142	Snapshot SP Wes Ferrell BOS 1934	Starter	65	5	R			0.324	0.329	0.321	11.4	6.9	3.1	0.283	false
83086	Snapshot RP Tom Bruno STL 1979	Reliever	58	5	R			0.324	0.334	0.318	15.5	11.9	2.3	0.287	false
83119	Snapshot RP Mike Armstrong KC 1982	Reliever	60	5	R			0.324	0.321	0.326	16.0	9.0	3.8	0.270	false
84272	Rookie Sensation RP Dick Lines WS2 1966	Reliever	69	0	L			0.325	0.325	0.325	11.6	7.6	3.1	0.280	false
83275	Snapshot SP Bob Knepper SF 1978	Starter	83	0	L			0.325	0.301	0.333	12.7	7.8	3.1	0.282	false
85309	Baseball Reference 2 SP Ken Holtzman ATH 1973	Starter	76	0	L			0.325	0.295	0.334	12.3	7.6	3.2	0.280	false
83309	Snapshot SP Teddy Higuera ML4 1988	Starter	89	0	L			0.325	0.31	0.33	16.3	7.5	3.9	0.280	false
84023	All-Time Legend SP Bill Wight CWS Peak	Starter	61	5	L			0.325	0.304	0.332	10.3	7.0	2.6	0.289	false
83241	Snapshot SP Bill Swift PIT 1933	Starter	75	5	R			0.325	0.318	0.33	10.6	4.9	3.6	0.281	false
83091	Snapshot RP Jack Russell CHC 1939	Reliever	58	5	R			0.325	0.329	0.322	15.0	7.3	3.3	0.288	false
84428	Negro League Star SP Henry McHenry NeBr 1932	Starter	66	5	R			0.325	0.317	0.329	12.2	6.9	3.2	0.285	false
83143	Snapshot SP Carl Fischer DET 1933	Starter	64	5	L			0.325	0.326	0.325	17.4	9.8	3.4	0.283	false
83189	Snapshot RP Jim Todd ATH 1975	Reliever	68	0	R			0.326	0.327	0.325	9.2	7.3	2.8	0.282	false
84487	Negro League Star SP Terris McDuffie PhSt 1942	Starter	80	0	R			0.326	0.322	0.328	13.5	6.9	3.3	0.288	false
83292	Snapshot SP Connie Johnson BAL 1957	Starter	85	0	R			0.326	0.328	0.326	15.6	7.7	3.5	0.285	false
83283	Snapshot RP Tom House ATL 1974	Reliever	81	0	L			0.326	0.311	0.331	13.7	6.8	4.0	0.274	false
85877	T4 Ep. 3 - Snapshot SP Jim Deshaies HOU 1989	Starter	67	0	L			0.326	0.324	0.326	13.4	8.4	3.2	0.280	false
84253	Rookie Sensation SP Wally Bunker BAL 1964	Starter	82	0	R			0.326	0.318	0.332	8.9	8.4	2.8	0.276	false
85428	Baseball Reference 2 SP Tiny Bonham NYY 1942	Starter	82	0	R			0.326	0.327	0.326	11.2	4.0	4.3	0.273	false
83073	Snapshot SP Steve Stone CWS 1973	Starter	61	5	R			0.326	0.336	0.32	16.6	10.0	3.1	0.287	false
83207	Snapshot SP Billy O&#39;Dell SF 1962	Starter	72	5	L			0.326	0.311	0.33	14.1	6.5	3.0	0.298	false
82680	Hardware Heroes SP Stu Miller SF 1958	Starter	79	5	R			0.326	0.323	0.327	15.2	7.2	3.9	0.278	false
84061	All-Time Legend SP Mike McCormick SF Peak	Starter	83	5	L			0.326	0.301	0.335	13.9	6.1	3.9	0.281	false
83223	Veteran Presence SP Waite Hoyt BRO 1937	Starter	71	5	R			0.326	0.33	0.324	9.9	5.3	3.3	0.284	false
84421	Negro League Star SP Jesse Houston CAG 1938	Starter	67	5	R			0.326	0.32	0.329	11.9	6.8	3.2	0.285	false
83047	Snapshot RP Ken Brett LAD 1979	Reliever	55	5	L			0.326	0.327	0.326	7.6	7.0	2.4	0.287	false
85764	SwitchKnucklers - Hall of Fame SP Early Wynn CWS 1959	Starter	72	0	R			0.327	0.335	0.323	14.9	10.2	3.3	0.276	false
83225	Snapshot SP Lary Sorensen STL 1981	Starter	78	0	R			0.327	0.328	0.326	8.2	5.6	2.7	0.290	false
83180	Snapshot RP Ken Sanders NYM 1975	Reliever	68	0	R			0.327	0.322	0.33	6.1	6.1	3.4	0.268	false
84472	Negro League Star SP Jimmy Hill NeEa 1938	Starter	77	0	L			0.327	0.317	0.331	16.0	8.4	3.4	0.287	false
83284	Snapshot SP Ed Halicki SF 1978	Starter	81	0	R			0.327	0.317	0.334	11.3	6.0	3.5	0.281	false
85717	SwitchKnucklers - Snapshot SP Mickey Haefner WS1 1944	Starter	64	0	L			0.327	0.32	0.33	11.7	8.2	2.8	0.288	false
83264	Veteran Presence SP Hal Brown HOU 1963	Starter	84	0	R			0.327	0.322	0.33	10.2	4.6	3.5	0.284	false
85698	T4 Ep. 2 - Rookie Sensation SP Jim Bouton NYY 1963	Starter	64	0	R			0.327	0.334	0.323	12.1	9.3	3.3	0.271	false
85895	FLF 14 &amp; Co. - Unsung Heroes SP Earl Wilson BOS 1962	Starter	55	5	R			0.327	0.336	0.321	16.0	10.9	3.5	0.270	false
83156	Snapshot CL Lee Smith CHC 1986	Reliever	64	5	R			0.327	0.341	0.319	18.1	8.7	3.7	0.286	false
83191	Snapshot SP Eric Rasmussen SD 1979	Starter	70	5	R			0.327	0.321	0.33	8.4	6.9	3.1	0.276	false
83134	Veteran Presence SP Joe Niekro HOU 1981	Starter	66	5	R			0.327	0.324	0.329	11.2	7.5	3.2	0.281	false
83074	Snapshot RP Ken Lehman BAL 1958	Reliever	57	5	L			0.327	0.315	0.331	13.6	6.7	3.4	0.288	false
83158	Snapshot SP Whitey Ford NYY 1962	Starter	67	5	L			0.327	0.311	0.332	13.0	6.9	3.5	0.283	false
85515	Clubhouse - 60s Week - Hardware Heroes SP Frank Lary DET 1961	Starter	67	0	R			0.328	0.322	0.331	12.0	6.1	3.5	0.285	false
83206	Veteran Presence SP Jerry Koosman PHI 1984	Starter	75	0	L			0.328	0.292	0.34	11.1	7.2	2.8	0.290	false
83192	Snapshot SP Jack Harshman CWS 1954	Starter	69	0	L			0.328	0.308	0.335	17.0	11.7	2.7	0.289	false
84281	Rookie Sensation SP Bob Grim NYY 1954	Starter	73	0	R			0.328	0.329	0.327	14.0	9.0	3.1	0.286	false
83220	Snapshot SP Storm Davis BAL 1984	Starter	77	0	R			0.328	0.321	0.333	9.2	8.1	2.6	0.284	false
83190	Snapshot SP Bruce Dal Canton KC 1974	Starter	75	0	R			0.328	0.318	0.334	12.1	10.8	2.8	0.277	false
85846	Heart Attack - Snapshot CL Bill Caudill SEA 1982	Reliever	81	0	R			0.328	0.325	0.33	19.5	8.5	4.6	0.273	false
83039	Snapshot SP Vic Sorrell DET 1930	Starter	56	5	R			0.328	0.345	0.318	15.1	9.4	3.5	0.279	false
83137	Snapshot SP Claude Osteen LAD 1965	Starter	64	5	L			0.328	0.327	0.328	10.9	7.2	3.3	0.280	false
85509	60s Theme Week - Unsung Heroes SP Jack Kralick MIN 1961	Starter	64	5	L			0.328	0.294	0.339	13.6	5.9	3.5	0.292	false
84268	Rookie Sensation SP Ed Heusser STL 1935	Starter	68	5	R			0.328	0.314	0.337	10.9	6.3	3.4	0.283	false
82669	Hardware Heroes SP General Crowder WS1 1933	Starter	66	5	R			0.328	0.325	0.329	13.7	7.0	3.8	0.279	false
83043	Snapshot SP Bob Bruce HOU 1962	Starter	57	5	R			0.328	0.352	0.314	16.1	9.6	3.6	0.279	false
83151	Snapshot SP Chuck Stobbs WS1 1954	Starter	67	0	L			0.329	0.328	0.329	9.3	7.9	2.6	0.287	false
84448	Negro League Star SP Neck Stanley NYBY 1939	Starter	78	0	L			0.329	0.317	0.333	13.7	7.2	3.6	0.284	false
83214	Snapshot SP Gene Schott CIN 1937	Starter	71	0	R			0.329	0.339	0.322	10.0	7.7	2.9	0.283	false
82694	Hardware Heroes SP Robin Roberts PHI 1953	Starter	74	0	R			0.329	0.344	0.319	14.6	4.8	4.1	0.287	false
84242	Rookie Sensation RP Steve Olin CLE 1989	Reliever	58	0	R			0.329	0.329	0.328	13.1	8.8	2.6	0.296	false
83090	Snapshot CL Tom Morgan NYY 1955	Reliever	58	0	R			0.329	0.341	0.322	7.2	7.5	2.6	0.283	false
84664	Opening Day Heroes - Snapshot SP Rick Mahler ATL 1982	Starter	69	0	R			0.329	0.306	0.344	12.5	7.8	3.1	0.289	false
85226	Clubhouse - Y&amp;O 1 - Rookie Sensation RP Charlie Hough LAD 1973	Reliever	65	0	R			0.329	0.341	0.322	15.7	11.5	2.8	0.286	false
83136	Snapshot RP Fred Green PIT 1960	Reliever	62	0	L			0.329	0.317	0.334	14.6	9.2	3.2	0.286	false
85501	Clubhouse - 60s Week - Snapshot SP Joe Gibbon PIT 1961	Starter	80	0	L			0.329	0.292	0.342	15.6	7.3	3.8	0.287	false
84478	Negro League Star SP Rocky Ellis PhSt 1936	Starter	80	0	R			0.329	0.325	0.331	12.3	6.4	3.5	0.285	false
84276	Rookie Sensation SP Lou Brissie PHA 1948	Starter	71	0	L			0.329	0.325	0.33	16.7	9.5	3.1	0.293	false
83287	Snapshot SP Ray Benge PHI 1931	Starter	85	0	R			0.329	0.331	0.328	15.5	7.0	3.9	0.286	false
86197	Clubhouse - Baseball Reference 5 RP Ace Adams NY1 1943	Reliever	46	0	R			0.329	0.363	0.308	10.7	8.7	3.5	0.269	true
84029	Veteran Presence SP Rip Sewell PIT Peak	Starter	63	5	R			0.329	0.35	0.317	10.8	7.3	3.4	0.278	false
84418	Negro League Star CF Double Duty Radcliffe NEL 1944	Starter	57	5	R			0.329	0.325	0.331	10.4	7.7	2.8	0.287	false
82674	Hardware Heroes SP Jim Palmer BAL 1977	Starter	74	5	R			0.329	0.328	0.329	14.4	7.6	3.9	0.277	false
83138	Snapshot RP Cal McLish CLE 1957	Reliever	63	5	R			0.329	0.312	0.34	14.9	9.0	3.5	0.281	false
83200	Snapshot SP Dutch Leonard WS1 1938	Starter	69	5	R			0.329	0.305	0.344	10.1	6.3	3.3	0.282	false
82979	Veteran Presence RP Don Larsen BAL 1965	Reliever	49	5	R			0.329	0.348	0.318	13.0	8.3	3.1	0.288	false
83123	Snapshot SP Al Fitzmorris KC 1976	Starter	63	5	R			0.329	0.324	0.333	9.3	6.8	2.9	0.286	false
83877	Historical All-Star SP Al Downing NYY 1967	Starter	70	5	L			0.329	0.336	0.326	15.9	8.3	3.7	0.283	false
83199	Snapshot SP Dick Donovan CWS 1956	Starter	72	5	R			0.329	0.327	0.331	12.4	6.6	3.9	0.277	false
84254	Rookie Sensation SP Arnold Carter CIN 1944	Starter	63	5	L			0.329	0.319	0.332	8.2	7.1	2.8	0.283	false
83165	Snapshot SP Britt Burns CWS 1983	Starter	67	5	L			0.329	0.325	0.331	14.8	7.5	3.7	0.284	false
84718	Clubhouse - April Fools&#39; Day RP Mike Stanton SEA 1983	Reliever	56	0	R			0.330	0.334	0.327	14.6	9.0	3.1	0.290	false
83893	Historical All-Star SP Phil Niekro ATL 1969	Starter	86	0	R			0.330	0.32	0.337	12.5	6.0	4.0	0.278	false
83882	Historical All-Star SP Ed Lopat NYY 1951	Starter	75	0	L			0.330	0.342	0.326	10.7	7.1	3.4	0.280	false
85829	Clubhouse - Rookie Sensation SP Joe Krakauskas WS1 1938	Starter	57	0	L			0.330	0.313	0.335	19.2	14.3	3.1	0.275	false
82672	Hardware Heroes CL Roy Face PIT 1958	Reliever	66	0	R			0.330	0.314	0.339	12.2	6.6	3.5	0.285	false
83146	Snapshot RP Juan Berenguer MIN 1987	Reliever	64	0	R			0.330	0.35	0.318	17.1	8.9	3.6	0.290	false
84040	All-Time Legend SP Steve Barber BAL Peak	Starter	69	0	L			0.330	0.325	0.331	12.6	8.8	3.1	0.285	false
84255	Rookie Sensation SP Hal Smith PIT 1933	Starter	63	5	R			0.330	0.339	0.324	10.2	5.7	3.5	0.283	false
83252	Snapshot SP Frank Pastore CIN 1980	Starter	70	5	R			0.330	0.327	0.331	14.4	6.6	4.1	0.278	false
84045	All-Time Legend SP Sal Maglie NY1 Peak	Starter	75	5	R			0.330	0.315	0.339	15.0	6.9	4.0	0.283	false
83062	Snapshot SP Ed Lynch NYM 1982	Starter	60	5	R			0.330	0.331	0.329	8.6	7.4	2.7	0.286	false
84019	All-Time Legend RP Max Leon ATL Peak	Reliever	52	5	R			0.330	0.332	0.328	12.8	6.8	3.3	0.290	false
84030	All-Time Legend SP Ron Kline PIT Peak	Starter	62	5	R			0.330	0.35	0.317	11.0	6.9	3.5	0.279	false
83873	Veteran Presence SP Tommy John NYY 1980	Starter	66	5	L			0.330	0.325	0.332	8.2	6.6	3.1	0.282	false
83179	Snapshot RP Jerry Garvin TOR 1980	Reliever	67	5	L			0.330	0.302	0.34	15.8	7.0	4.1	0.282	false
84262	Rookie Sensation SP Bo Belinsky LAA 1962	Starter	66	5	L			0.330	0.336	0.328	16.3	12.6	3.1	0.276	false
86207	Limited Edition/89 SP Vinegar Bend Mizell STL 1959	Starter	57	0	L			0.331	0.317	0.335	12.3	8.6	3.1	0.286	true
82807	Unsung Heroes RP Hal McKain CWS 1930	Reliever	57	0	R			0.331	0.33	0.332	16.7	10.2	2.9	0.297	false
84047	All-Time Legend SP Charlie Leibrandt KC Peak	Starter	74	0	L			0.331	0.311	0.338	10.4	6.5	3.3	0.285	false
83883	Veteran Presence SP Thornton Lee CWS 1945	Starter	79	0	L			0.331	0.324	0.333	15.6	8.2	3.7	0.285	false
85057	HOF 1 - Baseball Reference SP Rich Gossage CWS 1976	Starter	65	0	R			0.331	0.349	0.319	14.5	9.4	3.3	0.285	false
83168	Snapshot SP Mike Fornieles BOS 1957	Starter	67	0	R			0.331	0.324	0.336	12.1	7.5	3.1	0.291	false
83212	Snapshot RP Reggie Cleveland TEX 1978	Reliever	72	0	R			0.331	0.341	0.325	14.3	7.2	3.9	0.283	false
84822	Baseball Reference 1 SP Tom Cheney WS2 1963	Starter	78	0	R			0.331	0.326	0.334	14.5	6.1	4.8	0.268	false
