# CAP key=bronzequick__20260313 role=pit label=Bronze Quick type=Quick env=current variants=all_cards obsval=40-69 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=357 rows=357
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Tim Crews	66	0	R	49.3	0	1.26	5.48	4.93	0.3360174674644128	7.67	1.64	0.91	0.346
Rube Foster	67	0	R	48.7	0	1.68	3.33	2.77	0.3206059653572313	6.84	2.03	0.74	0.335
Curt Schilling	65	5	R	48.7	0.143	0.99	2.22	1.85	0.2711358494570599	6.47	3.14	0.18	0.286
Dave LaRoche	61	5	L	48.3	0	1.34	3.17	2.42	0.314505250972344	10.43	4.29	1.12	0.299
Dennis Santana	67	0	R	47.3	0	1.1	4.38	4.38	0.3376928920565005	7.61	2.47	1.52	0.306
Trevor May	69	0	R	47	0	1.34	1.72	1.72	0.2570678458435489	8.62	2.68	0.19	0.29
Bob Romby	58	0	L	47	0	1.42	5.74	5.55	0.311089833002204	6.89	2.87	0.96	0.28
Erik Miller	60	0	L	46.7	0	1.33	5.2	5.01	0.3439694361057464	8.87	2.7	0.77	0.364
Joel Pineiro	62	0	R	46	1	4.6	5.87	5.87	0.3800337121394834	4.5	1.37	1.76	0.329
Tyler Phillips	60	0	R	45.7	1	5.71	2.95	2.95	0.3044405188176714	5.51	2.17	0.79	0.287
Josh Sborz	65	0	R	45.7	0	1.17	6.11	5.71	0.3670448166327269	7.09	3.74	1.58	0.307
Tom Glavine	63	0	L	44.7	0.261	1.94	6.04	5.23	0.3344241870665172	5.03	2.42	0.81	0.322
Mike Armstrong	60	0	R	43.7	0	1.32	3.91	3.91	0.3172611311233862	5.77	4.32	1.44	0.219
Henry McHenry	66	5	R	43.3	0	2.55	2.7	2.49	0.2916012326810114	6.44	1.04	0.62	0.318
Tanner Banks	62	0	L	43	0	1.1	6.49	6.49	0.3681980827027151	7.95	2.72	1.26	0.353
Dylan Smith	65	0	R	41.7	0	1.16	5.4	5.18	0.365696358226091	7.77	1.29	1.94	0.341
Vinnie Chulk	66	0	R	41.3	0	1.06	5.01	4.58	0.3380792708564622	6.1	2.83	0.44	0.352
Seranthony Dominguez	62	0	R	41	0	1.21	4.17	4.17	0.2981541774582221	7.24	2.85	1.32	0.248
Hal Smith	63	5	R	39.7	0	1.59	3.17	3.17	0.2750757939808247	4.53	2.04	0.23	0.276
Lucas Erceg	58	0	R	39.3	0	1.31	2.52	2.06	0.3004810901072191	7.79	2.98	0.69	0.298
Lon Warneke	69	5	R	39.3	1	5.61	6.87	5.95	0.383557570015097	3.89	1.37	1.6	0.308
Kyle Leahy	63	0	R	38.3	1	5.47	4.23	4.23	0.342140264981236	9.16	2.82	1.41	0.337
Larry Corcoran	68	5	R	35.7	0.059	2.1	2.52	2.52	0.2753743192916452	7.56	3.53	0.25	0.275
Hal Woodeshick	66	5	L	35.3	0.032	1.14	5.86	5.86	0.3602287700114216	4.33	2.29	1.02	0.341
Willie McGill	69	1	L	35.3	0	1.26	3.31	3.31	0.287040359692558	7.9	3.57	0.76	0.242
Josh Tomlin	63	0	R	35	0	1.35	6.43	5.66	0.381248761892199	5.14	1.29	2.06	0.299
Steve Olin	58	0	R	35	0	1.25	7.71	7.2	0.3777012971909429	5.14	2.83	1.54	0.336
Elmer Singleton	67	2	R	34.7	0	1.45	1.82	1.82	0.2754416577779462	7	1.3	0.26	0.302
Reed Garrett	49	5	R	34.7	0	1.39	3.89	3.89	0.3650203651411613	10.12	3.89	1.3	0.361
Chris Bassitt	64	0	R	33.7	0.235	1.98	7.48	6.41	0.4383865148760246	5.34	2.94	3.2	0.319
Winston Santos	65	2	R	33.7	0	1.3	2.94	2.67	0.2393755948241738	8.81	1.34	1.07	0.207
Claude Osteen	64	0	L	33.3	0.077	2.56	2.43	2.43	0.2660917691341467	5.14	1.35	1.08	0.221
Mason Fluharty	63	0	L	33	0	1.22	4.09	4.09	0.297731363718735	9.27	2.73	1.09	0.289
Bob Kuzava	68	0	L	33	1	6.6	3	3	0.2742731859249646	7.09	1.09	0.55	0.289
Billy Wagner	58	0	L	33	0	0.85	3	2.73	0.2657330274096863	9.55	4.36	0.55	0.244
General Crowder	66	0	R	32.7	0.833	5.45	4.68	3.58	0.3056611195464159	6.33	1.65	1.65	0.234
Ken Brett	55	5	L	32.7	0	1.82	1.93	1.93	0.2600639459666657	3.85	0.55	0.55	0.262
Paul Quantrill	64	0	R	32.3	0	1.08	3.62	3.34	0.3219164300493305	7.8	1.39	0.84	0.34
Roy Welmaker	68	5	L	32	1	5.33	5.34	5.06	0.3470497877972766	8.44	2.53	1.69	0.327
Happy Townsend	63	5	R	31.7	1	6.34	2.27	2.27	0.2773686338337089	9.09	3.69	0.57	0.259
Alex Reyes	53	0	R	31.7	0	0.93	2.56	1.99	0.3209796791075856	9.37	6.53	0.57	0.31
Joe Ryan	60	0	R	31	0.133	2.07	4.94	4.65	0.3261083440054657	7.84	1.16	1.74	0.278
Grant Holmes	59	0	R	30.3	1	6.06	4.16	4.16	0.3135452579393502	8.32	4.16	1.19	0.241
Carlos Estevez	67	0	R	30.3	0	1.21	2.67	2.67	0.2466939788163159	5.94	2.67	0.59	0.233
Tommy John	66	1	L	30.3	0.067	2.02	4.46	4.16	0.3668807946097007	2.38	2.38	1.19	0.278
Aaron Loup	68	5	L	30.3	0	1.59	1.49	1.49	0.2456275964143041	5.94	0.59	0.3	0.275
Adrian Houser	59	0	R	30	1	7.5	1.2	1.2	0.2185915418052387	5.7	1.8	0.3	0.227
Jesse Houston	67	0	R	29.7	0.833	4.95	6.67	4.85	0.3569444924086007	7.27	5.15	0.91	0.33
Caleb Kilian	68	0	R	28.7	0	1.59	5.02	3.45	0.3017323916572013	7.84	1.57	1.25	0.282
Brian Tallet	60	5	L	27.3	0	1.36	4.29	4.29	0.3220293351502915	7.25	1.98	1.32	0.289
Dave Rozema	63	0	R	27	1	6.75	4.67	4	0.3619557840958857	4.33	1.67	2.67	0.241
Mike Fornieles	67	0	R	26.7	0.05	1.33	3.37	3.37	0.2899191420605485	6.4	2.02	1.01	0.274
Jesse Duryea	64	0	R	26.3	0	2.63	5.13	4.11	0.3030894678552324	7.53	2.74	1.03	0.269
Ed Heusser	68	5	R	26.3	0	2.02	2.74	2.05	0.2625385716076047	8.56	0.34	1.71	0.232
Griffin Canning	57	0	R	26	1	5.2	7.27	6.23	0.3429078716977487	6.58	3.12	1.04	0.337
Alex Lange	62	0	R	26	0	1.37	3.12	3.12	0.2546926852281559	6.58	2.42	0	0.272
Fernando Rodney	63	2	R	26	0	1.37	2.08	2.08	0.2414236608299468	8.65	4.5	0.69	0.188
Bob Kuzava	68	5	L	26	0	1.86	2.42	2.42	0.2425540482383565	9.69	2.08	0.69	0.231
John King	66	0	L	25	0	1	3.24	2.88	0.2954646353583142	8.64	1.44	0.36	0.359
Cody Bradford	68	0	L	25	0	3.12	2.88	2.88	0.2572509485738464	4.32	1.08	0.72	0.228
Matt Gage	58	0	L	24.7	0	1.45	5.83	5.83	0.3660871536990737	9.11	2.91	1.46	0.347
Brock Burke	61	0	L	24.3	0	1.16	5.19	5.19	0.3133111629611132	8.15	3.7	0.37	0.342
Danny Graves	63	0	R	23.7	0	0.95	4.56	3.8	0.2996582660386718	4.94	1.52	0.76	0.291
Mark Leiter Jr.	67	0	R	23.3	0	1.29	1.93	1.93	0.3120718127527572	7.34	2.7	1.16	0.262
Mark Clark	68	1	R	22.7	0	1.62	9.91	8.72	0.4706589207997114	5.15	1.19	2.38	0.424
Craig Kimbrel	63	0	R	22.3	0	1.24	5.25	2.83	0.2867289055122386	8.88	4.04	0	0.328
Roberto H. Hernandez	67	5	R	22.3	0	1.49	3.63	3.63	0.3140224640767518	5.25	0.4	1.21	0.296
Jon Garland	68	0	R	22.3	0	2.03	3.63	2.42	0.3210071659105956	2.83	2.83	0.81	0.262
Tyler Anderson	66	5	L	22	0.125	1.38	4.09	4.09	0.2885791672636205	6.95	2.45	0.82	0.273
Larry Corcoran	68	2	R	22	1	7.33	1.64	1.64	0.2413833195040577	5.32	2.86	1.23	0.155
Keegan Akin	61	0	L	21.3	0	1.06	1.27	1.27	0.1750840434806945	7.61	2.11	0.42	0.173
Ron Darling	62	5	R	21	0	1.5	3.43	2.57	0.2811349256383472	6.86	2.14	1.71	0.217
Lee Meadows	65	0	R	21	0.75	5.25	5.14	5.14	0.3823428905522612	3.43	2.14	1.71	0.316
Tom Vickery	65	3	R	20.7	0	1.09	7.39	6.96	0.3966284201421915	6.52	3.04	1.74	0.348
Fred Green	62	0	L	20.7	0	1.59	3.04	2.61	0.3373435723681897	6.09	3.48	1.74	0.262
Ron Kline	62	5	R	20.3	0.5	3.38	7.09	7.09	0.3698729687226313	7.09	1.33	0.44	0.388
Justin Bruihl	62	0	L	20	0	0.69	1.8	1.8	0.2574428686622006	8.1	4.05	0.9	0.216
Trevor Rosenthal	53	0	R	19.7	0	1.16	1.37	1.37	0.2818466042844902	5.94	5.48	0.91	0.189
Nino Espinosa	63	5	R	19.3	0	1.61	5.6	5.6	0.3679451349154555	7.46	3.26	0.93	0.349
Andrew Walters	60	0	R	19	0	1.27	4.26	4.26	0.3079829641692299	10.42	4.74	0.95	0.277
Connie Johnson	65	0	R	18.7	1	6.23	3.85	3.37	0.3290554402354745	6.26	3.85	0.48	0.305
Spencer Arrighetti	63	0	R	18.7	0.286	2.67	5.78	5.29	0.3109382367410484	7.7	6.26	0.96	0.259
Chad Patrick	65	0	R	17.3	0.6	3.46	6.24	6.24	0.354372558543776	5.72	0.52	2.08	0.268
Daniel Palencia	67	0	R	17.3	0	1.08	3.12	3.12	0.348367722344953	8.32	1.56	2.08	0.277
Daniel Lynch IV	68	0	L	17.3	0	1.44	4.16	4.16	0.3834558081372488	5.72	0.52	1.04	0.377
Winston Santos	65	5	R	17.3	0	1.57	6.76	5.2	0.3587722863213879	8.32	4.68	1.56	0.308
Jose Mesa	63	5	R	17	0	1.55	3.71	2.65	0.2681931332695218	7.94	2.12	2.12	0.167
Justin Nicolino	55	0	L	17	0	2.83	4.76	4.24	0.3078448654903381	1.59	2.65	1.06	0.237
Justin Verlander	65	0	R	16	0	2	2.81	2.81	0.251501298252246	5.06	1.12	0.56	0.22
Doc Newton	66	0	L	16	0	1.78	2.25	2.25	0.2264973484393651	7.88	0.56	1.69	0.15
Frank Smith	64	0	R	15.7	0	1.96	0.57	0.57	0.169937509899714	9.75	3.44	0	0.171
Alex Wilson	62	0	R	15.3	0	1.53	4.12	3.53	0.3192408435713398	5.29	0	0	0.396
Willie McGill	69	2	L	15.3	0	1.53	5.29	5.29	0.3457974947011117	10.59	4.12	1.18	0.386
Atlee Hammaker	62	0	L	15.3	0.2	3.06	5.29	4.71	0.345887247164944	5.88	1.18	0.59	0.386
Henry McHenry	66	0	R	14.7	1	4.9	6.73	6.73	0.4422992037825836	4.29	3.06	1.84	0.385
Charlie Hough	65	0	R	14.7	0	2.1	3.06	2.45	0.3049252753310739	7.96	5.51	0.61	0.286
Mike Vasil	62	0	R	14.3	0	1.79	3.78	3.15	0.3000237530890967	8.81	1.26	0.63	0.317
Gordon Graceffo	63	0	R	13.3	0	2.22	2.03	2.03	0.2898102366198443	5.41	0.68	1.35	0.238
Alexis Diaz	61	0	R	13.3	0	1.21	3.38	3.38	0.3110715530103943	8.12	3.38	0	0.357
Jeffrey Springs	60	0	L	13.3	1	6.65	2.03	1.35	0.3110129202062833	4.74	2.71	1.35	0.267
Joey Cantillo	69	0	L	13.3	1	6.65	3.38	2.71	0.2286004195379603	11.5	1.35	0	0.323
Gil Meche	60	0	R	13.3	0.25	3.33	0.68	0.68	0.1915100790180379	10.15	1.35	0	0.265
Jack Leiter	64	0	R	13	0.2	2.6	3.46	3.46	0.2539687018373226	11.77	2.77	1.38	0.241
Art Nehf	64	4	L	13	1	6.5	4.15	4.15	0.3283375584479938	6.92	0.69	1.38	0.316
Drew Pomeranz	55	0	L	12.3	0	0.95	3.66	2.93	0.26876511704756	8.05	1.46	0	0.333
Anthony DeSclafani	66	3	R	12.3	1	6.15	2.93	2.93	0.2653916652211882	3.66	0.73	0.73	0.22
Greg Maddux	62	5	R	12.3	1	6.15	4.39	4.39	0.335390516248791	6.59	3.66	0.73	0.316
Jesse Duryea	64	5	R	12	0	2	6.75	6.75	0.3740354649201103	6	2.25	2.25	0.3
Enyel De Los Santos	64	0	R	11.7	0	1.3	1.54	0.77	0.2289012188387758	5.38	3.08	0	0.25
Liam Hendriks	65	0	R	11.7	0	1.46	6.15	6.15	0.3800138184922896	8.46	3.08	2.31	0.273
Pete Redfern	66	0	R	11.7	0	2.34	0.77	0.77	0.2018139696034514	7.69	2.31	0	0.233
Pink Hawley	65	0	R	11.7	0	1.95	1.54	1.54	0.2451340384475839	8.46	1.54	0	0.273
Adam Cimber	69	1	R	11.7	0	1.95	0.77	0.77	0.110812903983511	5.38	1.54	0	0.097
Noah Schultz	58	0	L	11.7	1	5.85	2.31	2.31	0.2918642457127488	7.69	4.62	0.77	0.233
Taylor Clarke	66	0	R	11	0	1.22	4.91	4.91	0.3271149071359385	4.91	0	1.64	0.306
Angel Zerpa	67	0	L	11	0	1.38	4.91	3.27	0.2711717146336138	7.36	1.64	1.64	0.207
Todd Stottlemyre	65	0	R	11	1	5.5	6.55	4.91	0.3606824942593681	8.18	0.82	1.64	0.324
Russ Meyer	62	5	R	11	0	1.83	3.27	3.27	0.2684696033852515	8.18	0	0.82	0.29
Joel Payamps	65	5	R	10.3	0	1.14	1.75	1.75	0.2524445131326982	5.24	0	0	0.281
Hugh McQuillan	68	0	R	10.3	0.167	1.72	6.12	6.12	0.3773773970447944	7.86	3.5	1.75	0.345
