# CAP key=diamondcapdaily__20260527 role=hit label=Diamond Cap Daily (from 2026-05-27) type=Daily env=current variants=all_cards obsval=40-99 minIP=null minPA=30 dates=2026-07-05..2026-07-19 recordsTotal=525 rows=525
Name	POS	VAL	VLvl	Hand	PA	AVG	OBP	SLG	wOBA	BBpct	SOpct	HR600	BABIP	XBHpct	3B/XBH	wSB600	UBR600	WAR600
Tony Fernandez	2B	65	5	S	287	0.2761194029850746	0.3087719298245614	0.3880597014925373	0.312967145213221	4.2	13.8	10.5	0.301	27	0	0	3.55	2.718
Jason Kendall	C	91	0	R	287	0.3227091633466135	0.397212543554007	0.4860557768924303	0.3926548276116374	11.1	14.7	12.5	0.355	35.8	0	0.42	3.55	6.272
Prince Fielder	1B	99	0	L	287	0.3187250996015936	0.397212543554007	0.5577689243027888	0.4189461241598752	11.1	22.3	29.3	0.361	37.5	6.67	0	-0.42	5.854
Jeff Bagwell	1B	99	5	R	280	0.2479338842975207	0.3357142857142857	0.4132231404958678	0.3338081492761412	11.8	22.3	17.1	0.283	38.3	4.35	0	-3.86	1.714
Ray Brown	P	85	0	S	280	0.1891891891891892	0.2401433691756272	0.2471042471042471	0.2216792896223855	6.4	29.3	6.4	0.253	18.4	0	0	-1.29	-3
Ron Santo	3B	93	0	R	280	0.2570281124497992	0.3321428571428571	0.429718875502008	0.3402910466530828	9.6	18.9	23.6	0.275	31.2	5	0	-2.36	1.929
Jim Thome	3B	64	5	L	278	0.2510288065843622	0.3453237410071943	0.4609053497942387	0.3612034260773361	12.6	27.2	30.2	0.288	37.7	0	0	2.16	4.101
Charlie Condon	1B	79	0	R	277	0.1914893617021277	0.2996389891696751	0.2978723404255319	0.2808475887624441	13.7	30.6	10.8	0.247	31.1	7.14	-1.08	1.52	0.217
Tony Conigliaro	RF	95	0	R	276	0.3149606299212598	0.3659420289855073	0.5669291338582677	0.4060273074563985	6.9	16.9	34.8	0.327	38.8	3.23	0	-1.74	4.13
Mickey Vernon	1B	83	0	L	275	0.3145161290322581	0.3666666666666666	0.4475806451612903	0.3638820409975997	6.9	18.5	4.4	0.378	29.5	26.09	0	-2.18	3.055
John Olerud	1B	68	0	L	275	0.2458333333333333	0.3309090909090909	0.3541666666666667	0.3128007240444803	10.9	20.4	13.1	0.282	23.7	0	0	-4.15	1.091
Rick Monday	CF	69	5	L	274	0.200836820083682	0.2883211678832117	0.3598326359832636	0.2928613020670361	11.3	33.1	17.5	0.256	39.6	15.79	0	0.88	0
Robby Thompson	2B	97	0	R	273	0.2420634920634921	0.2967032967032967	0.3333333333333333	0.2888761869027007	6.6	26.2	8.8	0.311	24.6	0	0.44	2.2	1.099
Jim Ray Hart	3B	94	0	R	271	0.2560975609756098	0.3173431734317343	0.3983739837398374	0.3212296080363373	7.7	18.7	13.3	0.291	31.7	15	0	-1.11	1.55
Willie Stargell	1B	89	0	L	270	0.2418032786885246	0.3074074074074074	0.389344262295082	0.312220808524988	7.8	25	15.6	0.292	37.3	0	0	-0.89	-0.222
Mickey Tettleton	C	69	0	S	270	0.152073732718894	0.3111111111111111	0.2442396313364055	0.2753436182816007	17.8	37.8	13.3	0.206	24.2	0	0	-3.78	0
Dick Allen	3B	79	5	R	269	0.2246696035242291	0.3382899628252788	0.3568281938325991	0.3224427427395254	14.5	30.4	15.6	0.288	29.4	6.67	0.67	3.35	2.454
Steve Carlton	P	96	5	L	268	0.1464435146443515	0.1639344262295082	0.1715481171548117	0.1547253665208087	1.5	41.4	0	0.25	17.1	0	0	-4.25	-6.94
Byron Buxton	CF	64	0	R	267	0.2122448979591837	0.2593984962406015	0.3591836734693877	0.2732457707238691	5.6	26.5	11.2	0.263	46.2	8.33	1.57	2.02	0.674
Javier Baez	SS	52	0	R	260	0.2398373983739837	0.2730769230769231	0.3536585365853658	0.2788663335063931	4.2	17.9	13.8	0.268	27.1	0	-1.38	-3	0.231
Colt Emerson	SS	98	5	L	257	0.2595744680851064	0.31640625	0.4340425531914894	0.3352093735811136	6.6	23.4	14	0.314	41	16	-0.23	-1.63	4.202
Steve Finley	CF	89	5	L	257	0.2640692640692641	0.3241106719367589	0.3896103896103896	0.3234113432186405	7	16	11.7	0.295	24.6	26.67	3.74	4.44	3.268
Ketel Marte	SS	68	0	S	256	0.25	0.3254901960784314	0.3392857142857143	0.3059780409595826	9.8	14.7	4.7	0.28	28.6	0	0.47	0.47	2.109
Mark Trumbo	1B	49	5	R	256	0.2605042016806723	0.30859375	0.3739495798319328	0.3049793233573413	5.9	24.8	14.1	0.322	24.2	0	0.7	0.94	0.703
Bob Fothergill	LF	86	5	R	255	0.3474576271186441	0.3843137254901961	0.5677966101694916	0.4179588834795991	5.5	13.1	23.5	0.364	36.6	6.67	0	3.53	6.588
Mel Almada	CF	43	5	L	252	0.2387387387387387	0.2995951417004049	0.2837837837837838	0.2699073419664713	7.1	14.9	2.4	0.271	13.2	14.29	0	-6.19	-1.429
Roger Maris	RF	82	5	L	252	0.2409090909090909	0.3373015873015873	0.4909090909090909	0.3676870913883842	12.7	15.9	38.1	0.219	43.4	0	0	0.71	2.857
Tsung-Che Cheng	2B	44	0	L	251	0.2304347826086957	0.2908366533864542	0.2739130434782608	0.2644832769626875	8	21.3	4.8	0.283	11.3	0	-0.24	2.87	-0.717
Charlie Eden	LF	40	0	L	249	0.1948051948051948	0.2379032258064516	0.2554112554112554	0.2273122533943601	4.4	22.1	2.4	0.242	22.2	20	0.72	-1.45	-2.892
Gerardo Parra	LF	77	0	L	249	0.2444444444444444	0.3117408906882591	0.4177777777777778	0.3259846079994231	8.4	24	16.9	0.293	34.5	31.58	3.37	3.37	3.133
Roy Campanella	C	86	5	R	249	0.2385321100917431	0.3172690763052209	0.4495412844036697	0.3391845896125179	10.8	21.1	28.9	0.244	40.4	4.76	0	-2.65	4.337
Mel Almada	CF	43	0	L	248	0.2252252252252252	0.2955465587044535	0.2747747747747748	0.2684262182888204	7.7	19.8	4.8	0.27	14	0	0	1.94	-0.726
Beals Becker	LF	93	0	L	247	0.2456140350877193	0.2995951417004049	0.412280701754386	0.3183165752480255	5.7	17.5	24.3	0.257	30.4	5.88	0	-0.49	1.215
Melvin Mora	LF	95	5	R	246	0.2590909090909091	0.3265306122448979	0.4	0.3272916834500592	8.9	25.9	19.5	0.312	24.6	7.14	0	0.98	1.707
Garret Anderson	CF	80	0	L	246	0.2606837606837607	0.2886178861788618	0.4358974358974359	0.3211136850315556	3.7	18.8	24.4	0.28	34.4	0	0	-2.68	0.732
Marcus Stroman	P	98	0	R	244	0.02702702702702703	0.05240174672489083	0.03603603603603604	0.04595813246372379	2	56.8	0	0.062	33.3	0	0	-1.48	-11.066
Juan Pierre	CF	70	5	L	240	0.2522935779816514	0.3083333333333333	0.3119266055045872	0.2856709685832477	7.1	8.7	2.5	0.269	14.5	37.5	4.5	7	1
Steve Carlton	P	96	0	L	240	0.1273584905660377	0.1704035874439462	0.2169811320754717	0.1788009028355759	4.2	37.7	7.5	0.186	44.4	8.33	0	-1	-5.75
Juan Pierre	CF	70	0	L	235	0.2641509433962264	0.3217391304347826	0.3443396226415094	0.3054262089153751	7.7	11.3	2.6	0.294	21.4	25	3.06	4.09	1.277
Herb Souell	3B	74	0	S	235	0.2018348623853211	0.2260869565217391	0.2844036697247707	0.2293014012691765	3	15.1	5.1	0.225	27.3	16.67	0.77	1.53	-1.021
Joe Judge	1B	74	0	L	234	0.2585365853658537	0.3376623376623377	0.3560975609756097	0.3191042204805752	9.8	16.1	2.6	0.302	28.3	20	0	0.26	1.026
Vic Harris	LF	79	0	L	234	0.2450980392156863	0.3304721030042919	0.4019607843137255	0.3252762808815317	10.7	19.6	15.4	0.275	36	11.11	0	3.33	2.308
Austin Hedges	C	56	0	R	232	0.2325581395348837	0.2751091703056768	0.2697674418604651	0.252976979275214	4.7	20.5	2.6	0.287	12	0	-1.29	-0.78	-0.259
Ryan Lavarnway	C	64	0	R	231	0.1739130434782609	0.2467532467532468	0.2608695652173913	0.2372351530368637	8.2	26.6	7.8	0.217	30.6	9.09	0	-3.12	-2.078
Darrel Chaney	SS	40	0	S	231	0.1904761904761905	0.2597402597402597	0.2380952380952381	0.2360879060043927	7.8	23.3	2.6	0.242	17.5	14.29	-1.56	-3.38	-1.818
George Pinkney	3B	40	0	R	231	0.186046511627907	0.2294372294372294	0.2279069767441861	0.2125682514346355	5.2	22.3	0	0.235	20	12.5	-0.78	1.56	-2.597
Hilton Smith	P	88	0	R	231	0.2453703703703704	0.2813852813852814	0.2962962962962963	0.2606215551432462	3.9	17.6	0	0.293	20.8	0	0	2.34	-1.299
Felipe Lopez	SS	68	5	S	229	0.270935960591133	0.3493449781659388	0.4039408866995074	0.3431497789566376	9.6	24.6	13.1	0.336	30.9	0	0	-2.1	2.62
Dan Bankhead	P	74	0	R	229	0.1343283582089552	0.1889400921658986	0.1990049751243781	0.183128599478864	4.8	34.8	7.9	0.185	22.2	16.67	0	0	-6.55
Luis Arraez	2B	80	0	L	228	0.2522935779816514	0.2699115044247787	0.3073394495412844	0.2610385184503763	2.2	7.3	2.6	0.266	16.4	11.11	0	4.74	-0.526
Cy Williams	RF	69	0	L	220	0.2272727272727273	0.3045454545454546	0.3686868686868687	0.3085475085638101	8.6	14.6	21.8	0.23	26.7	0	0	0	0
Mark Trumbo	1B	49	0	R	219	0.2178217821782178	0.2648401826484018	0.297029702970297	0.2508507650988791	6.4	24.3	8.2	0.268	22.7	0	0	0	-1.918
Tsung-Che Cheng	2B	44	5	L	218	0.2391304347826087	0.337962962962963	0.2826086956521739	0.2916152329555171	12.4	21.2	2.8	0.293	13.6	0	-1.38	-1.38	-0.275
Ernie Banks	SS	83	0	R	216	0.2474747474747475	0.3009259259259259	0.3838383838383838	0.3066850666711374	7.4	24.2	16.7	0.295	28.6	7.14	0	0.83	2.778
Blake Swihart	C	45	5	S	214	0.2526315789473684	0.3271028037383177	0.3	0.2879472997882647	9.3	26.3	2.8	0.333	14.6	0	0.56	2.52	1.402
Michael Barrett	C	76	0	R	213	0.2578947368421053	0.3286384976525822	0.4315789473684211	0.3412997131844192	8	20	19.7	0.286	36.7	5.56	0.56	-0.56	3.944
Devin Mesoraco	C	82	5	R	207	0.2582417582417583	0.3429951690821256	0.445054945054945	0.3492792575862724	11.1	20.3	23.2	0.283	38.3	0	0	1.45	4.058
Jim Greengrass	LF	74	0	R	204	0.2198952879581152	0.2598039215686275	0.3717277486910995	0.2803618334941441	4.9	23	20.6	0.246	35.7	0	-5	2.35	-0.294
Masataka Yoshida	LF	94	5	L	203	0.3	0.374384236453202	0.5277777777777778	0.3995083059442153	10.3	16.1	29.6	0.31	37	5	-1.48	-1.48	2.66
Matt Davidson	1B	56	5	R	203	0.1813186813186813	0.2512315270935961	0.3296703296703297	0.2617285826127516	8.4	28	17.7	0.211	45.5	0	0	-4.14	-0.887
Chick Fulmer	2B	41	5	R	202	0.2074468085106383	0.2425742574257426	0.2765957446808511	0.2354671654608541	3.5	22.3	0	0.26	23.1	44.44	0	1.78	-2.079
Nap Lajoie	2B	99	0	R	199	0.2688172043010753	0.3080808080808081	0.3978494623655914	0.3165981594006411	4.5	10.8	6	0.291	36	11.11	0	1.81	3.317
Austin Jackson	CF	48	0	R	199	0.2459016393442623	0.303030303030303	0.3551912568306011	0.2984737573980962	6.5	27.9	9	0.326	28.9	7.69	3.32	-1.81	0.905
Bill Shipke	3B	40	0	R	194	0.2023121387283237	0.2604166666666667	0.2716763005780347	0.2428690838688453	7.2	20.2	0	0.246	28.6	20	0	3.4	-1.237
Bryce Eldridge	1B	97	5	L	192	0.2424242424242424	0.34375	0.4545454545454545	0.3584330529902194	13	29.1	25	0.291	47.5	0	0	-6.87	2.812
Bill Everitt	1B	42	0	L	191	0.2556818181818182	0.3089005235602094	0.3011363636363636	0.2832031071441611	6.3	22.7	3.1	0.324	13.3	0	0.63	0.63	0.314
Chris Hoiles	C	97	0	R	191	0.1942857142857143	0.2526315789473684	0.3257142857142857	0.2611503026311104	7.3	24	18.8	0.219	32.4	0	0	-2.2	0
Yasmani Grandal	C	79	5	S	189	0.3207547169811321	0.4126984126984127	0.5408805031446541	0.42087276822887	13.8	17	28.6	0.333	31.4	6.25	0.63	-3.49	7.302
Jonathan Lucroy	C	48	5	R	187	0.2235294117647059	0.2887700534759358	0.3588235294117647	0.2935973137633408	8	12.4	9.6	0.238	36.8	21.43	0	-0.96	0.321
Bruno Block	C	41	0	R	186	0.2093023255813954	0.2540540540540541	0.313953488372093	0.2484971557712367	5.9	30.8	3.2	0.292	27.8	60	0	0	-0.645
Leo Cardenas	SS	68	0	R	186	0.2576687116564417	0.3369565217391304	0.4417177914110429	0.3491321500519895	10.8	20.9	19.4	0.29	38.1	12.5	0	-0.65	4.516
Yoenis Cespedes	LF	98	5	R	182	0.2514285714285714	0.2802197802197802	0.4514285714285714	0.3226932441594749	3.3	22.3	19.8	0.292	43.2	21.05	0	2.64	2.308
Phil Garner	2B	63	0	R	182	0.2705882352941176	0.3093922651933702	0.4058823529411765	0.3154156313317298	4.9	15.3	6.6	0.308	34.8	18.75	-0.33	4.62	3.297
Wilson Ramos	C	68	0	R	182	0.1952662721893491	0.2472527472527473	0.2899408284023668	0.2466180493038943	6.6	25.4	9.9	0.242	30.3	0	0	1.32	-0.33
Del Rice	C	40	0	R	180	0.2035928143712575	0.25	0.2634730538922156	0.2355517698047012	3.3	28.1	6.7	0.267	17.6	0	0	1.67	-2
Matt Davidson	1B	56	0	R	180	0.1790123456790123	0.2611111111111111	0.2901234567901235	0.257534759993672	9.4	25.3	13.3	0.214	34.5	0	0	-6.33	-3.333
Ernie Banks	SS	83	5	R	180	0.2335329341317365	0.2833333333333333	0.3532934131736527	0.2887842472868788	6.1	14.4	16.7	0.245	23.1	11.11	0	1	2
Vince DiMaggio	CF	46	0	R	179	0.1686746987951807	0.2191011235955056	0.3012048192771085	0.2363527680790425	5	27.1	16.8	0.197	39.3	9.09	0	4.02	-2.682
Felipe Alou	1B	92	5	R	176	0.2545454545454545	0.2914285714285714	0.4121212121212121	0.3140310686191174	4.5	12.7	20.5	0.259	31	7.69	0	1.36	1.023
Woodie Held	SS	79	0	R	175	0.2802547770700637	0.3485714285714286	0.4777070063694268	0.368658901761363	8.6	22.9	27.4	0.316	31.8	7.14	0	-0.69	4.457
Jackie Robinson	LF	87	5	R	174	0.1677018633540373	0.2254335260115607	0.2484472049689441	0.2151457451130401	6.3	9.3	6.9	0.174	29.6	12.5	0	1.03	-2.069
Avisail Garcia	RF	78	5	R	173	0.2699386503067485	0.2947976878612717	0.4478527607361963	0.326067881803058	4	16.6	20.8	0.286	31.8	21.43	0	0.69	2.428
Jelly Jackson	SS	47	5	R	171	0.2397260273972603	0.3470588235294118	0.3561643835616438	0.3274381862230753	12.3	17.1	10.5	0.271	28.6	10	0	1.75	5.614
Carl Crawford	LF	81	5	L	171	0.3006134969325153	0.3214285714285715	0.5276073619631901	0.3720975233283554	2.3	15.3	17.5	0.331	42.9	28.57	-2.81	5.96	3.86
Dave Harris	LF	67	0	R	170	0.1292517006802721	0.2352941176470588	0.2448979591836735	0.2267508287857062	11.2	27.2	14.1	0.143	47.4	0	0	3.88	-4.588
Buck Martinez	C	63	0	R	170	0.2026143790849673	0.2764705882352941	0.3006535947712418	0.2652739750216049	8.2	28.8	10.6	0.262	25.8	12.5	0	-1.06	0.706
Muddy Ruel	C	78	0	R	168	0.2550335570469799	0.3333333333333333	0.348993288590604	0.3069187831835163	10.1	11.4	0	0.286	34.2	7.69	0	0.36	1.786
Pete Donohue	P	96	0	R	167	0.1897810218978102	0.2466666666666667	0.2335766423357664	0.2256462951843619	4.8	21.9	0	0.239	19.2	20	0	2.16	-3.593
Paul Goldschmidt	1B	99	0	R	167	0.2937062937062937	0.3832335329341318	0.4335664335664335	0.3641235202271666	12.6	24.5	18	0.352	23.8	0	-1.8	1.8	3.593
Gene Tenace	C	98	0	R	165	0.2482758620689655	0.3333333333333333	0.4275862068965517	0.3410640358771106	11.5	28.3	25.5	0.296	33.3	0	0	-4.36	3.636
Jim Greengrass	LF	74	5	R	165	0.1986754966887417	0.2606060606060606	0.3642384105960265	0.2800437580530811	6.1	24.5	25.5	0.213	36.7	0	-1.82	-0.36	-0.364
Craig Reynolds	SS	68	0	L	164	0.2484076433121019	0.274390243902439	0.2993630573248408	0.261534474258787	3.7	14.6	3.7	0.284	15.4	0	-1.83	-5.12	-0.366
Al Burch	CF	41	5	L	164	0.2137931034482759	0.2901234567901235	0.296551724137931	0.2714698015628159	8.5	26.2	11	0.267	19.4	0	0	4.76	-0.732
Bobby Bonilla	RF	84	0	S	164	0.2411347517730496	0.3414634146341464	0.4893617021276596	0.3696447924636287	12.8	19.1	40.2	0.221	35.3	8.33	0	-4.76	2.927
Lennie Pearson	LF	93	0	R	163	0.2066666666666667	0.2638036809815951	0.3133333333333334	0.2645575178049006	5.5	20	11	0.237	29	11.11	-1.84	5.52	-1.472
Bill Mazeroski	2B	82	0	R	160	0.2112676056338028	0.2597402597402597	0.2887323943661972	0.2516261596861695	6.2	17.6	7.5	0.239	23.3	0	0	-3.38	0
Chuck Carr	CF	47	0	S	157	0.2340425531914894	0.2993630573248408	0.3120567375886525	0.2769771538672832	8.3	15.6	7.6	0.261	21.2	0	-3.06	4.97	-0.382
Muddy Ruel	C	78	5	R	156	0.3053435114503817	0.4038461538461539	0.3587786259541985	0.3555231753787963	14.1	13	0	0.345	17.5	0	0	1.92	5.769
Howard Johnson	3B	84	5	S	155	0.267175572519084	0.3806451612903226	0.4809160305343512	0.3873768332092021	14.8	33.6	23.2	0.358	45.7	0	0	-0.39	5.419
Mo Vaughn	1B	90	0	L	155	0.2340425531914894	0.3032258064516129	0.4468085106382979	0.3354619151997577	8.4	24.8	31	0.255	42.4	0	0	1.16	0
Tommie Agee	CF	82	0	R	154	0.2638888888888889	0.3071895424836601	0.5	0.3563717778603762	5.8	24.3	35.1	0.29	39.5	6.67	0	0	3.896
Chris Cannizzaro	C	65	5	R	154	0.2408759124087591	0.3181818181818182	0.3284671532846715	0.2964887787071573	9.7	18.2	3.9	0.286	27.3	11.11	0	-3.9	1.558
Jesse Petty	P	97	5	R	153	0.078125	0.1240875912408759	0.1171875	0.1173956911170522	3.9	43	3.9	0.122	30	0	0	-1.18	-7.451
Jose Vidro	2B	77	5	S	152	0.3333333333333333	0.3815789473684211	0.463768115942029	0.3759782361996748	7.2	13	11.8	0.361	23.9	9.09	0	-1.58	4.342
Chick Hafey	LF	89	5	R	151	0.2937062937062937	0.3311258278145696	0.4335664335664335	0.3383484123091682	5.3	21.7	15.9	0.352	28.6	0	-4.37	2.38	3.179
Wilson Redus	LF	99	0	R	150	0.2569444444444444	0.2751677852348993	0.4305555555555556	0.3102642189716362	2.7	19.4	16	0.292	35.1	30.77	0	0.8	1.6
Yuli Gurriel	1B	41	0	R	149	0.1605839416058394	0.2214765100671141	0.2481751824817518	0.2124366198960443	6.7	19	12.1	0.174	27.3	0	0	0.4	-3.624
Matty Alou	CF	69	0	L	149	0.2592592592592592	0.3129251700680272	0.3777777777777778	0.3124358098014874	6	11.1	4	0.283	37.1	7.69	-1.21	1.21	0.805
Tommy Clarke	C	75	0	R	148	0.2945736434108527	0.3851351351351351	0.3720930232558139	0.3443529484403406	12.2	14	8.1	0.33	15.8	0	-1.62	-2.43	2.838
Jesus Alou	RF	59	0	R	144	0.223021582733813	0.2430555555555556	0.316546762589928	0.2508307991938062	1.4	8.6	4.2	0.236	29	22.22	0	1.67	-1.667
Justin Smoak	1B	69	0	S	142	0.1968503937007874	0.2676056338028169	0.4015748031496063	0.2983918257415114	8.5	25.2	29.6	0.2	44	9.09	0	-0.42	0
Steve Trout	P	68	0	L	141	0.09523809523809523	0.1297709923664122	0.1031746031746032	0.1136368165024404	2.8	50	0	0.19	8.3	0	0	-1.7	-8.085
David Bell	3B	56	0	R	141	0.2384615384615385	0.2907801418439716	0.4076923076923077	0.3127475833996002	6.4	20.8	21.3	0.263	38.7	0	0	1.7	3.404
Pablo Sandoval	3B	84	0	S	140	0.2307692307692308	0.2785714285714286	0.4769230769230769	0.3284542464134834	5	14.6	30	0.219	50	20	0	-4.71	3
Gregg Jefferies	1B	84	0	S	140	0.2619047619047619	0.3214285714285715	0.2936507936507937	0.2867011908756406	8.6	11.9	4.3	0.286	6.1	0	2.14	6.43	1.286
Rennie Stennett	2B	60	0	R	139	0.162962962962963	0.1798561151079137	0.1851851851851852	0.1679275014199711	1.4	13.3	0	0.186	13.6	0	0	0.86	-3.885
Rocky Colavito	LF	96	5	R	139	0.2100840336134454	0.316546762589928	0.3781512605042017	0.3127227947821123	13.7	15.1	25.9	0.198	32	0	0	0	1.295
Brad Miller	SS	71	5	L	138	0.2203389830508475	0.3188405797101449	0.3474576271186441	0.3030103595922687	13	30.5	8.7	0.293	30.8	37.5	0	-1.74	1.304
Pretzels Getzien	P	64	0	R	138	0.2540983606557377	0.3333333333333333	0.360655737704918	0.3171029605766538	7.2	29.5	13	0.333	19.4	16.67	-1.3	5.22	0.87
Jerry Adair	2B	45	0	R	138	0.1640625	0.2058823529411765	0.21875	0.1940032448211399	3.6	18.8	4.3	0.192	23.8	0	0	0.43	-5.652
Maurice Archdeacon	CF	45	0	L	138	0.2184873949579832	0.3088235294117647	0.2773109243697479	0.2776764053559405	10.9	28.6	4.3	0.294	15.4	25	-3.91	-3.04	-2.174
Noah Schultz	P	92	5	L	137	0.1578947368421053	0.2125984251968504	0.1666666666666667	0.1825499813461084	5.8	39.5	0	0.247	5.6	0	0	3.07	-3.504
Lenny Webster	C	49	0	R	137	0.2030075187969925	0.2262773722627737	0.2857142857142857	0.2320872628446471	2.2	19.5	8.8	0.238	25.9	0	-2.19	-5.26	-3.066
Red Faber	P	98	0	S	136	0.07339449541284404	0.1512605042016807	0.08256880733944955	0.1243231786498595	6.6	61.5	0	0.19	12.5	0	0	-1.76	-8.382
Kevin Youkilis	1B	94	0	R	135	0.25	0.3333333333333333	0.375	0.3213597392518223	11.1	22.5	8.9	0.308	30	22.22	0	-7.56	0.444
George Hunter	RF	40	5	S	135	0.2109375	0.2388059701492537	0.2890625	0.2390975607854854	3.7	22.7	4.4	0.263	29.6	0	0	-14.22	-4.444
Andy Seminick	C	66	0	R	134	0.2032520325203252	0.2556390977443609	0.2357723577235772	0.2304167657878908	6.7	28.5	0	0.281	12	33.33	-2.24	0.45	-1.343
Vinny Castilla	3B	63	0	R	131	0.304	0.3282442748091603	0.56	0.3881752160108575	3.1	25.6	32.1	0.356	44.7	5.88	0	-10.08	4.122
Bob Horner	1B	44	0	R	130	0.25	0.3076923076923077	0.375	0.3109734164559117	6.9	10	18.5	0.25	23.3	0	0	0.92	0
Jorge Mateo	SS	47	5	R	128	0.1951219512195122	0.2265625	0.3008130081300813	0.2371601649012124	3.9	30.1	4.7	0.271	33.3	37.5	0	0	-1.406
Eddie Mathews	1B	65	5	L	128	0.2123893805309734	0.2992125984251969	0.3451327433628318	0.2970605608855751	10.9	24.8	14.1	0.256	37.5	0	0	-3.28	-0.469
Shane Bieber	P	94	5	R	128	0.07017543859649122	0.08620689655172414	0.07894736842105263	0.07832743099129502	1.6	58.8	0	0.17	12.5	0	0	-6.56	-8.906
Michael Young	SS	59	0	R	128	0.1794871794871795	0.2421875	0.2478632478632479	0.2254780557169708	7	23.1	4.7	0.222	23.8	20	0	0.47	-1.875
Jay Bell	SS	82	0	R	128	0.2389380530973451	0.296	0.2654867256637168	0.2590014363885705	7.8	20.4	0	0.293	11.1	0	0	-1.88	0
Mark Fidrych	P	84	0	R	128	0.05217391304347826	0.07627118644067797	0.06086956521739131	0.06813860848442752	0.8	52.2	0	0.109	16.7	0	0	1.41	-8.906
Teoscar Hernandez	LF	75	0	R	126	0.1965811965811966	0.232	0.3076923076923077	0.2429200945464897	4.8	29.1	14.3	0.244	30.4	0	0	-0.95	-3.81
Blake Swihart	C	45	0	S	126	0.1754385964912281	0.224	0.2192982456140351	0.2021350867794924	6.3	30.7	0	0.244	20	25	-2.38	2.38	-3.81
Jake Peavy	P	83	5	R	125	0.07547169811320754	0.1081081081081081	0.07547169811320754	0.09114600452242681	3.2	51.9	0	0.154	0		0	-0.48	-7.68
Jack Harshman	P	69	5	L	125	0.1478260869565217	0.192	0.2608695652173913	0.2012252820594942	5.6	27.8	19.2	0.159	29.4	0	0	-6.72	-5.28
Melky Cabrera	LF	78	0	S	125	0.2155172413793103	0.272	0.3103448275862069	0.2683017829801503	7.2	21.6	14.4	0.25	20	0	0.96	-3.36	-0.48
Tony Fernandez	2B	65	0	S	124	0.2393162393162393	0.2661290322580645	0.3675213675213675	0.2821014255191798	4	10.3	14.5	0.24	32.1	0	0	1.94	2.419
Doug Flynn	2B	40	0	R	122	0.1916666666666667	0.1885245901639344	0.2416666666666667	0.1906710548798659	0	18.3	4.9	0.222	13	33.33	0	2.95	-3.443
Roldy Brito	CF	69	0	S	122	0.1858407079646018	0.2231404958677686	0.2920353982300885	0.2309796121688459	4.9	22.1	4.9	0.225	33.3	42.86	0.98	0.49	-1.967
Satchel Paige	P	87	0	R	122	0.1858407079646018	0.1982758620689655	0.2035398230088496	0.1836411981622899	1.6	25.7	0	0.247	9.5	0	0	-2.46	-3.934
Nolan McLean	P	87	0	R	121	0.2035398230088496	0.2479338842975207	0.3451327433628318	0.2633920302666227	5	33.6	19.8	0.264	34.8	0	0	1.98	0
Tom Young	C	91	0	L	121	0.2831858407079646	0.3305785123966942	0.4778761061946903	0.3596459599955585	6.6	17.7	24.8	0.307	34.4	9.09	1.98	-0.99	4.959
Dave Stieb	P	89	0	R	120	0.08490566037735849	0.09345794392523364	0.08490566037735849	0.08316390692041035	0.8	51.9	0	0.176	0		0	0	-8.5
Moises Alou	LF	74	0	R	119	0.2543859649122807	0.2857142857142857	0.3596491228070176	0.2917064849874196	3.4	7	10.1	0.26	27.6	0	0	6.05	-0.504
Willie Wells	SS	91	0	R	118	0.2169811320754717	0.2905982905982906	0.2452830188679245	0.2557946320936321	8.5	29.2	0	0.307	13	0	1.02	3.56	0
Al Leiter	P	90	0	L	118	0.1142857142857143	0.1308411214953271	0.1619047619047619	0.133860510555874	1.7	42.9	5.1	0.186	25	0	0	-5.08	-7.119
Joey Meneses	1B	78	0	R	117	0.2201834862385321	0.264957264957265	0.2844036697247707	0.2533639429505394	5.1	21.1	10.3	0.259	12.5	0	0	-3.59	-1.538
Jeff Bagwell	1B	99	0	R	115	0.2222222222222222	0.3304347826086956	0.4343434343434344	0.3456119718772899	13.9	25.3	26.1	0.246	50	0	0	-2.09	2.087
Kyle Schwarber	LF	97	0	L	114	0.2755102040816326	0.3684210526315789	0.5	0.3861350463973023	13.2	18.4	31.6	0.28	37	0	0	-7.89	2.105
Francisco Lindor	SS	66	5	S	114	0.2285714285714286	0.2767857142857143	0.4476190476190476	0.3214408864031171	6.1	14.3	31.6	0.214	45.8	0	0	0.53	1.053
Robin Yount	SS	83	0	R	113	0.2523364485981308	0.2743362831858407	0.4299065420560748	0.309025783329738	3.5	21.5	21.2	0.28	37	10	1.06	3.19	2.655
Curry Foley	RF	72	5	L	110	0.2772277227722773	0.3119266055045872	0.3762376237623762	0.3092179129353368	5.5	18.8	10.9	0.317	21.4	0	-2.73	3.27	1.091
Jakie May	P	72	5	R	108	0.09782608695652174	0.1530612244897959	0.1630434782608696	0.1526787607577741	2.8	45.7	11.1	0.146	22.2	0	0	-6.67	-5.556
Edouard Julien	2B	90	5	L	106	0.2	0.2735849056603774	0.3578947368421053	0.2869598496092013	8.5	18.9	22.6	0.203	36.8	0	1.13	0.57	-0.566
