# CAP key=goldcapdaily__20260314 role=pit label=Gold Cap Daily type=Daily env=current variants=all_cards obsval=40-89 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=547 rows=547
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Tanner McDougal	66	0	R	62	0.75	3.88	6.53	6.1	0.3593886434695175	7.98	5.08	1.6	0.303
Ed Brandt	54	5	L	59.7	1	5.97	3.92	2.86	0.2977946740944389	6.93	1.66	1.51	0.247
Storm Davis	77	5	R	59.7	1	6.63	3.62	2.71	0.2756840597310376	4.97	1.96	0.75	0.245
Fernando Abad	79	0	L	59.7	0	1.07	4.37	4.22	0.3221958108903722	8.14	4.67	1.36	0.274
Bob Buhl	50	0	R	59.7	0.75	4.98	5.73	5.73	0.3770154328117605	6.48	3.02	2.41	0.273
George Klassen	79	0	R	59.3	1	5.39	4.7	4.7	0.3182527603171683	9.56	2.88	0.91	0.327
Norm Charlton	81	0	L	59	0	1.09	3.51	3.51	0.3335736068696451	7.93	3.51	1.22	0.312
Bob Miller	69	0	R	58.7	1	5.34	6.44	5.52	0.3706846870080789	4.91	3.07	1.07	0.343
Dwight Bernard	40	5	R	58.3	0	1.32	5.87	5.4	0.3520680879184894	5.71	4.32	1.54	0.287
C.J. Wilson	87	0	L	58.3	1	6.48	2.93	2.78	0.2554877393347927	9.57	1.23	0.62	0.298
Jake Newberry	43	5	R	58	0	1.05	5.43	5.43	0.3390209028624795	6.05	3.1	1.71	0.275
Jesse Haines	71	1	R	57.3	1	5.73	3.77	3.77	0.3118490693834244	6.44	3.14	1.26	0.254
Charlie Williams	54	0	R	57	0	1.06	5.84	5.53	0.3690519473043505	4.58	3	1.26	0.32
Tom Morgan	58	0	R	56.3	0	1.28	3.2	3.2	0.306623458637526	2.72	2.72	0.48	0.284
Clay Carroll	65	5	R	56.3	0	1.15	4.8	4.32	0.3521442056326057	4.32	3.36	0.8	0.34
Dizzy Dismukes	52	5	R	56.3	1	6.26	4.64	4.32	0.3290789150785308	4.16	2.4	0.64	0.304
Robert Person	49	0	R	56	0.9	5.6	5.79	4.66	0.3261741046704279	5.79	3.7	2.09	0.215
Ken Lehman	57	0	L	55.7	0	1.09	6.14	6.14	0.3318482934585706	6.14	3.55	1.13	0.289
Toad Ramsey	67	0	L	55.3	1	6.14	3.91	3.25	0.3183061369045909	9.28	4.07	1.3	0.27
Joe Niekro	66	0	R	55	1	6.11	4.91	4.58	0.3345170711277906	6.22	3.27	1.64	0.278
Mike Stanton	74	0	L	55	0	1.06	5.4	4.25	0.3084350827348228	7.2	3.76	1.15	0.269
Garry Roggenburk	47	0	L	54.7	0	0.9	4.61	3.95	0.3386313187080596	3.95	5.27	0.82	0.273
Jon Coutlangus	49	0	L	54.7	0	0.94	6.58	6.42	0.3479154184527221	7.4	4.28	0.99	0.323
Billy Wagner	58	5	L	54.7	0	1.12	4.44	4.44	0.3682272717127842	11.19	7.4	1.32	0.36
Neil Allen	60	0	R	54.3	0	1.21	3.48	3.48	0.2995695043152189	7.46	3.98	0.17	0.319
Hod Lisenbee	88	5	R	54.3	1	6.03	4.31	3.98	0.3093743387164941	10.44	2.98	1.16	0.31
William Bell	78	5	R	54	1	6.75	3.33	3.33	0.2924768336317062	5.67	1.33	1.17	0.265
Billy Pierce	80	0	L	53.7	1	5.97	5.7	4.86	0.3335390488552128	8.72	3.52	2.18	0.257
Don Nottebart	57	0	R	53.7	0	1.53	4.86	4.86	0.3583473727409007	6.54	2.35	1.17	0.359
Rudy May	74	5	L	53.7	0	1.41	2.51	2.01	0.2991219511291732	10.56	2.35	0.34	0.387
Johnny Antonelli	67	0	L	53.3	0.3	2.66	4.05	3.71	0.3137967663889033	7.26	3.38	1.18	0.283
Claude Osteen	64	5	L	52.7	0.04	2.11	2.56	2.39	0.2842878705463723	8.37	3.07	1.02	0.259
Bob Welch	42	5	R	52.3	0	1.58	6.02	5.68	0.3620546923011302	3.96	1.2	2.58	0.258
Dizzy Dismukes	52	0	R	52.3	0.143	2.49	6.37	6.37	0.3554640028731664	3.44	4.13	1.38	0.285
Charlie Eden	40	0	L	52	0	1.93	6.4	6.23	0.3657507297961359	4.67	2.42	2.25	0.29
Max Butcher	45	0	R	51.7	0	1.78	3.66	3.48	0.3170726220065777	3.13	4	0.35	0.275
Roberto Hernandez	84	0	R	51.7	0	1.23	4	4	0.306303993404096	9.23	2.96	1.22	0.298
Pete Redfern	66	0	R	51.3	0	1.09	4.04	3.33	0.2830035918529596	9.65	2.81	1.05	0.271
Danny Darwin	77	0	R	51.3	0.818	4.66	5.79	4.91	0.3666963884423828	7.89	1.93	1.23	0.373
Sandy Consuegra	85	5	R	51.3	1	6.41	3.68	3.68	0.3107059600413618	4.39	1.93	0.88	0.269
Patricio Scantlebury	56	5	L	51.3	1	4.66	5.96	5.79	0.3766905600230847	7.54	3.86	1.4	0.365
Hal McKain	57	5	R	51	0	1.16	3.71	3.35	0.3326052050274737	10.59	4.24	0.53	0.385
Tyler Clippard	88	0	R	51	0	1.24	4.76	4.76	0.3354947794949359	9.53	5.65	1.06	0.305
Rick Camp	44	0	R	51	0	1.42	8.12	6.53	0.4131559885007195	4.76	3.18	1.76	0.36
Jake Bloss	67	5	R	50.7	1	5.63	6.04	6.04	0.3290385606408989	7.46	2.66	1.24	0.303
John Axford	70	5	R	50	0	1.14	3.78	3.78	0.2957745685564005	10.62	3.96	0.9	0.304
Steve Olin	58	5	R	50	0	1.32	4.32	3.42	0.3263805539104662	6.12	3.06	0.54	0.321
Jesse Flores	66	0	R	48.7	1	5.41	7.02	6.65	0.3708976739556081	6.47	3.51	2.4	0.277
Juan Pizarro	77	5	L	48.7	1	6.96	2.03	1.66	0.2054941135967013	9.79	1.48	0.18	0.252
Ken Holtzman	76	5	L	48.7	1	6.96	3.51	3.33	0.2901979841065909	6.84	2.4	0.92	0.267
Jeff Innis	48	0	R	48	0	1.37	5.81	5.06	0.337932718664769	5.25	3.19	1.5	0.267
Steve Ontiveros	82	0	R	48	1	6	4.5	4.5	0.3235460191223678	5.06	2.81	0.94	0.291
Andy Benes	45	5	R	47.7	0	1.33	4.91	3.58	0.333141745109552	7.17	3.02	1.13	0.319
Jack Harshman	69	0	L	47.7	1	5.3	5.85	4.91	0.3493903615061336	6.98	3.77	1.51	0.303
Kirt Ojala	46	0	L	47.7	0	1.45	7.36	7.36	0.3887636226911424	4.72	3.4	1.13	0.343
Urban Shocker	82	0	R	46.7	1	5.84	5.4	5.4	0.3731239943349115	7.32	2.7	1.93	0.329
Stan Wall	47	0	L	46.7	0	2.03	5.78	5.78	0.3695416216675917	6.55	4.24	1.54	0.317
Don Larsen	49	5	R	46.3	0	1.16	3.69	3.69	0.3169423741128406	7	4.47	0.58	0.315
Jesse Orosco	52	0	L	46.3	0	1.19	6.61	5.64	0.3310470625664326	9.14	4.28	2.14	0.244
Dutch Leonard	69	5	R	45.3	1	6.47	4.97	4.17	0.3376789419576938	3.58	0.99	1.19	0.299
Jake Newberry	43	0	R	45.3	0	1.08	5.17	4.97	0.3626885241569699	6.75	4.57	1.79	0.28
Al Worthington	86	0	R	45.3	0	1.13	4.37	4.37	0.2990084206077387	7.15	2.58	0.99	0.279
Bob Welch	42	1	R	45	0	1.8	5.4	4.2	0.3473137481358303	5.2	3.8	2.2	0.255
Chad Green	70	0	R	45	0	1.36	5.4	4.6	0.3448668963490665	7.2	2.8	1.4	0.317
Frank Bradley	82	0	R	45	1	5.62	5.2	5	0.3379468497925381	8.4	2.4	1.4	0.321
Ken Sanders	68	0	R	44.3	0	1.34	3.25	3.05	0.3016809029208147	2.84	2.23	0.81	0.285
Neil Wagner	45	1	R	44.3	0	1.17	5.49	5.28	0.3467385884844184	6.09	2.03	1.83	0.284
Curt Simmons	56	5	L	44.3	0	1.38	6.5	6.09	0.3949458258803664	8.13	4.67	1.63	0.363
Alexi Ogando	66	0	R	44.3	1	6.33	5.28	5.28	0.3502103746929763	5.69	2.84	1.63	0.298
Salomon Torres	56	5	R	44	0	0.94	5.11	5.11	0.3455423001999516	6.55	4.09	1.23	0.311
Jose Santiago	47	0	R	43.3	0	1.31	4.57	4.16	0.3198063451232372	4.36	3.95	0	0.303
Rod Beck	59	0	R	43.3	0.054	1.17	3.33	3.12	0.3016927192190397	7.69	1.87	1.45	0.28
Fred Green	62	0	L	43	0	1.34	4.4	4.19	0.3191964017016142	8.16	3.56	0.42	0.328
Ramon Arano	55	0	R	43	0	1.59	5.86	5.23	0.3662259013097361	4.19	2.93	1.26	0.327
Randy Johnson	77	5	L	43	1	5.38	6.28	6.28	0.3680227878158184	8.79	5.86	1.47	0.325
Max Fried	74	5	L	43	1	7.17	2.93	2.93	0.2644565061739969	7.12	1.88	0.84	0.258
Matt Mantei	75	0	R	42.7	0.061	1.29	4.64	4.64	0.3309251182310438	9.7	2.53	1.9	0.319
Elmer Rodriguez	89	0	R	42.3	1	6.04	3.4	3.19	0.2982876474608	9.79	3.19	0.85	0.288
Bill Macdonald	46	0	R	42	1	5.25	7.71	6.64	0.3964330403376399	4.07	5.14	3	0.248
Dave Rucker	48	0	L	41.7	0	0.93	7.77	6.26	0.4267212440234124	5.61	4.1	1.51	0.399
Trevor Rosenthal	53	5	R	41	0	1.05	6.15	5.71	0.3468311776147616	9.66	5.49	0.66	0.373
Bill Wight	61	0	L	40.7	0.615	3.13	5.75	5.31	0.3774585019422336	5.97	3.98	1.55	0.348
Justin Nicolino	55	0	L	40.7	0.19	1.94	8.62	8.18	0.3973127884102869	3.76	2.87	1.99	0.327
Rocky Childress	51	5	R	40.3	0	1.55	3.57	3.57	0.2963469882174817	6.7	2.01	0.67	0.273
Jim Brewer	78	5	L	39.7	0	1.28	4.53	4.31	0.3143038360467989	9.07	3.4	1.13	0.304
Sarge Connally	47	0	R	39.3	0.833	3.28	8.24	7.79	0.3969466324216918	4.35	5.73	2.06	0.276
Terry Forster	76	5	L	39.3	0	1.16	2.06	2.06	0.2463352248305407	7.79	3.21	0.23	0.261
Danny Darwin	77	5	R	39.3	1	6.55	5.95	5.95	0.366606047736509	4.35	1.15	2.29	0.281
Charlie Eden	40	5	L	39	0	1.77	6.69	6.23	0.3289486012471967	7.15	2.77	1.38	0.281
Jordan Walden	54	5	R	39	0	1.18	2.77	1.85	0.2692271101947621	7.85	3.69	0.92	0.243
Hod Eller	86	0	R	39	1	4.88	7.15	7.15	0.368819038733544	9.46	2.31	1.85	0.33
LaMarr Hoyt	53	0	R	38.7	1	5.53	7.44	6.74	0.4024434737169506	6.98	2.56	2.09	0.369
Laymon Yokely	67	5	R	38.3	1	5.47	6.11	5.64	0.3778081646379556	6.81	2.58	1.88	0.339
Dave Roberts	68	0	L	38	1	6.33	3.79	3.79	0.2689681875397955	6.87	0.95	1.18	0.243
Jonah Tong	77	0	R	37.7	1	6.28	3.58	3.58	0.3011810687203249	11.22	2.39	0.72	0.341
Mike Fetters	51	1	R	37.3	0	1.2	6.03	5.79	0.3521574696168554	4.83	4.83	0.97	0.279
Charlie Williams	54	1	R	37.3	0	1.04	4.1	3.62	0.2929838315881202	6.51	2.17	1.69	0.243
Marshall Bridges	65	0	L	36.7	0	1.31	4.66	4.66	0.3290877836030808	8.09	5.4	1.23	0.289
Jose Mesa	63	5	R	36.7	0	1.08	0.74	0.74	0.2360756243659442	7.85	2.7	0.25	0.263
Oral Hildebrand	45	1	R	36	0	2	4.75	4.5	0.3061414297690625	6	1.75	1	0.308
Jim Kaat	55	0	L	36	0	1.5	6	5.75	0.3804623897552276	4	2.25	2.75	0.256
Rich Gossage	48	5	R	36	0	1.16	4	3.75	0.2952392209737003	7	5	1	0.227
Whit Wyatt	68	0	R	35.7	0	0.94	6.05	5.29	0.4065318280569669	8.82	4.29	2.27	0.361
Jose Rijo	69	0	R	35.7	1	5.1	7.06	7.06	0.4028598335621189	8.57	2.27	2.02	0.369
Bunny Hearn	45	5	L	35.7	0	2.1	4.03	3.53	0.3377044665253163	9.08	3.28	0.5	0.356
Livan Hernandez	51	5	R	35.3	1	5.88	5.86	5.86	0.3426240438928631	3.06	1.78	1.78	0.27
Jim Todd	68	5	R	35.3	0	1.41	4.33	4.08	0.2936567624593371	5.86	3.06	0.51	0.284
Raleigh Aitchison	63	0	L	35.3	0.364	3.21	2.55	2.04	0.2616701804516368	7.39	3.31	0.51	0.229
Steve Crawford	49	0	R	35	0	1.35	5.14	4.89	0.3380010922989559	5.14	3.34	1.03	0.311
Rick Waits	45	0	L	34.7	0	1.58	5.19	4.67	0.3509009800702272	4.93	3.37	1.82	0.272
Ed Roebuck	56	0	R	34.7	0	1.33	3.37	3.37	0.3433627266511207	6.74	2.07	2.07	0.286
Double Duty Radcliffe	57	0	R	34.7	0.083	1.45	4.15	3.89	0.3579095273444352	4.93	4.41	1.04	0.288
Ken Lehman	57	5	L	34.3	0	1.04	2.62	2.36	0.3071916005308124	7.08	1.84	1.05	0.295
Ken Heintzelman	46	5	L	34	0	1.62	8.47	7.41	0.411482896325381	9.53	2.12	3.71	0.326
Wayne Granger	49	5	R	33.3	0	1.15	6.76	5.41	0.3705231679259126	7.84	2.16	1.62	0.361
Aaron Loup	68	5	L	33	0	1.22	2.73	2.45	0.3126609257878866	7.36	2.73	0.82	0.327
Bart Johnson	48	0	R	32.7	0	1.56	4.4	4.4	0.359814951037857	5.5	4.4	1.1	0.321
Mike Moore	64	0	R	32.7	1	6.54	2.75	2.75	0.2498354685529637	7.16	2.48	0.55	0.247
Mike Fornieles	67	5	R	32.7	1	6.54	3.03	3.03	0.2612743928137476	8.53	2.2	0.83	0.261
Buddy Schultz	58	0	L	32.3	0	1.24	6.13	5.85	0.3639269896810933	9.2	4.74	1.67	0.333
Gil Heredia	70	0	R	32	1	6.4	5.06	5.06	0.3585186600702058	6.75	0.84	1.41	0.343
Hal Brown	84	5	R	32	1	5.33	7.31	7.31	0.3746049873176113	4.78	1.69	1.69	0.321
Fernando Valenzuela	50	0	L	32	0	1.52	6.19	5.91	0.3584421446856484	5.34	7.31	1.69	0.235
Eric Plunk	69	0	R	31.3	0	0.89	4.31	4.31	0.3151406643998459	9.49	4.6	1.15	0.291
Braden Montgomery	74	5	R	31.3	0	1.2	2.59	2.59	0.2955242167074235	8.63	2.01	1.44	0.274
Luis Perdomo	59	5	R	31	0	1.24	1.16	1.16	0.2285211019757594	6.68	1.45	0.29	0.247
George Zettlein	87	0	R	31	1	7.75	2.9	2.61	0.2586152386086347	5.81	1.45	1.45	0.193
Roric Harrison	40	5	R	30.7	0	1.4	5.86	5.57	0.3800537265628154	4.1	4.98	1.47	0.311
Whit Wyatt	68	2	R	30.7	1	5.12	7.33	6.45	0.3715051718260749	8.5	3.22	2.35	0.315
Billy Hoeft	75	5	L	30.7	0	1.46	4.69	4.1	0.3480657622240574	6.45	4.69	1.17	0.299
Mike McCormick	83	0	L	30.3	1	6.06	4.46	4.46	0.3345367677425401	6.53	2.67	0.59	0.35
Hal Woodeshick	66	5	L	30	1	6	4.8	3.9	0.302659894118166	6	3.3	0.9	0.256
Jim Todd	68	0	R	30	0	1.2	3.3	3	0.3247073600749408	5.4	1.2	0.3	0.35
Dick Starr	48	0	R	29.3	0	1.95	5.84	5.84	0.3741399596525309	6.45	3.99	2.15	0.3
Willie McGill	69	5	L	29.3	0	1.63	1.84	1.23	0.2549029640000643	7.99	3.69	0	0.272
Matt Davidson	56	5	R	29.3	0	0.92	6.76	5.84	0.4055672716706534	8.6	2.46	2.15	0.389
Matt Mantei	75	5	R	29	0	1.12	4.66	4.66	0.3222314903883306	8.07	3.1	1.55	0.275
Kyle Gibson	44	5	R	29	0	2.07	6.21	6.21	0.4245615005033992	5.59	2.48	1.55	0.387
Steve Hamilton	89	0	L	29	0	1.45	1.86	1.86	0.2513983311824449	9	2.79	0.31	0.305
Johnny Wright	68	0	R	29	0.333	2.42	5.59	5.59	0.3508495100284599	6.83	2.79	1.24	0.333
Johnny Antonelli	67	5	L	29	1	5.8	4.03	3.1	0.2918572014074514	8.07	4.66	0.62	0.288
Harry Gumbert	51	5	R	28.7	0.059	1.69	4.39	4.39	0.3644865699496109	5.33	2.2	1.57	0.327
Bob Bruce	57	0	R	28.7	0.053	1.51	3.76	3.45	0.3004930607837876	9.41	3.76	1.57	0.235
Hugh Mulcahy	54	0	R	28.7	0.062	1.79	6.9	6.59	0.4006307502402279	5.02	3.76	2.51	0.307
Aaron Loup	68	0	L	28.7	0	1.37	6.27	6.27	0.3943668214077314	6.27	1.88	2.51	0.323
Luis Tiant	73	0	R	28.3	1	4.04	5.41	4.77	0.3532968396370673	8.27	2.86	0.64	0.394
Bill Dailey	76	0	R	28.3	0	1.57	1.91	1.59	0.2526114818660423	5.09	3.82	0	0.256
Sam Weaver	46	0	R	28	0	2.8	5.14	5.14	0.3413861997403816	3.54	1.93	1.29	0.29
Vic Sorrell	56	0	R	28	0	1.65	6.43	6.43	0.3765249083873846	6.43	3.86	1.29	0.315
Jonathan Loaisiga	77	5	R	28	0	1.17	2.25	2.25	0.2787944945960137	7.07	2.57	0	0.326
Chris Hammond	89	0	L	28	0	0.9	7.07	5.79	0.3429978848665537	8.68	3.86	1.61	0.309
Paul Shuey	57	0	R	27.3	0	1.36	2.97	2.97	0.2987753134432481	8.57	2.64	1.32	0.26
Dupee Shaw	62	0	L	27.3	1	6.82	3.3	3.3	0.293708508259246	5.27	2.97	0.66	0.284
Alejandro Pena	81	5	R	27.3	0	1.44	2.64	2.31	0.2885587856973016	6.92	1.65	0.33	0.315
Harry Eisenstat	40	1	L	27	0	1.5	6	6	0.3426644562796702	6	4	0.67	0.341
Josh Tomlin	63	0	R	27	1	6.75	4.33	3.67	0.3284341313658632	3.67	2	1.67	0.241
Dennis Cook	76	0	L	27	0	0.96	3	2.67	0.297304899934155	9	3.33	0.67	0.325
Mark Littell	77	5	R	27	0	1.23	3.33	3.33	0.2759855055979107	9.67	3.67	0.67	0.296
Ed Figueroa	58	0	R	26.3	0.286	3.76	2.74	2.74	0.2919768486614739	3.76	1.71	0.68	0.264
Jurrangelo Cijntje	80	0	R	26.3	1	5.26	3.08	3.08	0.2738606057207091	10.61	3.42	0.34	0.297
Al Mays	44	5	R	25.7	0	1.35	6.3	6.3	0.3430511098318979	5.95	1.75	1.05	0.326
Vicente Padilla	59	0	R	25.7	0.077	1.98	5.6	5.6	0.3852646973834912	4.55	4.9	1.75	0.311
Tom House	81	0	L	25.7	0	1.12	8.4	7	0.4238059869865231	5.95	4.2	2.1	0.372
Ted Lyons	55	5	R	25.7	1	6.42	5.95	5.95	0.3833100513984776	5.25	1.05	1.05	0.371
Ron Reed	85	0	R	25.3	0	1.41	2.13	2.13	0.2198752174280134	8.54	1.42	0.71	0.239
Ray Collins	74	0	L	25.3	0	1.2	7.11	4.27	0.3875713436077881	2.85	1.78	1.07	0.359
Skip Lockwood	58	0	R	25	0	0.93	6.84	6.48	0.3502140575398515	9.36	3.24	0.72	0.402
Armando Reynoso	54	0	R	24.7	0	1.76	2.91	2.19	0.2975122085184827	7.65	3.64	2.19	0.159
Eddie Watt	72	0	R	24.7	0	1.65	4.74	2.91	0.3218465590852539	8.74	3.28	0.36	0.377
Mudcat Grant	51	1	R	24.7	0.1	2.47	5.83	5.83	0.3385478283624502	2.91	4.01	0.73	0.284
John Gant	62	0	R	24.7	0	1.18	6.19	5.47	0.3903728289274422	6.92	5.47	1.46	0.346
Greg Maddux	62	0	R	24.7	1	6.18	1.46	1.09	0.2989582774211071	8.38	2.55	0	0.361
Dan Quisenberry	84	0	R	24.3	0.231	1.87	7.78	7.41	0.3398114339535409	3.33	2.22	0.74	0.33
Don Drysdale	59	0	R	24	0.143	1.71	4.88	4.88	0.2947570538266185	5.25	1.88	1.12	0.263
Darren O&#39;Day	62	0	R	24	0	1.85	1.5	1.5	0.2562074218177522	3.75	1.12	1.12	0.211
Milo Candini	67	0	R	24	1	6	7.5	6.38	0.3564308944867547	4.88	0.75	2.25	0.298
Hal McKain	57	0	R	23.7	0	1.08	3.8	3.42	0.320612311108872	11.39	4.94	0.76	0.328
Daniel Norris	40	1	L	23.7	0	1.69	3.42	2.28	0.3081189924030476	7.59	3.42	1.52	0.246
Adam Cimber	69	5	R	23.7	0	1.19	2.66	2.66	0.2461339519729789	6.08	5.32	0.38	0.209
Rick Camp	44	4	R	23.7	0	1.82	7.59	7.22	0.3596318967709526	6.08	1.9	1.9	0.286
Ches Buchanan	57	0	R	23.3	0	1.29	2.32	2.32	0.2481116026199016	2.7	1.16	1.16	0.195
Matt Davidson	56	0	R	23.3	0	1.46	6.18	6.18	0.3268652715530352	6.18	5.02	1.16	0.261
Mike Fornieles	67	1	R	23	1	5.75	5.87	4.7	0.3821759467431498	6.65	1.57	2.35	0.32
Steve Olin	58	0	R	23	0	1.35	5.48	4.7	0.3148890745017431	10.57	2.35	0.78	0.369
Tim Birtsas	54	0	L	22.7	0	1.19	2.78	2.38	0.2737574504101315	8.72	2.38	1.19	0.241
Jerry Don Gleaton	50	0	L	22.7	0	0.71	4.76	4.36	0.3052272548896282	5.55	3.57	0	0.325
Roy Face	66	5	R	22	0	1.29	3.68	3.27	0.3531011058613271	6.14	1.64	1.23	0.319
Happy Townsend	63	0	R	22	1	5.5	4.09	4.09	0.3536874804364555	8.59	4.91	0.41	0.386
Atlee Hammaker	62	0	L	22	1	5.5	5.32	5.32	0.3505095527152178	6.55	2.05	0.82	0.338
Al Downing	70	0	L	21.7	1	5.42	6.64	5.81	0.383234090260112	6.22	2.49	1.24	0.395
Hank Wyse	58	0	R	21.7	0.25	2.71	6.64	6.64	0.391110881428968	3.32	1.24	1.66	0.325
Jack Matchett	53	0	R	21.7	1	7.23	2.9	2.9	0.2764232761593761	7.05	2.49	1.24	0.242
Adrian Devine	62	0	R	21.3	0	1.18	3.8	3.8	0.2818604791014463	6.34	1.27	2.11	0.203
Luke Hamlin	84	0	R	21.3	1	5.32	7.61	7.61	0.4000904277207956	8.45	2.11	2.96	0.333
Kirk Rueter	59	0	L	21.3	1	5.32	7.18	6.76	0.414978672663845	3.8	1.27	2.11	0.354
Fred Beebe	62	0	R	21	1	5.25	6.43	4.71	0.3307031752472239	7.29	2.57	1.29	0.313
Will McEnaney	56	0	L	21	0	1.31	5.57	5.57	0.389235875311284	5.14	1.71	1.29	0.368
Bob Gibson	70	0	R	21	1	5.25	3.86	3.86	0.3448791918771532	11.57	5.57	0.86	0.346
Dick Lines	69	0	L	20.7	0	1.29	9.57	6.96	0.4184619133125198	5.22	2.61	2.61	0.342
Robert Poindexter	82	0	R	20.7	1	5.18	6.96	6.09	0.4086845647313073	9.13	2.61	2.61	0.397
Jordan Walden	54	0	R	20.3	0	1.02	4.43	4.43	0.3747116556487056	7.98	5.32	1.77	0.298
Mitch Williams	64	0	L	20	0	1.11	3.6	2.7	0.2727973670738409	9	4.5	0.9	0.216
Neil Wagner	45	0	R	20	0	1.43	4.05	4.05	0.3800767095171638	7.65	3.6	2.7	0.293
Happy Townsend	63	5	R	20	0	1.43	5.85	5.85	0.3610971171610068	9.9	5.85	1.35	0.339
Ed Olwine	63	0	L	20	0	1.05	5.4	5.4	0.3577248623399097	9.9	4.05	0.9	0.4
Cecil Upshaw	59	0	R	19.7	0	1.09	5.48	4.11	0.3435676570145427	6.4	3.2	0.91	0.343
Wilson Alvarez	59	0	L	19.7	0	1.64	2.74	2.74	0.2172358317117001	5.03	1.37	0.46	0.203
Joe Mantiply	74	0	L	19.7	0	1.09	3.2	2.28	0.2968802837130207	7.31	1.83	1.37	0.255
Danny Patterson	73	0	R	19.3	0	1.29	3.73	1.87	0.3399867253960925	3.73	2.33	0.47	0.315
Greg Harris	76	0	R	19.3	0	1.02	3.26	3.26	0.3280084799773965	6.53	4.2	0.47	0.316
Fernando Rodney	63	5	R	19	0	0.83	3.32	3.32	0.3069154120115055	8.53	2.37	1.89	0.25
Bruce Dal Canton	75	0	R	19	1	6.33	3.79	3.79	0.3595007523723091	7.11	6.63	1.89	0.25
Steve Barber	69	0	L	19	1	6.33	2.84	1.89	0.2411653537972835	5.68	4.26	0	0.2
Rick Mahler	69	0	R	19	1	6.33	3.79	3.79	0.3553623196702379	7.58	4.26	1.42	0.321
Bill Byrd	73	1	R	18.7	1	6.23	6.74	6.26	0.3009111833884322	7.22	1.93	0.48	0.339
Hector Rondon	59	5	R	18.3	0	1.22	5.9	5.9	0.386824530290526	6.39	3.44	0.49	0.382
Ron Darling	62	0	R	18.3	1	4.58	2.46	2.46	0.2988290108688754	6.89	2.46	0.49	0.291
Jack Russell	58	0	R	18.3	0	1.83	5.41	4.92	0.3288651668151534	7.38	0.98	0.98	0.328
Neil Wagner	45	5	R	18.3	0	1.14	6.89	5.9	0.4189142888677896	4.43	4.92	2.95	0.308
Garry Roggenburk	47	5	L	18.3	0	1.14	10.33	9.34	0.386797393724049	5.9	5.9	0	0.417
Dick Redding	68	0	R	18.3	1	6.1	2.95	2.95	0.3149261177039201	5.41	0.98	0.49	0.344
Mike Armstrong	60	0	R	18	0	0.82	9	9	0.4576710377318784	11	7.5	3	0.431
Dennis Leonard	67	0	R	18	1	3.6	7.5	5.5	0.3704959914639143	9	3.5	1	0.386
Herb Pennock	77	0	L	18	0.75	4.5	7.5	7.5	0.3484410709307158	2	3	1.5	0.262
Clay Bryant	66	0	R	18	0	1.12	8	8	0.3931175100388772	10	4.5	1.5	0.377
Byron McLaughlin	49	0	R	17.7	0	1.61	6.1	6.1	0.4273959490716405	7.63	6.1	2.54	0.34
Al Mays	44	0	R	17.7	0.111	1.97	7.12	6.1	0.3960387301874009	6.61	6.61	1.02	0.375
Roy Lee Jackson	58	0	R	17.7	0	0.88	4.58	4.07	0.3968640767524905	5.08	4.07	1.02	0.361
Josh Tomlin	63	5	R	17.7	1	5.9	6.61	5.59	0.374013330875299	6.1	2.03	2.03	0.322
Garry Roggenburk	47	1	L	17.7	0	1.11	6.1	4.58	0.314176480730103	4.58	4.07	0	0.305
Fred Frankhouse	41	1	R	17.3	0	2.16	6.76	6.76	0.3555541284568144	4.68	3.64	2.6	0.226
Rollie Sheldon	50	1	R	17.3	0.286	2.47	6.76	6.76	0.3667315551905445	6.24	2.6	1.04	0.373
Tom Morgan	58	5	R	17.3	0	1.57	3.64	3.12	0.2612730781657125	4.16	2.6	0	0.286
Jack Harshman	69	5	L	17.3	0	1.44	2.08	2.08	0.2578948448570389	9.36	4.68	0.52	0.25
Ad Lankford	80	5	R	17.3	1	5.77	4.16	4.16	0.2868681298133469	8.84	3.12	0.52	0.319
JR Ritchie	80	0	R	17.3	1	5.77	3.64	3.64	0.3238209178554396	8.32	3.64	0.52	0.333
Tom Sturdivant	81	0	R	17	1	5.67	6.35	6.35	0.3377458776494389	8.47	1.06	1.59	0.34
Max Fried	74	0	L	17	1	4.25	9	7.94	0.4123998765915214	7.94	3.18	1.59	0.39
Fernando Salas	72	0	R	16.7	0	1.19	1.62	1.62	0.265499400039182	8.62	1.62	0.54	0.312
Dixie Howell	72	0	R	16.7	1	3.34	11.86	11.86	0.4685467924866679	3.23	3.23	2.16	0.4
Jordan Walden	54	1	R	16	0	1.07	10.12	7.88	0.4639889021726311	5.06	5.06	2.81	0.379
Al Hrabosky	88	0	L	16	0	1.07	2.81	2.25	0.2621120634189378	8.44	6.19	0	0.262
Harry Brecheen	67	0	L	15.7	1	3.92	7.45	7.45	0.3523571413397698	6.88	4.59	1.15	0.327
George Weidman	85	5	R	15.7	1	7.85	5.16	5.16	0.2994028179658841	5.73	1.72	1.15	0.275
Braden Montgomery	74	0	R	15.7	0	1.31	4.01	4.01	0.3115085493428255	3.44	3.44	1.72	0.188
