# CAP key=silverquick__20260313 role=pit label=Silver Quick type=Quick env=current variants=all_cards obsval=45-79 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=293 rows=293
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Mitch Williams	64	0	L	22.7	0	0.99	3.17	3.17	0.2835009582988557	8.33	5.15	0.4	0.279
Joe Mays	64	0	R	22.7	0	1.26	5.15	4.76	0.3525900165674299	1.59	1.98	1.59	0.267
David Festa	75	0	R	22.3	0.091	2.03	2.02	2.02	0.2664027952261339	6.05	1.21	0.4	0.286
Jack Perkins	77	0	R	21.7	0.3	2.17	5.81	5.39	0.3478635131413353	7.47	2.49	1.24	0.328
Eddie Watt	72	5	R	21.3	0	1.33	4.23	3.8	0.2761088428649326	7.18	1.69	0.42	0.313
Jim Brewer	78	2	L	21	0	1.05	4.29	4.29	0.3369507255739867	7.71	1.29	1.29	0.344
Jerry Koosman	75	0	L	20.7	0.5	3.45	6.09	5.65	0.3664153255997263	4.35	4.35	0.87	0.333
Joey Cantillo	69	0	L	20	0	1.33	4.95	4.95	0.3124659144235953	7.2	3.15	1.35	0.283
Juan Pizarro	77	5	L	20	0	1.82	2.7	2.7	0.2854769237226261	6.75	1.35	0.9	0.305
Luis Tiant	73	0	R	19.7	0	2.81	5.48	4.11	0.2336895991954822	7.31	2.28	0.46	0.222
Jason Grilli	77	5	R	19.7	0	1.41	6.4	5.48	0.3117604289522602	8.68	3.2	0.91	0.31
Charlie Buffinton	76	5	R	19.3	1	6.43	4.66	4.2	0.3160817207291378	4.66	2.33	0.93	0.292
Joe Musgrove	76	0	R	19	0.4	3.8	1.89	1.89	0.2486387006805101	8.05	1.89	0	0.275
Tyler Rogers	73	0	R	19	0	1.58	4.74	3.79	0.3308007577114423	3.32	1.42	0	0.347
Harry Staley	76	0	R	19	0.143	2.71	5.68	5.21	0.3992808232101263	4.74	1.89	2.84	0.276
Aaron Nola	70	0	R	18.7	1	6.23	7.7	7.22	0.4379300102108674	4.81	0.96	2.89	0.333
Joe McGinnity	75	0	R	18.7	0	1.44	2.89	2.41	0.2822765387014591	2.89	2.89	0.48	0.266
Steven Okert	74	0	L	18.3	0	1.14	4.43	3.44	0.3402584857051343	4.92	2.46	1.48	0.311
Willie Pope	71	0	R	18	0	2.25	4.5	4.5	0.3798796629662025	7	1.5	1.5	0.351
Mordecai Brown	74	0	R	17.7	0.167	2.95	5.08	5.08	0.3192771427569916	7.63	0	1.53	0.302
Jack Scott	71	5	R	17.7	0	2.21	1.53	1.53	0.2394432421700194	5.59	2.54	0.51	0.216
Jim LaMarque	72	0	L	17.7	0	1.18	5.08	4.07	0.3659730758685167	8.64	2.54	1.53	0.364
Gregory Santos	74	0	R	17.7	0	1.18	1.53	0.51	0.213285821476449	4.58	1.53	0	0.241
Riley O&#39;Brien	77	0	R	17	0	1.31	10.59	10.59	0.4062985952608748	5.82	6.88	0.53	0.397
Fernando Abad	79	4	L	16.7	0	1.19	3.77	2.69	0.2840696679455447	4.85	1.62	0.54	0.255
Charlie Leibrandt	74	1	L	16.3	0	2.72	3.31	3.31	0.3194370083764763	3.31	0	1.66	0.288
Michael Wacha	76	0	R	15.7	1	7.85	4.59	4.59	0.3171808129119708	4.59	1.15	2.29	0.217
Dick Rudolph	74	0	R	15.7	1	5.23	7.45	7.45	0.4029533604340486	4.01	1.15	2.87	0.339
Juan Padilla	76	5	R	15.3	0	1.39	5.29	3.53	0.3170689630487212	3.53	4.12	0.59	0.291
Ryan Weathers	71	0	L	15	0.25	3.75	2.4	2.4	0.2591728955558893	7.8	0.6	0.6	0.279
Watty Clark	74	0	L	15	0	1.36	2.4	1.2	0.2150205267507289	4.8	0.6	0	0.255
Phil Cockrell	70	0	R	14.7	0	2.45	3.67	3.67	0.30055408259022	4.29	0.61	1.84	0.245
Rynie Wolters	79	0	R	14	0	2.33	3.21	3.21	0.3431017484077816	5.14	1.93	1.93	0.295
Danny Darwin	77	5	R	13.7	0.5	3.42	5.91	4.6	0.3006613720923648	3.28	0.66	1.97	0.2
Sal Maglie	75	0	R	13.7	0	1.71	7.88	5.91	0.3936915746262828	6.57	1.97	2.63	0.326
Joe Boyle	75	0	R	13.3	1	6.65	2.71	2.03	0.336276312537017	3.38	2.03	2.03	0.22
Frank Killen	74	0	L	13.3	0	1.9	4.06	4.06	0.3582577561789197	8.8	5.41	0.68	0.41
Robert Garcia	77	0	L	13	0	0.93	2.08	2.08	0.2388481022782772	3.46	2.08	0.69	0.214
Oliver Perez	73	0	L	13	0	1.62	6.92	5.54	0.4324466229684413	4.15	4.15	2.77	0.326
Al Hollingsworth	69	5	L	12.7	1	6.35	5.67	5.67	0.3761952214933629	9.92	4.25	2.83	0.25
Kevin Kelly	76	0	R	12.3	0	1.37	5.85	5.85	0.3465609043259819	5.85	0.73	2.2	0.293
Frank Foreman	75	5	R	12	1	6	2.25	2.25	0.3182123605204452	8.25	4.5	0	0.324
Connor Prielipp	73	0	L	12	0	1.71	9	9	0.418000037205009	7.5	3.75	2.25	0.385
Casey Fien	70	5	R	11.7	0	1.06	2.31	2.31	0.2714319182878073	4.62	1.54	0.77	0.237
Gene Schott	71	0	R	11.7	0	2.92	0.77	0.77	0.2410726398377201	4.62	1.54	0.77	0.206
Bobby Shantz	79	5	L	11.3	0	0.75	3.98	2.39	0.3038757563989178	7.17	0	0.8	0.333
Adam Cimber	69	5	R	11.3	0	1.26	6.37	4.78	0.3523239679784104	10.35	3.19	0.8	0.417
Bob Rush	74	5	R	11.3	0	1.88	0.8	0.8	0.1748226805336381	7.17	0	0	0.258
Curry Foley	72	5	L	11	0	1.57	7.36	7.36	0.4743916798146636	4.09	2.45	2.45	0.409
Bill Dailey	76	0	R	10.7	0	1.19	2.52	2.52	0.3315641500121292	5.89	1.68	0	0.361
George Klassen	79	1	R	10.3	1	3.43	13.11	12.23	0.4987931854411304	6.99	0.87	3.5	0.463
Bryan King	74	0	L	10	0	1.11	4.5	4.5	0.3294807993570957	12.6	3.6	3.6	0.158
Ed Cushman	78	0	L	10	0.2	2	3.6	3.6	0.3416972114552629	7.2	4.5	1.8	0.259
Tommy Thomas	75	0	R	10	0.5	2.5	6.3	6.3	0.3636350305068979	4.5	3.6	1.8	0.25
