# CAP key=bronzecapweekly__20260314 role=hit label=Friday Danksville type=Weekly env=current variants=all_cards obsval=40-69 minIP=null minPA=30 dates=2026-07-05..2026-07-19 recordsTotal=246 rows=246
Name	POS	VAL	VLvl	Hand	PA	AVG	OBP	SLG	wOBA	BBpct	SOpct	HR600	BABIP	XBHpct	3B/XBH	wSB600	UBR600	WAR600
Juan Brito	3B	48	0	S	112	0.2285714285714286	0.2678571428571428	0.3523809523809524	0.278242821833029	5.4	18.1	5.4	0.267	45.8	0	0	-3.75	0
Chick Fulmer	2B	41	5	R	109	0.2857142857142857	0.3486238532110092	0.3571428571428572	0.3236413817403261	8.3	12.2	0	0.322	25	0	1.1	3.3	3.303
Bob Horner	1B	44	5	R	108	0.2272727272727273	0.3703703703703703	0.3068181818181818	0.325074692105132	18.5	12.5	5.6	0.25	25	0	0	0.56	1.111
LuJames Groover	1B	49	0	R	105	0.1666666666666667	0.2788461538461539	0.2111111111111111	0.2416282079381528	12.4	18.9	0	0.205	26.7	0	0	-2.29	-2.857
Heinie Sand	SS	48	0	R	104	0.2307692307692308	0.3076923076923077	0.3956043956043956	0.3156040558695526	10.6	20.9	17.3	0.254	38.1	12.5	0	4.04	3.462
Jeff Frye	2B	42	0	R	104	0.1808510638297872	0.2524271844660194	0.2234042553191489	0.2277752954176807	7.7	20.2	5.8	0.216	11.8	0	0	-4.04	-2.308
Luisangel Acuna	SS	47	0	R	103	0.2446808510638298	0.2871287128712871	0.3404255319148936	0.285225107780992	5.8	27.7	17.5	0.303	13	0	1.75	-0.58	0.583
John Bissant	LF	48	5	R	100	0.2159090909090909	0.2526315789473684	0.3068181818181818	0.2466259632588828	5	14.8	6	0.237	21.1	50	0	6.6	-3
Lenny Webster	C	49	0	R	94	0.2444444444444444	0.2553191489361702	0.3555555555555556	0.2702330979603141	2.1	10	12.8	0.247	27.3	0	0	-14.04	-0.638
Bruno Block	C	41	0	R	93	0.2183908045977012	0.25	0.2873563218390804	0.2429542039180064	4.3	23	0	0.279	21.1	50	1.94	0	1.935
Billy Bryan	C	48	5	L	93	0.2470588235294118	0.3010752688172043	0.4117647058823529	0.3196501761222121	6.5	24.7	25.8	0.279	28.6	0	0	-2.58	2.581
Jose Azocar	RF	48	0	R	91	0.1904761904761905	0.2272727272727273	0.2142857142857143	0.2062372247139015	4.4	23.8	0	0.25	12.5	0	1.98	-2.64	-1.978
Willie McGee	RF	49	5	S	90	0.1923076923076923	0.2921348314606741	0.2435897435897436	0.2533805811804651	11.1	26.9	0	0.263	26.7	0	0	8.67	-0.667
Bennie Tate	C	48	5	L	90	0.15	0.2359550561797753	0.1625	0.1984844805204924	10	3.8	0	0.156	8.3	0	0	-9.33	-2.667
John Shackelford	2B	47	1	L	89	0.2098765432098765	0.2272727272727273	0.2716049382716049	0.2231145330836316	1.1	9.9	6.7	0.211	17.6	0	0	3.37	-2.022
Charles Zimmer	C	48	1	R	86	0.2337662337662338	0.3023255813953488	0.4415584415584415	0.3312374040362087	8.1	20.8	27.9	0.241	44.4	0	2.09	4.19	5.581
Nick Pratto	1B	45	5	L	84	0.3670886075949367	0.3975903614457831	0.5443037974683544	0.4191237026773232	4.8	30.4	21.4	0.5	27.6	0	0	-11.43	2.857
Bobby Thomson	LF	49	1	R	81	0.2933333333333333	0.3209876543209876	0.5466666666666666	0.376256846057937	4.9	10.7	37	0.266	40.9	0	0	6.67	4.444
Al Burch	CF	41	0	L	78	0.2112676056338028	0.2692307692307692	0.2394366197183098	0.2391802292522669	7.7	26.8	0	0.283	13.3	0	0	0.77	-2.308
Marty Marion	SS	48	0	R	76	0.2571428571428571	0.2894736842105263	0.3	0.2682544901141083	3.9	15.7	0	0.295	16.7	0	0	3.16	0.789
Walter Barbare	3B	49	5	R	74	0.2727272727272727	0.3513513513513514	0.4848484848484849	0.3720307072428122	10.8	12.1	16.2	0.286	50	11.11	4.05	3.24	4.865
Eguy Rosario	3B	44	0	R	73	0.196969696969697	0.25	0.2272727272727273	0.225385692874127	2.7	31.8	0	0.283	15.4	0	0	-1.64	-0.822
Byron Buxton	DH	44	0	R	73	0.208955223880597	0.2638888888888889	0.3134328358208955	0.2651398510231959	6.8	20.9	16.4	0.235	21.4	0	6.58	4.93	-1.644
Junior Perez	CF	49	0	R	73	0.15625	0.2361111111111111	0.234375	0.2232272753318875	8.2	23.4	8.2	0.184	30	0	0	0	-1.644
Charlie Gelbert	SS	48	5	R	69	0.2923076923076923	0.3134328358208955	0.4153846153846154	0.326039403289868	2.9	21.5	8.7	0.36	31.6	0	0	-1.74	5.217
Jim Maloney	P	41	0	L	68	0.2166666666666667	0.2941176470588235	0.3666666666666666	0.3008924823179805	8.8	21.7	26.5	0.222	23.1	0	0	3.53	0
Ivy Olson	SS	49	1	R	65	0.2333333333333333	0.2923076923076923	0.3	0.2735031526014881	7.7	25	0	0.311	21.4	33.33	1.85	3.69	0
Dave Bancroft	SS	49	5	S	65	0.25	0.3230769230769231	0.4107142857142857	0.3274338102124623	10.8	14.3	18.5	0.25	35.7	0	1.85	3.69	3.692
Jeff Hamilton	3B	45	5	R	64	0.3103448275862069	0.359375	0.4655172413793103	0.3663810362866345	7.8	5.2	9.4	0.309	38.9	0	0	-5.62	4.688
John Bissant	LF	48	0	R	64	0.3214285714285715	0.3666666666666666	0.4821428571428572	0.3795468222190593	4.7	8.9	9.4	0.34	38.9	0	-2.81	0.94	2.813
Pedro Ramirez	3B	47	0	S	64	0.2962962962962963	0.3770491803278688	0.3333333333333333	0.3323402891162058	10.9	22.2	0	0.381	12.5	0	-4.69	-1.88	1.875
Nick Pratto	1B	45	1	L	61	0.2307692307692308	0.3442622950819672	0.5	0.3754821647782489	11.5	32.7	29.5	0.281	58.3	14.29	0	-2.95	4.918
Pop Dillon	1B	47	0	L	59	0.2037037037037037	0.2542372881355932	0.2592592592592592	0.2371827742291795	6.8	9.3	0	0.22	27.3	0	0	5.08	-3.051
Del Rice	C	40	0	R	58	0.22	0.293103448275862	0.36	0.2923731464261011	8.6	38	0	0.333	54.5	16.67	0	1.03	3.103
Toussaint Allen	1B	45	0	R	58	0.1538461538461539	0.2241379310344828	0.1730769230769231	0.1930744784254636	8.6	17.3	0	0.182	12.5	0	0	0	-4.138
Toussaint Allen	1B	45	1	R	57	0.1886792452830189	0.2456140350877193	0.3018867924528302	0.2519043603971958	7	24.5	21.1	0.211	20	0	0	0	-3.158
Babe Pinelli	3B	44	4	R	56	0.2156862745098039	0.2678571428571428	0.3137254901960784	0.2636520375459628	5.4	9.8	0	0.234	36.4	25	3.21	-8.57	-2.143
Jose Tartabull	CF	46	0	L	56	0.2352941176470588	0.2909090909090909	0.2745098039215687	0.2638894407066064	7.1	7.8	0	0.255	16.7	0	0	-12.86	-3.214
Nick Fortes	C	47	0	R	55	0.36	0.4181818181818182	0.54	0.4273133265259372	9.1	18	21.8	0.41	27.8	0	-5.45	-22.91	5.455
Collin Price	C	48	0	R	55	0.2340425531914894	0.3454545454545455	0.3404255319148936	0.3216193377874115	12.7	25.5	10.9	0.294	27.3	0	0	5.45	1.091
Biff Pocoroba	C	44	5	S	55	0.1568627450980392	0.2181818181818182	0.1764705882352941	0.1907338023319118	7.3	7.8	0	0.17	12.5	0	0	1.09	-3.273
Swede Risberg	SS	46	1	R	54	0.2826086956521739	0.3888888888888889	0.3478260869565217	0.3452426746146027	14.8	10.9	0	0.317	23.1	0	0	3.33	3.333
George Pinkney	3B	40	5	R	52	0.108695652173913	0.1923076923076923	0.1304347826086956	0.1629250451289789	9.6	21.7	0	0.135	20	0	3.46	-5.77	-6.923
Eliezer J. Alfonzo	C	48	1	R	52	0.196078431372549	0.1923076923076923	0.3725490196078431	0.2451223734899966	0	21.6	34.6	0.184	30	0	0	0	-1.154
Chuck Cottier	2B	43	0	R	51	0.1041666666666667	0.1	0.1041666666666667	0.09087391339899939	0	16.7	0	0.119	0		7.06	0	-7.059
DaShawn Keirsey Jr.	RF	46	0	L	50	0.148936170212766	0.163265306122449	0.2765957446808511	0.192951074343327	2	31.9	12	0.188	57.1	0	3.6	7.2	-2.4
Billy Bryan	C	48	0	L	50	0.2083333333333333	0.24	0.2708333333333333	0.234459398825401	4	25	12	0.257	10	0	0	0	-4.8
Yuli Gurriel	1B	41	0	R	47	0.1956521739130435	0.2127659574468085	0.3260869565217391	0.238685835621725	2.1	19.6	0	0.243	66.7	0	0	3.83	-2.553
Rafael Marchan	C	45	0	S	46	0.2619047619047619	0.3043478260869565	0.3571428571428572	0.2979741361949732	4.3	16.7	0	0.306	36.4	0	0	9.13	5.217
Bryce Teodosio	CF	46	0	R	46	0.2195121951219512	0.3043478260869565	0.3170731707317073	0.2897112226781198	10.9	22	13	0.258	22.2	0	3.91	3.91	1.304
Kevin Newman	2B	47	5	R	46	0.2272727272727273	0.2608695652173913	0.3636363636363636	0.2801908840264075	4.3	11.4	13	0.237	40	0	0	7.83	2.609
Dave Duncan	C	49	5	R	46	0.15	0.2444444444444444	0.2	0.2170987790076696	10.9	27.5	0	0.207	33.3	0	0	-10.43	-1.304
Kevin Brown	C	45	2	R	46	0.2619047619047619	0.3043478260869565	0.3809523809523809	0.3064220399916739	4.3	31	0	0.367	45.5	0	0	0	3.913
Babe Pinelli	3B	44	0	R	45	0.3255813953488372	0.3409090909090909	0.4883720930232558	0.3695051543632533	2.2	7	26.7	0.316	21.4	0	6.67	-9.33	2.667
Rico Brogna	1B	44	0	L	45	0.125	0.2	0.25	0.2082756146991116	8.9	37.5	13.3	0.16	60	0	-6.67	4	-5.333
Jelly Jackson	SS	47	1	R	45	0.1	0.2	0.1	0.1608783755668901	6.7	12.5	0	0.114	0		0	0	-4
Ivan Murrell	LF	44	5	R	45	0.2093023255813954	0.2444444444444444	0.3488372093023256	0.2674197370623708	4.4	23.3	26.7	0.226	22.2	0	0	6.67	-1.333
Ken Reitz	3B	49	5	R	44	0.2307692307692308	0.2954545454545455	0.3076923076923077	0.2767342138986728	9.1	10.3	0	0.25	33.3	0	0	-1.36	0
Bris Lord	LF	47	0	R	44	0.1904761904761905	0.2093023255813954	0.2857142857142857	0.2229333634306175	2.3	11.9	13.6	0.194	25	0	0	0	-4.091
Eduardo Escobar	3B	46	2	S	44	0.1707317073170732	0.2045454545454546	0.2439024390243902	0.2039838530440641	2.3	19.5	0	0.206	42.9	0	0	2.73	-4.091
Dave Duncan	C	49	1	R	44	0.1219512195121951	0.1363636363636364	0.1951219512195122	0.1470753102476895	2.3	31.7	13.6	0.138	20	0	0	0	-2.727
Tim Beckham	SS	48	1	R	43	0.2307692307692308	0.3023255813953488	0.3076923076923077	0.2822661640482972	9.3	25.6	0	0.31	22.2	50	0	2.79	0
Billy Bean	CF	40	0	L	43	0.2631578947368421	0.3170731707317073	0.2894736842105263	0.2829238238003267	7	31.6	0	0.385	10	0	-6.98	6.98	-1.395
Rick Camp	P	44	0	R	43	0.2790697674418605	0.2790697674418605	0.4418604651162791	0.319367160548405	0	27.9	27.9	0.345	25	0	0	6.98	1.395
Biff Pocoroba	C	44	0	S	43	0.2051282051282051	0.2790697674418605	0.3076923076923077	0.2619537111514293	9.3	5.1	14	0.194	25	0	0	0	-1.395
Freddie Patek	SS	43	0	R	42	0.2368421052631579	0.2857142857142857	0.2368421052631579	0.2452984301708373	7.1	5.3	0	0.243	0		-7.14	2.86	-1.429
Freddie Patek	SS	43	4	R	42	0.2432432432432433	0.3170731707317073	0.3243243243243243	0.2969830588180879	9.5	8.1	0	0.265	33.3	0	0	2.86	1.429
Charlie Gelbert	SS	48	1	R	42	0.1794871794871795	0.2380952380952381	0.282051282051282	0.2388807945605707	4.8	12.8	0	0.206	42.9	33.33	0	7.14	1.429
Leo Jimenez	SS	48	0	R	42	0.2105263157894737	0.2682926829268293	0.2368421052631579	0.2385950855569123	7.1	18.4	0	0.258	12.5	0	0	-1.43	-1.429
Art Griggs	1B	49	1	R	41	0.35	0.3658536585365854	0.475	0.3749591797444589	2.4	10	0	0.389	35.7	0	0	2.93	4.39
Darrel Chaney	SS	40	0	S	40	0.2105263157894737	0.25	0.3947368421052632	0.2864976492970747	5	18.4	15	0.233	62.5	0	0	0	-1.5
Swede Risberg	SS	46	5	R	40	0.1764705882352941	0.2564102564102564	0.2352941176470588	0.2323457547416254	10	14.7	0	0.2	33.3	0	0	6	-1.5
Vince DiMaggio	CF	46	1	R	40	0.3076923076923077	0.325	0.5384615384615384	0.3794773828958699	2.5	33.3	30	0.417	33.3	25	0	0	6
Vince DiMaggio	CF	46	2	R	40	0.2352941176470588	0.275	0.3235294117647059	0.2653363073427951	7.5	14.7	15	0.226	12.5	0	0	-12	0
Al Spohrer	C	43	0	R	40	0.2162162162162162	0.25	0.2162162162162162	0.217955448599603	2.5	18.9	0	0.258	0		4.5	4.5	-1.5
Del Rice	C	40	5	R	38	0.2702702702702703	0.2894736842105263	0.3513513513513514	0.2884516495859573	2.6	21.6	0	0.345	30	0	0	1.58	1.579
Bunny Brief	1B	40	5	R	37	0.125	0.2162162162162162	0.15625	0.1707622769964842	10.8	34.4	0	0.182	25	0	0	8.11	-8.108
Kyle Farmer	2B	47	0	R	37	0.1714285714285714	0.1891891891891892	0.4	0.2534301971543628	2.7	20	32.4	0.148	66.7	0	0	0	-3.243
Kyler Fedko	RF	48	0	R	37	0.2222222222222222	0.2432432432432433	0.2777777777777778	0.2366238065307609	2.7	27.8	0	0.308	25	0	0	-8.11	-4.865
Marvell Wynne	CF	45	0	L	36	0.1	0.2285714285714286	0.1333333333333333	0.1901321165350548	13.9	10	0	0.111	33.3	0	5	6.67	-6.667
Chick Fulmer	2B	41	0	R	36	0.1764705882352941	0.2222222222222222	0.2647058823529412	0.2231712991313372	5.6	17.6	0	0.214	50	0	0	0	-5
Willie MacIver	C	48	0	R	35	0.2941176470588235	0.3142857142857143	0.4117647058823529	0.3267427579062064	0	20.6	17.1	0.346	20	0	0	0	3.429
Bris Lord	LF	47	3	R	35	0.375	0.4117647058823529	0.59375	0.4428235926581806	5.7	21.9	17.1	0.458	33.3	25	-8.57	5.14	8.571
Heinie Sand	SS	48	1	R	35	0.1612903225806452	0.2571428571428571	0.1612903225806452	0.2107296614753409	11.4	19.4	0	0.2	0		0	1.71	-5.143
Geoff Jenkins	LF	49	1	L	35	0.3235294117647059	0.3428571428571429	0.4705882352941176	0.3628844458324219	2.9	23.5	17.1	0.4	27.3	0	-8.57	8.57	3.429
Paul Hardy	C	47	5	R	34	0.3333333333333333	0.3939393939393939	0.3666666666666666	0.3515114174488907	8.8	16.7	0	0.4	10	0	0	7.06	5.294
Paddy O&#39;Connor	C	41	0	R	34	0.2727272727272727	0.2647058823529412	0.4545454545454545	0.3107094203053314	0	21.2	17.6	0.308	44.4	0	0	-1.76	3.529
Ben Rortvedt	C	47	0	L	33	0.21875	0.2424242424242424	0.25	0.2259920646363615	3	34.4	0	0.333	14.3	0	0	-3.64	-1.818
Darrel Chaney	SS	40	5	S	33	0.2258064516129032	0.2727272727272727	0.3225806451612903	0.2709971485672161	6.1	0	0	0.226	42.9	0	0	3.64	0
Bobby Abreu	RF	46	1	L	33	0.2068965517241379	0.2727272727272727	0.3448275862068966	0.2783205333448499	9.1	37.9	18.2	0.278	33.3	0	9.09	7.27	0
Thomas Saggese	2B	48	0	R	32	0.2857142857142857	0.375	0.3214285714285715	0.3278237227579733	12.5	17.9	0	0.348	12.5	0	0	-3.75	3.75
Steve Balboni	1B	43	1	R	31	0.2592592592592592	0.3548387096774194	0.4814814814814815	0.3534066734843925	9.7	51.9	38.7	0.455	28.6	0	0	0	1.935
George Pinkney	3B	40	0	R	30	0.1785714285714286	0.2333333333333333	0.25	0.2245608020029971	6.7	14.3	0	0.208	40	0	0	6	-2
Eddie Carnett	LF	47	1	L	30	0.3461538461538461	0.4	0.5	0.3952316121922698	10	11.5	0	0.375	44.4	0	0	6	8
