# CAP key=goldslotsdaily__20260314 role=pit label=Gold Slots Daily type=Daily env=current variants=all_cards obsval=43-89 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=479 rows=479
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Randy Johnson	77	5	L	53.3	0.108	1.44	4.22	3.71	0.2814063528658963	10.81	5.74	0.68	0.266
Dave Tomlin	74	5	L	52.7	0	1.1	3.07	3.07	0.3220686994663712	8.03	3.42	1.2	0.308
Roy Partlow	78	0	L	52.7	1	6.59	3.93	3.59	0.2914452562433045	6.83	3.07	0.85	0.257
Tom Bruno	58	0	R	52.3	0	1.49	6.02	4.99	0.3298128854284108	5.51	3.96	0.34	0.319
Eppa Rixey	78	5	L	52	0	1.68	2.6	2.6	0.2962642957252157	6.75	1.21	0.17	0.327
Jack Harshman	69	5	L	51.7	0	1.15	2.79	2.79	0.2910438145128212	8.53	4.53	0.7	0.264
Phil Niekro	86	0	R	51.7	1	7.39	2.96	2.79	0.2814856725283758	8.18	1.91	1.22	0.254
Rudy May	82	5	L	51.7	1	6.46	4.87	4.53	0.3121451680070331	7.66	3.48	1.91	0.221
Ed Walsh	87	0	R	51.3	1	6.41	4.39	4.21	0.3205722105919021	7.54	2.46	1.05	0.309
Dennis Martinez	85	0	R	51.3	1	6.41	4.39	4.39	0.2998879540557548	4.56	1.93	0.7	0.287
Steve Rogers	85	0	R	50.7	1	6.34	4.97	4.26	0.3375119800486218	7.63	1.78	1.78	0.306
Wilson Alvarez	59	5	L	50.3	0	1.68	5.01	4.29	0.3780204086768895	6.62	2.5	1.97	0.319
Shawn Armstrong	88	5	R	49.3	0	1.17	1.28	1.1	0.2504146160582219	7.48	2.19	0.18	0.294
Steve Trout	68	0	L	49.3	0	1.64	5.11	4.38	0.3166529682868776	7.3	2.19	0.55	0.331
Trevor Rosenthal	53	5	R	49	0	1.53	3.86	3.49	0.2785134966147815	8.63	5.33	0.18	0.285
Luis De Leon	77	0	L	48.7	0	1.28	4.07	3.14	0.3348535240888899	10.35	4.8	1.11	0.328
Ken Forsch	87	0	R	48.3	1	4.83	5.4	4.47	0.3513100829640677	6.71	2.42	0.93	0.341
Mike Stanton	74	0	L	48.3	0	0.97	3.54	3.17	0.3070434879015182	7.64	4.84	0.19	0.297
Dave LaRoche	61	5	L	47.7	0	1.26	3.58	3.58	0.3390184249867853	10.57	3.77	2.26	0.254
Mark Melancon	59	0	R	47.3	0	1.53	4.57	4	0.3275377585182672	5.52	3.42	1.33	0.262
Tug McGraw	85	5	L	47.3	0	1.18	3.23	3.04	0.273612507866284	7.8	3.04	0.19	0.296
Connie Rector	70	5	R	46.3	0.143	3.31	3.11	3.11	0.3322209417642302	4.86	2.53	0.97	0.315
Bob Miller	69	0	R	46	0	1.7	2.54	1.96	0.2741361805913903	3.13	1.76	0.39	0.272
Hector Carrasco	59	5	R	45.3	0	1.29	4.77	3.77	0.3714095928551355	6.56	2.58	0.99	0.354
John Thomson	57	5	R	45.3	0	1.81	3.38	3.18	0.2910774581833232	6.95	2.19	0.99	0.265
Joe Hatten	53	0	L	44.7	0	1.54	5.84	5.03	0.3813578411659498	3.62	3.62	1.81	0.3
George Britt	77	0	R	44.7	0	1.35	3.02	2.82	0.2439433958275175	8.86	1.61	0.81	0.252
Hank Wyse	58	5	R	44	0	1.63	7.16	7.16	0.3869545085951665	4.09	3.27	1.84	0.293
Julian Merryweather	59	0	R	43.3	0	1.06	5.82	5.82	0.3604770243623318	8.11	4.36	1.87	0.281
Don Schwall	52	5	R	43.3	0	1.44	3.53	2.7	0.318003150881834	5.2	5.82	0.62	0.265
Nate Jones	85	0	R	43	0	1.26	4.81	4.4	0.3561350346533594	9.63	2.72	2.3	0.322
Hod Lisenbee	88	1	R	42.7	1	5.34	7.17	6.96	0.3364429670358777	7.17	3.16	0.63	0.343
Kyle Bradish	77	0	R	42	0.6	4.2	5.79	5.79	0.3404461483775147	7.5	4.29	1.93	0.236
Jonathan Broxton	85	0	R	42	0	1.17	1.29	1.29	0.2669283756567247	6.43	4.07	0.86	0.204
Milo Candini	67	0	R	41.7	0.05	2.08	6.91	6.69	0.3997231189862313	5.61	2.81	1.73	0.338
William Bell	78	0	R	41.3	0.045	1.88	6.54	6.54	0.3720643480062106	4.79	4.14	1.74	0.301
Lee Smith	72	1	R	41.3	0	1.15	5.45	5.23	0.3355993376503233	10.68	3.05	1.53	0.327
Whitey Ford	67	5	L	41	0	1.71	1.76	1.54	0.2207397428277398	7.46	2.41	0.66	0.187
Burleigh Grimes	69	0	R	40.7	0	1.94	3.76	3.54	0.3049849578592371	6.41	2.87	0.66	0.285
Keaton Winn	76	0	R	40	0	0.95	3.83	3.83	0.3317331421342333	8.32	1.57	1.57	0.333
Matt Davidson	56	5	R	40	0	1.21	2.48	1.8	0.265785768008809	4.95	3.38	0.68	0.212
Dustin May	79	0	R	39.7	0.636	3.61	9.52	8.61	0.3987819994364789	7.71	4.08	2.04	0.331
Sean Burke	69	0	R	39.7	0.75	4.96	5.89	5.44	0.3519531686794005	6.8	3.17	0.45	0.363
Roberto Hernandez	84	5	R	39.7	0	1.04	4.31	4.31	0.3005551009242567	8.61	1.36	0.91	0.321
Rudy May	74	5	L	39.7	0	1.65	3.17	3.17	0.251788478119738	10.2	3.17	0.45	0.271
Antonio Alfonseca	59	5	R	39.3	0	1.51	4.12	3.89	0.3043924015937464	7.79	1.37	1.15	0.314
Wilson Alvarez	59	0	L	38.7	0.211	2.04	8.37	8.14	0.3983680000026235	7.91	3.49	2.09	0.355
Jerry Don Gleaton	50	5	L	38.7	0	1.33	3.95	3.95	0.3095034271491605	9.07	2.56	1.16	0.315
Andy Cooper	76	5	L	38.7	0	1.84	6.51	6.05	0.3644931907252533	4.88	1.63	0.7	0.371
Carl Lundgren	64	5	R	38.3	0.667	4.26	5.64	4.93	0.3527390704110434	6.81	2.11	1.17	0.359
Luis Perdomo	59	5	R	38.3	0	1.67	3.76	2.58	0.304391398732252	3.05	1.88	0.47	0.279
Ed Cushman	78	5	L	38.3	1	6.38	3.52	3.29	0.2804571206587503	4.93	1.88	0.94	0.236
Roberto Hernandez	84	0	R	38	0	1.31	1.89	1.89	0.2398667365960109	8.29	1.42	0.95	0.237
Robert Gasser	73	0	L	37.3	0.16	1.49	4.58	4.1	0.3054583155083683	6.27	2.9	0.97	0.274
Tom Henke	85	5	R	37	0	1.19	1.7	1.7	0.229771327541007	7.54	4.14	0.24	0.188
Marshall Bridges	65	0	L	36	0	1.2	4.75	4.5	0.3004874720536388	8.75	4.5	0.75	0.281
Justin Nicolino	55	0	L	36	0.056	2	6	6	0.3632570383611342	1.75	2.75	1.25	0.301
Jason Isringhausen	85	5	R	35.7	0	1.28	3.03	2.77	0.2593032608774047	7.82	3.03	0.5	0.26
Pat Neshek	85	0	R	35.7	0	1.19	3.78	3.28	0.3002575393889579	10.59	2.52	1.51	0.281
Gerrit Cole	73	0	R	35.7	0	2.55	3.53	3.53	0.3836043644487686	6.55	2.02	1.76	0.336
Aroldis Chapman	68	0	L	35	0	1.35	4.37	4.11	0.2954482801895529	7.46	5.91	0.51	0.255
Jack Aker	73	0	R	34.7	0	1.33	3.89	3.63	0.3083220518676353	4.15	1.56	0.52	0.315
Shelby Miller	77	5	R	34.7	0	1.51	3.11	2.33	0.2623971255845495	8.82	1.56	1.04	0.247
Sid Monge	80	0	L	34.7	0	1.58	3.11	2.85	0.2868986004201953	8.56	3.63	0.52	0.303
Jerry Koosman	75	5	L	34.3	0	1.04	2.89	2.1	0.2661183453748112	4.46	2.89	0.79	0.21
Hal Brown	84	5	R	34.3	1	6.86	3.94	3.41	0.3240752300984524	5.51	1.31	1.57	0.279
Brian Fisher	43	0	R	34.3	0	1.81	6.56	6.03	0.4063093582022201	5.51	3.94	2.62	0.304
Spencer Strider	87	0	R	33.3	1	5.55	3.51	3.51	0.2813562778051609	9.46	4.05	0.81	0.259
Fernando Rodney	63	0	R	33.3	0	1.01	4.05	4.05	0.3379879144735962	7.57	4.59	1.35	0.3
Urban Shocker	82	0	R	33.3	1	5.55	5.68	5.68	0.3801908102512516	7.3	2.97	1.89	0.34
Ken Brett	55	0	L	33	0	1.22	5.73	5.45	0.3647994406138366	4.64	3.27	0.55	0.358
Preacher Roe	85	0	L	32.7	1	6.54	3.03	3.03	0.2509271181282809	7.98	1.93	0.83	0.224
C.J. Wilson	87	5	L	32.7	1	6.54	2.75	2.75	0.2957902116795332	7.71	2.75	0.83	0.297
Matt Davidson	56	0	R	32.3	0	1.79	3.62	3.62	0.3131176149666265	5.57	3.34	1.39	0.245
Luis De Leon	77	5	L	31.7	0	0.88	3.12	2.84	0.3157972583817155	10.22	4.26	1.14	0.304
Bartolo Colon	59	0	R	31.3	0	2.41	3.45	3.16	0.3434301003251038	7.19	5.18	0.58	0.33
Harry Staley	76	5	R	31	0.714	4.43	6.39	5.81	0.369490843994482	7.55	1.45	1.74	0.357
Wandy Peralta	62	0	L	30.7	0	1.18	4.4	3.81	0.3274513247774607	4.69	3.81	1.47	0.247
Tanner Scott	86	0	L	30.7	0	0.96	6.16	5.57	0.4039273240840839	9.09	2.05	2.35	0.376
Tanner Banks	62	0	L	30.3	0	0.78	1.78	1.78	0.2949068439952879	7.13	1.19	1.19	0.308
Curt Schilling	65	0	R	30.3	0	1.59	2.67	2.38	0.2692235974393731	6.24	4.16	0	0.27
Adrian Morejon	89	0	L	30	0	1.07	3.6	3.3	0.3022675362574485	8.1	3.9	0.3	0.337
Aaron Loup	68	0	L	30	0	1.5	3.6	3.6	0.2863040337903678	3.9	2.7	0.9	0.247
Chris Murphy	50	0	L	29.7	0	2.28	6.06	5.76	0.3384665794536105	4.55	3.94	0.91	0.293
Winston Santos	65	5	R	29.7	0	1.56	3.64	2.42	0.3044839033699494	9.09	3.33	0.91	0.3
Tanner McDougal	66	5	R	29.7	0	1.65	2.12	2.12	0.23588094105811	10.3	3.33	0	0.254
Johnny Antonelli	67	0	L	29.7	0.3	2.97	3.03	3.03	0.2978456329380559	9.09	5.15	1.52	0.2
Joe Nuxhall	55	0	L	29	0	0.69	4.66	4.66	0.37712182402394	9.31	4.34	1.86	0.338
Dave Tomlin	74	0	L	28.3	0	1.23	4.77	4.77	0.352478662342492	4.77	1.27	0.64	0.36
Don Schwall	52	0	R	28.3	0	1.77	5.72	5.72	0.3510009458228855	5.72	3.18	1.59	0.309
Kyle Hendricks	82	0	R	28	0.182	2.55	3.21	3.21	0.2760888055238689	5.79	1.93	0.96	0.235
Fernando Rodney	63	2	R	28	0	1.12	4.5	4.18	0.3570818034969234	8.04	4.82	1.29	0.316
Dutch Leonard	69	0	R	28	0.091	2.55	2.89	2.25	0.3000120774464529	4.5	2.25	0.64	0.313
Larry Christenson	79	5	R	28	1	5.6	5.14	4.82	0.3318627336567658	5.79	3.86	1.93	0.226
Patricio Scantlebury	56	5	L	28	0	1.65	5.79	5.46	0.381539856671364	8.04	3.86	1.93	0.341
Huascar Brazoban	69	0	R	27.7	0	1.39	1.62	1.62	0.2605192913189527	8.12	1.95	0.32	0.26
Frank Viola	69	0	L	27.7	0	1.54	6.82	6.17	0.3776192486691687	5.85	3.57	1.62	0.303
Early Wynn	72	0	R	26.7	1	5.34	9.1	7.08	0.4010585935893285	6.74	4.72	1.01	0.4
Jack Flaherty	75	0	R	26.3	1	6.58	2.05	2.05	0.2515376960248157	9.92	3.42	0.68	0.234
Kevin Gausman	83	0	R	26.3	1	6.58	4.79	4.79	0.3716562372270252	5.82	2.05	1.37	0.356
Boom-Boom Beck	82	0	R	26	1	6.5	4.5	3.12	0.2835945626610744	4.85	2.42	0.69	0.241
Bob Gibson	70	5	R	26	0	1.3	7.27	7.27	0.3881002979472635	7.96	3.81	2.08	0.304
Vinegar Bend Mizell	57	0	L	25.7	0	1.51	3.15	3.15	0.3304941486801049	6.3	2.45	0.35	0.364
Will Vest	77	0	R	25.3	0	1.27	3.2	2.85	0.2892849014149294	11.38	2.49	0.36	0.358
Brendon Little	55	0	L	25.3	0.333	2.11	9.6	9.6	0.4387048497608051	7.83	7.83	1.42	0.405
Raisel Iglesias	87	0	R	25	0	0.96	3.24	0.36	0.3087670919109471	7.92	2.52	0.36	0.358
Dizzy Dismukes	52	5	R	25	0	1.92	5.76	5.04	0.3962666359868977	4.32	2.52	2.16	0.315
Marshall Bridges	65	5	L	24.7	0	1.23	1.82	1.82	0.2385231144756651	8.02	3.28	1.09	0.167
Willie McGill	69	0	L	24.7	0	1.65	6.56	4.37	0.3226844906441912	6.19	4.37	0.73	0.291
Freddy Peralta	80	0	R	24.3	1	6.08	5.93	5.56	0.3318902816137324	7.78	2.59	1.48	0.29
Robert Suarez	89	0	R	24.3	0	1.06	1.85	1.85	0.2519717177496746	7.78	3.33	0	0.279
Abner Uribe	76	0	R	24	0	1.14	3	3	0.3147932232347698	10.88	2.25	1.12	0.333
Mike Fornieles	67	5	R	24	0	2	6.38	6.38	0.3469265992044611	6	3.75	1.5	0.299
Tim Mayza	67	0	L	24	0	1.33	4.12	4.12	0.3254277928494046	6.38	1.12	0.75	0.325
Frank Viola	69	5	L	24	0	1.26	6.75	6.38	0.3791709173218288	5.62	4.88	1.5	0.341
Fernando Rodney	63	5	R	23.7	0	1.39	3.04	3.04	0.2651488833646136	7.59	2.28	1.14	0.227
Charlie Buffinton	76	0	R	23	0.75	5.75	4.7	4.3	0.3003201429270681	7.04	1.96	0.78	0.3
Ken Forsch	87	1	R	23	1	5.75	5.09	4.7	0.3358968303770702	5.09	3.13	0.78	0.309
Ramon Arano	55	5	R	23	0	1.64	10.96	10.17	0.4897038663808214	3.91	5.87	2.74	0.379
Joakim Soria	73	0	R	23	0	0.88	5.87	5.48	0.3439333383554767	7.43	4.7	0.39	0.318
Al Mamaux	83	0	R	22.7	0	1.19	4.76	4.76	0.3131048385004548	8.72	3.96	1.19	0.29
Ryan Borucki	55	0	L	22.3	0	1.31	4.44	4.44	0.3132540980076243	8.88	3.23	1.21	0.276
Mitch Williams	64	0	L	22.3	0	1.17	2.83	2.42	0.3554073769676644	10.49	6.46	1.21	0.339
Ad Lankford	80	5	R	22.3	1	5.58	3.23	2.83	0.3176718592968077	8.88	4.04	0.81	0.312
Ken Forsch	87	5	R	22	1	5.5	4.5	4.5	0.3342568560046437	8.18	2.86	1.23	0.317
Ryan Walker	73	0	R	21.7	0	1.45	2.9	2.07	0.2794968441108665	7.47	2.9	0.83	0.283
Andres Munoz	88	0	R	21.7	0	0.94	6.64	6.64	0.3330325002348182	7.88	2.49	1.66	0.312
Roy Face	66	5	R	21.7	0	1.36	2.9	2.49	0.2413038483886759	5.39	2.9	0.41	0.222
Emerson Hancock	69	0	R	21.3	0.4	4.26	3.38	3.38	0.2904716531726076	8.45	0	0.42	0.362
Sean Newcomb	89	0	L	21.3	0	1.33	4.23	1.69	0.2949946681501523	5.07	6.34	1.27	0.212
Jesse Barnes	88	5	R	21.3	1	7.1	4.65	4.65	0.3100036206137686	6.34	2.11	0.42	0.333
Jose Rijo	69	0	R	21	0	1.62	7.29	6.43	0.4131073794517858	7.71	4.29	2.14	0.371
Carlos Lagrange	84	0	R	21	0	1.5	2.57	2.14	0.2403978416682856	9	4.29	0.86	0.188
Eppa Rixey	78	0	L	20.3	0	2.54	5.32	5.32	0.3268370874557888	5.32	1.77	1.33	0.279
Pete Vuckovich	81	5	R	20.3	1	6.77	1.77	1.77	0.2143312605589474	5.76	0.89	0.44	0.233
Herb Pennock	77	0	L	20	0	2.22	4.95	4.5	0.3002671700010083	3.6	3.15	0.9	0.261
Kid Nichols	79	0	R	19.7	0	1.97	3.65	3.65	0.2794946179607981	6.85	5.03	0	0.298
Johnny Allen	78	0	R	19.3	1	6.43	2.8	2.8	0.3148500846563058	8.39	4.66	1.4	0.259
Jack Russell	58	5	R	19	0	1.9	3.79	3.79	0.2804714909762691	9.47	2.84	0.95	0.28
Brandon Pfaadt	70	0	R	18.7	1	4.68	10.59	7.22	0.4082145260228918	5.29	4.33	1.44	0.358
Mel Rojas	87	5	R	18.7	0	0.98	6.26	6.26	0.3149418495685452	10.11	2.41	1.44	0.327
Cole Sands	70	0	R	18.3	0	1.41	3.44	3.44	0.3095342291379312	9.34	1.97	1.97	0.28
Antonio Alfonseca	59	0	R	18.3	0	1.31	3.44	3.44	0.3140326446682419	8.36	2.46	0.49	0.357
Tim Crews	66	5	R	18.3	0	1.31	3.93	3.93	0.3101990169466032	6.39	1.48	1.48	0.281
Wally Bunker	82	0	R	18.3	1	6.1	4.92	3.93	0.3700400642942845	2.95	4.92	0.49	0.328
Jerry Garvin	67	0	L	18	0	0.78	4	4	0.3778584334934563	8	3	0.5	0.393
Don Sutton	71	5	R	18	0	0.82	9	9	0.3831247335017295	6.5	2	1.5	0.355
Evan Sisk	68	0	L	18	0	0.82	5	5	0.3001522907602444	8	2	1.5	0.261
Steve Olin	58	0	R	17.7	0	1.77	3.56	3.56	0.3069461381469509	4.58	2.03	1.02	0.268
River Ryan	84	0	R	17.7	0.286	2.53	3.56	3.56	0.3457098680901438	7.63	1.53	1.53	0.339
Stan Coveleski	78	0	R	17.3	0	1.57	4.16	3.64	0.3066844763593207	7.28	1.56	0.52	0.327
Gavin Williams	83	0	R	17	1	5.67	3.71	3.71	0.2967640892430637	5.29	5.29	1.06	0.204
Danny Darwin	77	5	R	17	1	5.67	4.24	4.24	0.3301834691999042	8.47	2.12	1.59	0.244
Harry Salmon	78	0	R	17	1	5.67	7.41	6.88	0.3642667218341845	5.82	1.06	2.12	0.304
Connelly Early	69	0	L	16.7	0.167	2.78	2.69	0.54	0.2856834370151258	7.54	2.69	0.54	0.271
Elmer Singleton	67	5	R	16.7	0	1.52	1.08	1.08	0.2088530878375489	5.93	1.08	0	0.227
Carlos Lagrange	84	1	R	16.7	0	1.67	0.54	0.54	0.2136207156818996	9.16	5.93	0	0.211
Jason Grilli	77	0	R	16.7	0	1.39	4.85	4.85	0.2872110356346883	11.86	2.69	0.54	0.349
Curt Simmons	74	0	L	16.7	0.059	0.98	2.16	2.16	0.249531714121125	6.47	1.62	0.54	0.26
Henderson Alvarez III	60	0	R	16.7	0	2.09	3.77	3.23	0.2797818671539595	2.16	1.08	1.08	0.214
Joey Cantillo	69	0	L	16.3	0.5	4.08	2.21	1.66	0.3039144084286242	4.97	4.97	0.55	0.235
Hunter Barco	59	0	L	16.3	0	1.63	2.76	2.76	0.23346231477425	6.07	1.66	0.55	0.205
Dutch Leonard	69	5	R	16	1	8	1.12	0.56	0.2741559131580289	3.94	0.56	0.56	0.278
Patrick Sandoval	69	0	L	15.7	0	1.74	4.59	4.59	0.3373179596826559	8.03	4.01	1.15	0.34
Patricio Scantlebury	56	0	L	15.7	0	2.24	4.01	4.01	0.3434880201368829	8.03	5.73	0.57	0.318
Jim Deshaies	67	0	L	15.7	1	5.23	5.16	5.16	0.3599696321031667	6.31	5.16	1.15	0.312
Johnny Murphy	58	0	R	15.3	0	1.39	2.35	2.35	0.1896142219836394	4.12	0.59	0.59	0.17
Will McEnaney	56	0	L	15.3	0	1.53	5.29	5.29	0.4032736931941401	3.53	1.76	1.76	0.315
Kyle Harrison	87	0	L	15	1	5	2.4	2.4	0.2939629625564656	6.6	4.2	1.2	0.209
Reynaldo Lopez	76	0	R	15	0	1.5	0	0	0.1773838556275458	6.6	2.4	0	0.184
Casey Mize	85	0	R	15	1	7.5	0.6	0.6	0.141800128236053	7.2	2.4	0.6	0.083
Jack Bentley	58	1	L	15	0	1.67	5.4	4.2	0.3533039635322615	6	2.4	1.2	0.34
Thornton Lee	79	5	L	15	0	1.67	0.6	0.6	0.2821898136628282	11.4	1.8	0.6	0.342
Clay Bryant	66	0	R	15	0	1.15	2.4	2.4	0.2419841612340402	9	3	0	0.289
Greg Swindell	63	0	L	15	0	0.79	3	2.4	0.2466727952685265	9	0.6	0.6	0.286
A.J. Minter	77	0	L	14.7	0	1.13	4.29	2.45	0.3635334728242416	6.73	4.29	1.22	0.34
Ice Box Chamberlain	58	5	R	14.7	0	2.1	2.45	2.45	0.2586645686276742	9.8	3.67	0.61	0.27
Jonathan Loaisiga	77	5	R	14.7	0	1.22	3.06	1.84	0.2748882206176853	5.51	1.84	1.22	0.222
Al Worthington	86	5	R	14.7	0	1.63	2.45	2.45	0.2937741144456908	9.18	1.84	0.61	0.3
Luke Weaver	84	0	R	14.3	0	1.19	0.63	0.63	0.2104729268061502	9.44	1.26	0.63	0.235
Mike Burrows	59	0	R	14	0	2.33	3.86	3.21	0.3144422536643539	9	2.57	1.29	0.282
Brent Headrick	84	0	L	14	0	1.56	0.64	0	0.1559946761650823	8.36	4.5	0	0.125
Garrett Whitlock	86	0	R	14	0	1.75	1.29	1.29	0.2932269379021635	5.79	2.57	0	0.31
Salomon Torres	56	1	R	14	0	1.75	1.93	1.93	0.2731801435188125	2.57	3.21	0	0.255
Mark Littell	77	0	R	14	0	1.75	7.07	6.43	0.3811162605087194	7.71	1.93	1.93	0.326
Steve Barber	69	5	L	14	0	1.56	4.5	2.57	0.3249346448735332	7.71	0.64	0.64	0.372
Evan Meek	80	0	R	14	0	1.56	1.29	1.29	0.2277447834212539	5.79	5.14	0.64	0.154
Ben McDonald	68	5	R	13.7	1	6.85	1.31	1.31	0.1292568190436171	4.6	1.97	0	0.081
Laymon Yokely	67	5	R	13.7	0	1.37	1.97	1.97	0.2857121126947469	6.57	1.97	0.66	0.279
Jason Adam	71	0	R	13.3	0	1.33	10.15	10.15	0.4308273440853536	6.77	4.06	1.35	0.42
Hector Rondon	59	5	R	13.3	0	1.33	2.71	2.71	0.2487577426198512	8.12	2.03	0	0.27
Greg McMichael	77	0	R	13.3	0	0.83	8.12	8.12	0.3863903973428645	11.5	4.74	1.35	0.421
Bryan Hudson	68	0	L	13.3	0	1.33	2.03	0.68	0.2447330781430745	9.47	1.35	0.68	0.286
Gage Jump	73	5	L	13.3	0	1.48	5.41	4.74	0.3855132503784036	10.15	5.41	0.68	0.395
JT Brubaker	59	0	R	13	0.364	1.18	7.62	7.62	0.3737213260706734	9	5.54	2.08	0.324
Michael King	82	0	R	13	1	6.5	3.46	3.46	0.3183794974786301	6.92	3.46	2.08	0.216
Jacob Webb	63	0	R	13	0	1	5.54	5.54	0.2783144305295988	6.23	4.15	1.38	0.167
Samuel Deduno	58	0	R	13	0	2.6	4.85	3.46	0.3489569146706171	4.85	2.77	0.69	0.311
Jurrangelo Cijntje	80	0	R	13	1	6.5	0	0	0.1952292840636254	11.77	3.46	0	0.231
Jim McDonald	86	5	R	12.7	1	4.23	7.8	6.38	0.3704034115335762	4.96	4.25	0	0.38
Jack Matchett	53	0	R	12.7	0	1.59	8.5	7.8	0.4321381404099505	7.09	5.67	1.42	0.426
Jose Berrios	58	0	R	12.3	0	2.05	5.85	5.85	0.3907436301496544	5.12	4.39	2.2	0.31
General Crowder	66	5	R	12.3	1	6.15	3.66	3.66	0.3314950010503884	8.05	4.39	1.46	0.294
Danny Darwin	77	0	R	12.3	0	1.76	5.85	5.12	0.3877788473839568	5.85	2.93	2.2	0.325
Frank Miller	78	0	R	12.3	0	1.12	3.66	3.66	0.3163340321264447	6.59	0.73	0.73	0.333
Gary Lucas	86	0	L	12.3	0	1.12	4.39	2.93	0.336496838789203	4.39	2.2	2.2	0.256
Jonathan Loaisiga	71	0	R	12	0	1	18	17.25	0.4860131231954516	4.5	4.5	1.5	0.444
Jack Leiter	64	0	R	12	0.25	3	3	2.25	0.3361792176287454	9.75	5.25	0.75	0.355
Roy Lee Jackson	58	0	R	12	0	1.71	3.75	3	0.2988083808126305	7.5	0	1.5	0.297
Ed Halicki	81	0	R	12	1	6	1.5	1.5	0.3204533761727494	9	3	0.75	0.333
Johnny Wright	68	5	R	12	0	1.33	0	0	0.2345820715602024	6	1.5	0	0.243
Jim Deshaies	67	5	L	12	1	6	3	2.25	0.3212490550937712	5.25	3.75	0.75	0.293
Roger Craig	56	1	R	11.7	0	2.92	0.77	0.77	0.2372613138984386	3.08	1.54	0	0.256
Al Hollingsworth	69	5	L	11.7	1	5.85	6.15	5.38	0.3207698209756748	7.69	2.31	0.77	0.324
Ken Holtzman	76	0	L	11.7	0.2	2.34	4.62	4.62	0.3439586782461029	9.23	3.08	2.31	0.258
Milo Candini	67	5	R	11.7	0	1.95	2.31	1.54	0.2632959234263343	4.62	2.31	0	0.282
Shane Smith	80	0	R	11.3	1	5.65	2.39	2.39	0.258329831570334	8.76	3.98	0	0.312
Hal McKain	57	5	R	11.3	0	1.41	7.17	7.17	0.4749799054504317	11.95	4.78	4.78	0.37
Danny Patterson	73	0	R	11.3	0	1.13	3.19	2.39	0.3251943028615588	3.19	0	0	0.37
Curry Foley	72	5	L	11.3	0	1.88	2.39	2.39	0.3546523969038184	8.76	2.39	0.8	0.378
Mick Abel	76	0	R	11.3	1	5.65	1.59	1.59	0.2221194039908003	8.76	3.98	0.8	0.179
Brad Boxberger	77	0	R	11.3	0	1.13	3.98	3.98	0.3479207522994585	12.74	3.98	1.59	0.375
Stu Miller	79	5	R	11	1	3.67	9.82	9.82	0.4992454242588155	7.36	5.73	1.64	0.463
Bobby Shantz	79	0	L	11	0.25	2.75	1.64	1.64	0.2870575703186825	5.73	0.82	1.64	0.235
Johnny Murphy	58	1	R	11	0	1.38	6.55	6.55	0.3245485249423796	5.73	2.45	0.82	0.324
Mark Wohlers	75	0	R	11	0	0.92	7.36	7.36	0.4230465752368686	11.45	7.36	0.82	0.5
David Aardsma	80	0	R	11	0	1.1	0.82	0.82	0.2247153545223491	10.64	3.27	0	0.31
Carlos Lagrange	84	5	R	11	0	0.92	3.27	3.27	0.3069483305235308	10.64	5.73	0	0.379
Trevor Cahill	71	0	R	11	1	5.5	4.91	3.27	0.3275212969099282	10.64	3.27	0.82	0.367
Landen Roupp	81	0	R	10.7	1	5.35	5.05	5.05	0.3600853893570936	6.73	3.36	0	0.405
Hector Rondon	59	0	R	10.7	0	1.34	0.84	0.84	0.2575595451587814	4.21	3.36	0.84	0.194
Al Hollingsworth	69	0	L	10.7	0	0.56	10.09	10.09	0.4054215980916115	7.57	4.21	3.36	0.303
Drew Anderson	72	0	R	10.3	0	1.14	3.5	3.5	0.3455113879008104	11.36	3.5	0.87	0.385
Eddie Smith	67	3	L	10.3	0	1.29	6.99	6.99	0.3991119947761051	6.12	5.24	0	0.425
Frank Bradley	82	0	R	10.3	1	3.43	15.73	14.85	0.4531545283663585	8.74	6.12	3.5	0.333
Lefty Gomez	54	5	L	10.3	0	1.72	3.5	3.5	0.2883865144946692	6.99	7.86	0	0.241
Michael McGreevy	76	0	R	10	1	5	9.9	5.4	0.4216672706848873	3.6	2.7	2.7	0.286
DL Hall	69	0	L	10	0.25	2.5	3.6	1.8	0.3333993784623213	8.1	5.4	0.9	0.3
Ken Lehman	57	5	L	10	0	1.25	3.6	3.6	0.3200142696994157	6.3	1.8	1.8	0.258
