# CAP key=earlygold__20260314 role=pit label=Early Gold type=Daily env=current variants=all_cards obsval=55-89 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=250 rows=250
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Mike McCormick	83	0	L	13	1	6.5	7.62	4.85	0.403651910470101	3.46	2.77	0.69	0.396
Norm Charlton	81	0	L	13	0	1.62	2.08	1.38	0.2537876392664898	2.08	0.69	0	0.217
Gary Lucas	86	5	L	13	0	1.44	4.85	2.77	0.2465530479276056	2.08	0.69	0	0.25
Travis Sykora	78	0	R	12.7	1	6.35	7.09	7.09	0.3529448200275445	2.83	4.96	0.71	0.295
Jesse Duryea	64	0	R	12	0	1.5	6	5.25	0.334486476149887	0.75	4.5	0	0.277
Al Hrabosky	88	5	L	12	0	1.33	1.5	1.5	0.2361145556624374	5.25	2.25	0	0.212
Jack Dreyer	76	0	L	11.3	0	1.26	4.78	4.78	0.2885156279068366	4.78	3.19	0	0.263
Bryce Miller	84	0	R	11.3	0	2.83	0.8	0.8	0.212380050394993	5.58	2.39	0	0.188
Max Meyer	81	0	R	10.7	0.5	5.35	0	0	0.1119552381201863	1.68	0.84	0	0.094
Carlos Carrasco	80	5	R	10.7	0	3.57	1.68	1.68	0.1983526880219465	4.21	1.68	0.84	0.129
