# CAP key=ironquick__20260313 role=pit label=Iron Quick type=Quick env=current variants=all_cards obsval=40-59 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=342 rows=342
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Victor Zambrano	51	5	R	46	1	5.75	4.7	4.5	0.3228650612222483	6.07	3.33	0.78	0.303
Ed Brandt	54	0	L	45.7	1	5.08	5.32	4.92	0.3582866626850645	5.91	2.36	1.58	0.298
Jack Russell	58	0	R	45.3	0	1.22	3.97	3.58	0.2967484527189287	6.16	1.79	0.99	0.277
Isidro Fabre	51	5	R	45	1	6.43	4.6	4.2	0.311279612350801	3.2	1.6	1.2	0.258
Lake Bachar	57	0	R	44.7	0	1.28	3.02	2.82	0.2755001069676469	10.47	2.82	0.4	0.331
Don Nottebart	57	5	R	44.7	0	1.35	4.23	3.22	0.2746134345087879	5.03	1.41	0.2	0.297
Roger Craig	56	0	R	44.3	1	4.92	5.89	5.69	0.3371115959342796	3.25	2.64	1.02	0.288
Spencer Bivens	56	0	R	44	0	1.63	3.89	3.68	0.3024047816423605	6.95	1.84	0.82	0.292
Eddie Cicotte	54	0	R	44	0	1.29	7.57	7.36	0.3912577621892216	4.09	3.48	1.02	0.35
Rich Gossage	48	0	R	43.7	0	1.29	3.91	3.91	0.3314959685944531	7.62	4.32	0.62	0.328
Ray Burris	56	5	R	43.3	0.125	2.71	5.4	4.78	0.2950801602943536	7.27	2.7	1.04	0.272
Tim Birtsas	54	0	L	43.3	0.088	1.27	5.61	4.99	0.3538044231367577	6.65	1.45	1.45	0.34
Zach Pop	57	0	R	41.7	0	1.19	4.96	4.96	0.3449113017016903	4.96	4.1	0.65	0.322
Luis Perdomo	59	1	R	41.3	0	1.21	4.14	3.92	0.3392477335609423	4.36	2.62	1.31	0.277
Don Schwall	52	5	R	41	0	2.73	2.41	1.76	0.2563660690200603	6.8	2.63	0.44	0.25
Steve Olin	58	1	R	39.3	0	1.4	3.89	3.89	0.3257925693760696	9.16	1.83	0.92	0.345
Red Ruffing	58	0	R	39	0.4	3.9	3.92	3.92	0.3255147039489424	5.77	0.92	0.69	0.341
Dicky Lovelady	58	0	L	37.7	0	1.71	3.58	3.34	0.2959176700272227	6.92	2.39	0.48	0.316
Elvis Alvarado	56	0	R	37.7	0.185	1.4	4.3	4.3	0.3271373925213648	7.4	1.43	1.19	0.304
Pierce Johnson	59	0	R	37.3	0	1.13	4.83	4.1	0.342273087937119	6.51	1.93	0.72	0.342
Phenomenal Smith	50	5	L	37.3	1	6.22	4.1	4.1	0.278355684830129	7.48	3.62	0.48	0.283
Jordan Walden	54	0	R	37	0	1.16	3.65	2.92	0.3308966064523535	6.32	2.68	1.46	0.289
Mike Cuellar	52	1	L	37	1	5.29	6.57	5.11	0.3347637056935108	4.62	2.68	0.97	0.302
Dixie Leverett	53	0	R	36.3	0.625	4.54	5.45	4.71	0.3360725418743294	4.96	1.98	0.99	0.302
Jack Wilson	53	5	R	36	0	2	4	3.75	0.3450692760064203	8.25	4.75	1.25	0.318
Chris Archer	54	0	R	35.7	0.4	1.79	3.03	2.27	0.2307096140843321	10.59	1.76	1.26	0.207
Roy Lee Jackson	58	5	R	35.7	0	1.98	4.54	4.03	0.3070142441364732	8.82	2.52	1.51	0.247
Lou Kretlow	48	0	R	34	0.333	2.83	3.71	3.71	0.2728493410072755	5.29	2.38	0.79	0.24
Dizzy Dismukes	52	0	R	33.7	0.5	4.21	5.61	5.07	0.3486838000584755	4.54	2.4	1.07	0.336
Tom Morgan	58	1	R	33	0	1.38	4.36	2.18	0.2937276691524187	3	1.36	0.27	0.304
Jordan Hicks	55	0	R	32.3	0.364	2.94	4.74	4.18	0.3068278091682999	5.85	2.23	0.28	0.311
Carlos Carrasco	50	0	R	31.3	0	1.42	7.48	6.9	0.4174333707684183	5.18	2.01	1.73	0.39
Jack Chesbro	52	0	R	29.3	0.375	3.66	4.91	4.91	0.3094502099538188	7.68	2.15	1.23	0.294
Mike Cuellar	52	0	L	28.3	1	7.08	1.27	0.95	0.2675640314783703	5.72	3.18	0.64	0.232
Steven Cruz	56	0	R	27.7	0	1.26	2.92	1.95	0.26923731017605	11.37	1.3	0.65	0.343
Roy Mahaffey	55	5	R	27.3	1	5.46	3.63	3.3	0.3261610455409352	8.24	3.63	1.65	0.286
Ed Brandt	54	5	L	27.3	0	0.72	2.64	2.64	0.2637618430923843	10.22	2.64	0.33	0.313
Roger Craig	56	5	R	27.3	1	6.82	3.63	2.97	0.2814135780985241	5.6	1.32	0.66	0.279
Chris Archer	54	1	R	27.3	0	2.28	1.32	1.32	0.2421355963262679	12.2	2.64	0.66	0.286
Tim Worrell	58	5	R	27.3	0	1.24	5.6	4.62	0.3326997225859479	8.24	2.64	1.65	0.274
Bert Blyleven	54	0	R	27	1	5.4	5.33	5	0.373615008380054	7	3.33	1.67	0.31
Joe Ross	53	0	R	26.7	0.143	1.91	4.04	3.37	0.315702033907739	5.73	1.01	0.34	0.337
Erik Sabrowski	58	0	L	26.7	0	1.21	2.7	2.7	0.2338919203558187	9.44	3.03	0.67	0.227
Ed Figueroa	58	1	R	26.7	1	6.68	4.38	4.38	0.3333879362572942	2.02	2.02	1.35	0.239
Billy Wagner	58	3	L	26.7	0	1.21	0.34	0	0.1689445378147173	9.1	1.35	0	0.212
Mike Fetters	51	5	R	26	0	1.73	2.08	2.08	0.2544910887770067	4.85	3.12	0.69	0.213
Ray Kolp	58	2	R	26	1	6.5	3.46	3.46	0.2870823633159341	4.85	1.04	0.69	0.271
Gene Conley	57	4	R	25.7	1	5.14	7.35	5.95	0.3448262640004081	6.65	3.15	1.75	0.293
Juan Mejia	53	0	R	25.3	0	1.2	4.62	3.91	0.3947676537535127	8.89	1.42	2.13	0.351
Bob Klinger	59	1	R	25.3	1	6.32	1.78	1.78	0.2491097760371554	6.4	1.78	0.36	0.263
Roy Lee Jackson	58	1	R	25	0	1.47	2.88	2.88	0.2504610954961286	7.2	2.16	1.08	0.209
Antonio Alfonseca	59	1	R	25	0	1.32	3.6	3.6	0.3224185111192305	3.24	3.24	1.08	0.253
Javier Assad	57	0	R	24.7	0.667	4.12	4.37	4.37	0.319353622292946	5.47	1.82	0.73	0.313
Skip Lockwood	58	1	R	24.3	0	1.22	4.81	4.81	0.3279731554568765	8.52	1.11	1.48	0.314
Will McEnaney	56	1	L	24.3	0	1.35	5.19	2.96	0.3477964047290778	6.67	4.07	0.74	0.349
Cionel Perez	55	0	L	23.3	0	1.29	3.48	3.48	0.3141366692375618	9.27	2.7	2.32	0.224
Johnny Murphy	58	1	R	22.3	0	1.31	2.42	2.42	0.3528344139159062	5.25	1.61	0.4	0.354
Jim Kaat	55	5	L	22	1	5.5	5.32	5.32	0.3667359252000971	3.68	2.05	1.64	0.3
Rigo Beltran	49	0	L	21.3	0	1.42	1.27	1.27	0.2075420064587619	6.76	1.69	0.42	0.211
Jerry Don Gleaton	50	0	L	21	0	1.31	6.86	6.86	0.3777766238275997	4.29	3.43	1.71	0.297
Rod Beck	59	1	R	20.7	0	1.15	3.48	3.48	0.3078934465963475	7.39	1.74	2.17	0.232
Scott Barlow	55	0	R	20.3	0	1.35	1.77	1.77	0.3156215518957173	5.32	3.1	0	0.348
Carson Fulmer	58	0	R	20	0.625	2.5	6.75	5.4	0.3797678179777654	7.65	2.7	0.9	0.382
Rip Collins	51	0	R	19.3	1	4.82	6.53	6.53	0.3675620087995338	6.53	6.99	0.47	0.344
Willis Hudlin	51	5	R	19.3	0	1.93	3.73	3.73	0.330359019722018	5.6	2.33	0.93	0.328
Hector Carrasco	59	4	R	19	0	1.06	3.79	3.32	0.3465998081311544	9	2.37	1.42	0.364
Hunter Bigge	57	0	R	18.3	0	1.14	3.44	2.46	0.3477234678585724	6.89	5.41	1.48	0.278
Matt Bowman	56	0	R	17.7	0	1.77	2.03	2.03	0.2353910012855172	5.59	1.02	1.02	0.212
Cecil Upshaw	59	5	R	17.7	0	1.11	4.58	4.58	0.3622636918602611	8.14	4.07	1.53	0.346
Luis Medina	57	0	R	17.3	0	2.47	1.04	1.04	0.2292238699480605	6.24	1.56	0	0.278
Charlie Williams	54	0	R	17.3	0	1.15	2.6	2.08	0.2948408133760097	7.28	1.04	0	0.321
George Soriano	54	0	R	16	0	1.6	2.81	2.81	0.2568901155485114	7.31	1.69	1.12	0.214
Ray Burris	56	1	R	16	1	5.33	7.88	7.88	0.3968043381510491	5.06	3.38	1.69	0.345
Gus Varland	50	0	R	15.7	0	1.12	4.59	4.01	0.3576784715947397	5.16	2.29	2.29	0.229
Armando Reynoso	54	0	R	15	0.167	2.5	1.8	1.8	0.256087617301834	5.4	3	0.6	0.217
Ice Box Chamberlain	58	3	R	15	0	3	0.6	0.6	0.2585456454001389	7.2	3	0	0.267
Matthew Liberatore	58	0	L	14.7	1	4.9	6.73	5.51	0.3454731243417244	4.9	1.22	1.22	0.308
Livan Hernandez	51	5	R	14.3	1	7.15	3.78	3.15	0.3295104616151836	4.41	1.89	1.26	0.244
Joe Smith	48	0	R	14.3	0	0.72	3.78	3.78	0.3915462940089741	7.55	6.29	0	0.451
Ken Waldichuk	57	0	L	14.3	1	4.77	3.78	3.78	0.2769241466193836	10.7	1.26	0.63	0.359
Chris Murphy	50	0	L	14	1	4.67	1.93	1.93	0.2842802347640524	3.86	1.93	1.29	0.214
Ken Brett	55	1	L	14	0	1.17	5.79	5.79	0.3351747696019065	6.43	3.21	0	0.36
Tom Bruno	58	2	R	14	0	1.4	0.64	0.64	0.2182947206388604	9	3.21	0	0.242
Fred Goldsmith	59	1	R	13.7	1	6.85	3.28	3.28	0.2800979921539712	6.57	1.97	1.31	0.231
Rich Gossage	48	5	R	13.7	0	1.52	4.6	3.94	0.2745261967497635	7.88	1.31	1.31	0.237
Kody Funderburk	53	0	L	13.3	0	1.9	2.03	1.35	0.2903121823823012	10.15	2.71	0	0.353
Harry Gumbert	51	0	R	13.3	0	0.95	6.09	4.74	0.3485146088572236	5.41	1.35	1.35	0.319
Bunny Hearn	55	1	L	12.7	1	6.35	4.25	4.25	0.3209248487093158	4.25	3.54	0.71	0.289
Fernando Valenzuela	50	0	L	12.7	1	6.35	4.25	3.54	0.3863338173674271	4.25	3.54	3.54	0.162
Tom Bruno	58	5	R	12.3	0	1.23	4.39	4.39	0.3409800623100552	5.12	3.66	1.46	0.256
Jose Franco	48	0	R	12	0	2.4	2.25	1.5	0.2805892677426574	7.5	0.75	1.5	0.226
Paul Maholm	50	0	L	11.7	1	5.85	6.15	4.62	0.3065546251935467	5.38	1.54	0.77	0.3
Jesse Scholtens	58	0	R	11.7	0	1.95	5.38	5.38	0.3843418672363371	8.46	1.54	0.77	0.442
Harry Gumbert	51	5	R	11.3	1	5.65	7.96	7.96	0.3475566433728828	8.76	3.98	1.59	0.303
Roger Craig	56	3	R	11.3	1	5.65	3.98	3.98	0.3221822570603797	8.76	0.8	1.59	0.324
Chris Haney	53	5	L	11.3	1	5.65	6.37	6.37	0.3421729148071351	4.78	1.59	0.8	0.341
Tim Birtsas	54	2	L	11	0	1.57	1.64	0.82	0.2638534021632932	7.36	3.27	0.82	0.226
Andy Pettitte	55	1	L	10.7	1	5.35	7.57	6.73	0.3913646832335456	3.36	4.21	0.84	0.35
Patrick Corbin	57	0	L	10.7	1	5.35	5.05	3.36	0.3186902496407373	7.57	0.84	1.68	0.29
Trey Gibson	56	0	R	10.7	1	5.35	5.05	5.05	0.3625803921830233	6.73	3.36	0.84	0.343
Dizzy Trout	55	5	R	10.3	0	2.58	0.87	0.87	0.2373406402129707	6.12	2.62	0	0.25
Brandon Williamson	52	0	L	10.3	0	2.06	2.62	2.62	0.262842557110158	4.37	2.62	0.87	0.235
Ryne Stanek	55	0	R	10	0	0.91	9.9	9.9	0.5125371795788535	10.8	1.8	3.6	0.485
Lou Trivino	56	0	R	10	0	1.67	0.9	0.9	0.08659043387042334	8.1	0.9	0	0.087
Marino Pieretti	50	0	R	10	1	5	3.6	3.6	0.3281198640758551	1.8	1.8	0.9	0.282
Don Larsen	49	0	R	10	0	2	4.5	1.8	0.3002666716256299	3.6	4.5	0.9	0.212
