# CAP key=diamondheart__20260331 role=hit label=Diamond Heart type=Daily env=current variants=all_cards obsval=47-99 minIP=null minPA=30 dates=2026-07-05..2026-07-19 recordsTotal=336 rows=336
Name	POS	VAL	VLvl	Hand	PA	AVG	OBP	SLG	wOBA	BBpct	SOpct	HR600	BABIP	XBHpct	3B/XBH	wSB600	UBR600	WAR600
Luis Tiant	P	93	0	L	499	0.1235955056179775	0.1592356687898089	0.1325842696629214	0.135606703279349	3.6	26.1	1.2	0.162	3.6	0	0	0	-6.493
Ed Morgan	1B	83	0	R	497	0.2364425162689805	0.2729124236252546	0.3882863340563991	0.2843313082469917	4.6	22.6	18.1	0.271	32.1	14.29	-0.6	1.09	-0.121
Nellie Fox	2B	96	5	L	494	0.2975929978118162	0.3312883435582822	0.4223194748358862	0.3244016206799837	5.3	4.8	6.1	0.3	26.5	30.56	-2.43	2.06	4.858
Mark Fidrych	P	84	0	R	486	0.07991360691144708	0.09110169491525423	0.08855291576673865	0.08121198151275817	0.8	44.7	1.2	0.14	5.4	0	0	-2.22	-9.136
Leroy Morney	SS	83	0	S	479	0.2460136674259681	0.2917547568710359	0.3097949886104784	0.2654733017130205	5.8	13	5	0.272	17.6	5.26	0.88	1	0.752
Joe Morgan	2B	97	5	L	475	0.2632794457274827	0.3199152542372881	0.4064665127020785	0.3153927111369934	7.4	11.1	11.4	0.278	28.1	37.5	0.38	1.01	2.779
Tommy Bridges	P	90	0	R	466	0.1344339622641509	0.1602708803611738	0.160377358490566	0.1446223311350927	2.6	36.1	1.3	0.204	15.8	0	0	-3.86	-5.665
Billy Herman	2B	88	0	R	465	0.2086330935251799	0.2711496746203905	0.2470023980815348	0.2330923419876519	8	11.5	0	0.232	17.2	6.67	0	0.26	-1.935
Norm Siebern	1B	99	1	L	465	0.2788461538461539	0.3526881720430107	0.4543269230769231	0.3477723486972779	10.1	12.5	19.4	0.289	32.8	13.16	0	1.16	3.742
Joe Grzenda	P	98	0	R	461	0.07990867579908675	0.09598214285714286	0.07990867579908675	0.08140346416351549	1.1	47.5	0	0.151	0		0	-1.82	-4.035
Jackie Robinson	2B	79	0	R	458	0.2871046228710462	0.3280542986425339	0.4549878345498783	0.334041382776765	5.5	13.4	14.4	0.307	34.7	14.63	0	4.06	3.406
Dixie Walker	RF	89	0	L	455	0.2123456790123457	0.282560706401766	0.3135802469135803	0.2635232015748692	8.8	9.6	10.5	0.214	26.7	8.7	-0.66	0.13	-1.582
Jim Dyck	3B	82	0	R	454	0.2378640776699029	0.2984409799554566	0.3980582524271845	0.2943371822802622	7.9	16.5	19.8	0.252	35.7	2.86	0	0.66	1.322
Jim Dyck	3B	82	5	R	446	0.2481203007518797	0.3183856502242152	0.4060150375939849	0.3149016566979356	8.7	16.8	20.2	0.262	31.3	6.45	-0.67	-2.15	2.287
Satchel Paige	P	94	5	R	437	0.09002433090024331	0.1061320754716981	0.1021897810218978	0.09453434253884044	1.4	48.7	1.4	0.167	8.1	0	0	-0.14	-8.65
Roy Johnson	RF	92	5	L	434	0.2487309644670051	0.3101851851851852	0.3477157360406091	0.2892248266510116	8.3	14.7	8.3	0.277	24.5	12.5	0	0.69	1.935
Ozzie Smith	SS	79	0	S	434	0.2467532467532468	0.3040380047505938	0.3220779220779221	0.2764263816805601	6.9	9.1	0	0.269	27.4	11.54	0.83	4.29	2.765
Zeke Bonura	1B	95	5	R	431	0.2562189054726368	0.2976744186046512	0.3656716417910448	0.289630427748964	5.6	9.7	9.7	0.267	28.2	3.45	0	2.92	0.835
Ron Hassey	C	93	5	L	428	0.2853403141361257	0.3457943925233645	0.4162303664921466	0.3286405604034994	8.6	7.6	9.8	0.289	32.1	2.86	-0.7	-6.59	2.944
Willie Mays Aikens	1B	85	0	L	409	0.2338028169014084	0.3201970443349754	0.3267605633802817	0.2888989982800062	11.2	20.6	10.3	0.272	22.9	0	0	-1.03	0.88
Bob Horner	3B	84	0	R	405	0.2710526315789474	0.301980198019802	0.4289473684210526	0.3130912654378688	4.4	22.6	19.3	0.315	31.1	6.25	-0.3	-1.04	2.074
Mickey Vernon	1B	83	5	L	393	0.3269230769230769	0.360613810741688	0.4835164835164835	0.361031339970707	4.8	6.6	9.2	0.333	31.9	18.42	0	-3.66	3.511
Hilton Smith	P	88	0	R	393	0.2173913043478261	0.2354497354497354	0.2690217391304348	0.2206620495700156	2	16.8	4.6	0.253	16.2	0	0	1.37	-2.595
Red Rolfe	3B	87	0	L	384	0.2417582417582418	0.2682291666666667	0.3461538461538461	0.2647347877865088	3.6	12.4	7.8	0.26	29.5	7.69	0.47	-2.34	0.313
Bill Hallahan	P	92	0	R	377	0.1227544910179641	0.1694915254237288	0.1766467065868264	0.1581983545529288	4.5	35	3.2	0.181	31.7	7.69	0	0.8	-4.775
Quincy Trouppe	C	84	0	S	366	0.1815384615384615	0.2582417582417583	0.2861538461538461	0.2406650538361552	9.6	18.5	11.5	0.198	32.2	5.26	0	0.49	-0.328
Barney Brown	P	93	5	L	363	0.2654320987654321	0.3074712643678161	0.3919753086419753	0.3029473951835304	5.5	15.7	8.3	0.299	29.1	24	0	-2.81	1.983
Ray Dandridge	3B	88	1	R	358	0.2619047619047619	0.2969187675070028	0.3958333333333333	0.29548269670593	5	12.2	11.7	0.278	29.5	19.23	0.5	-1.34	1.508
Bobby Bonds	RF	87	5	R	355	0.1884498480243161	0.2394366197183098	0.303951367781155	0.2392085536752756	5.9	20.7	15.2	0.208	30.6	5.26	-0.34	1.35	-0.338
Bob Veale	P	89	0	S	347	0.139751552795031	0.1616766467065868	0.1645962732919255	0.146498190669732	2	39.1	1.7	0.222	13.3	0	0	0.52	-6.916
Thad Christopher	LF	87	0	L	342	0.2325581395348837	0.3097345132743363	0.3421926910299004	0.2882396777298538	9.6	15	8.8	0.256	25.7	27.78	-0.88	0.18	-2.807
Hector Lopez	LF	85	0	R	340	0.194078947368421	0.2678571428571428	0.2894736842105263	0.2507807720731573	8.8	21.7	8.8	0.231	28.8	11.76	0	-0.71	0.529
Barney Morris	P	97	5	L	336	0.1387096774193548	0.1509433962264151	0.1516129032258065	0.1346828033706197	1.5	15.2	0	0.162	9.3	0	0	-0.89	-6.607
Gary Peters	P	92	0	L	331	0.2579617834394904	0.2578616352201258	0.3375796178343949	0.2556739390210292	0.3	15.9	5.4	0.295	19.8	18.75	0	-2.54	0.725
Hal McRae	LF	88	0	R	330	0.2638436482084691	0.3130699088145897	0.3745928338762215	0.3016608936164308	6.7	14.7	9.1	0.296	27.2	9.09	-0.91	0	0.727
Fred Schulte	CF	86	0	R	328	0.25	0.303680981595092	0.375	0.2956572703254322	6.7	13.2	9.1	0.268	35.1	3.85	-0.91	2.2	1.463
Bullet Rogan	CF	81	0	R	322	0.2629757785467128	0.3207547169811321	0.3737024221453287	0.301925649740484	8.1	15.2	7.5	0.295	27.6	14.29	0.93	-0.37	1.118
Jim Gilliam	2B	85	0	S	315	0.2329749103942652	0.2984126984126984	0.2903225806451613	0.2639817155812489	9.2	11.5	1.9	0.253	16.9	27.27	-0.95	4.76	0.952
Ted Strong	SS	92	5	S	308	0.2789855072463768	0.3506493506493507	0.4891304347826087	0.3576740235016099	9.7	14.1	23.4	0.288	32.5	36	-0.58	-2.14	4.481
Buck O&#39;Neil	1B	84	0	R	303	0.2518248175182482	0.3135313531353136	0.3321167883211679	0.2834472237108	8.3	11.7	0	0.282	23.2	37.5	0	2.77	0.594
Eddie Stanky	2B	94	5	R	300	0.2264150943396226	0.3133333333333334	0.2792452830188679	0.2604165982989584	11	14.3	2	0.26	18.3	9.09	0	3	1
Tom Tresh	SS	77	0	S	295	0.2116788321167883	0.2619047619047619	0.3467153284671533	0.2646602963856269	6.4	20.4	18.3	0.233	32.8	0	0	-1.83	1.017
Jim Kaat	P	87	0	L	291	0.1286764705882353	0.1469534050179211	0.1727941176470588	0.1414279915577608	2.1	30.9	4.1	0.176	20	14.29	0	-0.82	-5.567
Dick Groat	SS	89	0	R	284	0.2992424242424243	0.3450704225352113	0.375	0.3157785610147664	6.7	9.5	0	0.329	22.8	11.11	0.63	2.32	3.803
Dutch Leonard	P	97	5	R	283	0.1490196078431373	0.1660377358490566	0.1686274509803922	0.1490802259204801	1.4	26.3	0	0.198	10.5	25	0	-1.7	-5.936
Johnny Hopp	1B	96	5	L	280	0.3307984790874525	0.3678571428571429	0.532319391634981	0.3820217352618463	5.4	11.4	10.7	0.358	42.5	16.22	0	3.43	6
Teddy Higuera	P	89	0	S	276	0.1	0.1132075471698113	0.1153846153846154	0.1027322580600973	1.1	36.5	2.2	0.152	7.7	0	0	0.22	-6.739
Ted Kluszewski	1B	98	5	L	269	0.2510288065843622	0.2973977695167286	0.382716049382716	0.2909609256031616	6.7	12.8	20.1	0.248	23	0	-1.12	-5.35	0
Tommy Byrne	P	90	0	L	261	0.140495867768595	0.1626984126984127	0.1818181818181818	0.1530139728664222	2.3	31	2.3	0.195	23.5	0	0	-0.23	-5.517
Lefty Gomez	P	96	5	L	248	0.1607142857142857	0.1837606837606838	0.1696428571428572	0.1594195240494222	2.8	30.4	0	0.226	5.6	0	0	-1.69	-5.806
Andre Thornton	1B	89	0	R	246	0.2368421052631579	0.2827868852459016	0.4298245614035088	0.3043403861260254	6.1	23.2	31.7	0.252	31.5	5.88	0	-1.22	0.732
Dave Harris	LF	67	5	R	239	0.2619047619047619	0.3472803347280335	0.4571428571428571	0.3454280456523169	11.7	18.6	22.6	0.282	40	4.55	-1.26	0	3.515
Sam Leslie	1B	88	0	L	239	0.25	0.301255230125523	0.3	0.2668605013237384	7.1	16.4	0	0.296	16.4	22.22	-1.26	3.77	-2.008
Phil Masi	C	79	0	R	235	0.2266009852216749	0.3013100436681223	0.374384236453202	0.2924399241078944	9.8	16.7	17.9	0.236	34.8	0	0.51	-1.02	2.298
Andre Dawson	CF	77	5	R	233	0.2895927601809955	0.3090128755364807	0.497737556561086	0.3396253748899896	3.4	12.7	25.8	0.289	34.4	18.18	-0.52	3.86	4.378
Ken Boyer	3B	96	5	R	232	0.2774869109947644	0.396551724137931	0.4659685863874345	0.3723315881315513	16.8	16.8	18.1	0.299	32.1	29.41	0	4.91	6.724
Tony Fernandez	SS	96	5	S	231	0.2837209302325581	0.3231441048034934	0.4418604651162791	0.3289259067058319	5.6	7	10.4	0.289	37.7	13.04	1.3	2.08	5.195
Robin Yount	SS	83	5	R	225	0.2990654205607476	0.3214285714285715	0.4719626168224299	0.3350471036855557	3.1	9.8	13.3	0.311	40.6	3.85	0.27	1.6	4.267
Earl Webb	RF	72	0	L	224	0.275	0.34375	0.51	0.3616758220661846	9.4	16.5	24.1	0.288	50.9	3.57	0	2.41	4.018
Dick Allen	3B	79	0	R	218	0.241025641025641	0.3101851851851852	0.3846153846153846	0.3048016493849857	9.2	23.1	19.3	0.278	29.8	0	0	1.93	1.376
Lyn Lary	SS	81	0	R	208	0.2393617021276596	0.3091787439613526	0.3776595744680851	0.3009029440197113	8.7	17	20.2	0.255	26.7	0	0.29	0.58	2.596
Mack Jones	LF	84	0	L	203	0.2162162162162162	0.2772277227722773	0.2864864864864865	0.2537134884461256	7.4	22.7	8.9	0.262	17.5	0	0	-2.36	-0.887
Sammy Hughes	2B	78	0	R	200	0.3105263157894737	0.3366834170854272	0.4947368421052631	0.3534060776757212	4	13.7	21	0.329	33.9	5	0.9	-1.5	-3.9
Roy Campanella	C	86	5	R	199	0.1891891891891892	0.2361809045226131	0.3837837837837838	0.2563221228258353	5	15.1	27.1	0.173	45.7	12.5	0	-0.6	0.603
Ray Mueller	C	76	0	R	194	0.2568306010928962	0.288659793814433	0.4043715846994536	0.2935792957933744	4.1	16.4	18.6	0.275	25.5	25	-1.55	-0.93	2.474
Walter Cannady	2B	83	0	R	193	0.2793296089385475	0.3212435233160622	0.441340782122905	0.3276272725672147	5.2	16.2	15.5	0.306	34	11.76	0	4.97	4.663
Warren Spahn	P	84	0	L	193	0.2067039106145251	0.2245989304812834	0.3407821229050279	0.2415839508485982	2.1	29.1	18.7	0.25	32.4	0	0	-0.93	-1.244
Cool Papa Bell	CF	91	5	S	190	0.2514285714285714	0.3105263157894737	0.3428571428571429	0.2897216238111384	7.9	16.6	6.3	0.292	22.7	20	1.89	-0.95	1.263
Oscar Charleston	CF	89	5	L	185	0.2916666666666667	0.3370165745856354	0.5178571428571429	0.3634840245183634	5.9	7.7	25.9	0.277	42.9	4.76	0	2.59	5.838
Sonny Siebert	P	97	5	R	178	0.1341463414634146	0.1647058823529412	0.1951219512195122	0.1607688410736667	2.8	30.5	6.7	0.179	27.3	0	0	-3.71	-6.067
Bill Mazeroski	2B	82	0	R	177	0.2108433734939759	0.2471264367816092	0.3253012048192771	0.2437662969372537	4.5	16.3	6.8	0.241	31.4	36.36	0	1.69	-1.017
Spud Chandler	P	95	5	R	173	0.0736196319018405	0.1058823529411765	0.09202453987730061	0.0934687917407147	2.3	35.6	0	0.113	25	0	0	-0.35	-7.63
Willie Stargell	1B	89	5	L	169	0.2317880794701987	0.3017751479289941	0.3642384105960265	0.2874141917835702	8.3	17.9	10.7	0.26	34.3	16.67	0	1.07	0.71
Brant Alyea	LF	89	0	R	167	0.1847133757961783	0.2275449101796407	0.267515923566879	0.2199171799485665	5.4	24.2	14.4	0.216	17.2	0	0	-0.72	-0.719
Dave Henderson	CF	89	0	R	161	0.2483221476510067	0.3043478260869565	0.3624161073825503	0.2912164928154153	7.5	16.1	11.2	0.279	29.7	0	0	-7.45	2.236
Dave Harris	LF	67	0	R	160	0.2318840579710145	0.3248407643312102	0.3840579710144927	0.3108629191602569	11.2	21.7	15	0.269	34.4	18.18	-0.75	0.38	2.25
Newt Allen	2B	85	0	R	160	0.2137931034482759	0.2597402597402597	0.3103448275862069	0.2486650720060551	5	13.8	7.5	0.236	25.8	25	-1.88	0.38	0.375
Bill Holland	P	87	0	S	157	0.1214285714285714	0.1733333333333333	0.1357142857142857	0.1462639275910877	5.7	21.4	0	0.153	11.8	0	0	-0.38	-5.732
Max Manning	P	87	0	R	151	0.158273381294964	0.1631205673758865	0.1798561151079137	0.1500036761853228	0.7	28.1	0	0.218	9.1	50	0	0.4	-4.768
Barry Latman	P	95	0	R	150	0.05755395683453238	0.07746478873239436	0.05755395683453238	0.0642540540576102	2	45.3	0	0.105	0		0	0	-3.2
Willard Brown	RF	88	5	R	147	0.2847222222222222	0.2876712328767123	0.3958333333333333	0.2934380601062083	0.7	13.2	12.2	0.309	24.4	0	0	-2.04	0.816
Carden Gillenwater	CF	81	0	R	143	0.2900763358778626	0.3496503496503496	0.4503816793893129	0.3450087616810875	8.4	19.1	21	0.327	26.3	10	0	0.84	4.615
Johnny Hayes	C	85	0	L	142	0.2248062015503876	0.2887323943661972	0.3333333333333333	0.2747614804547103	8.5	10.1	8.5	0.235	27.6	25	-0.85	1.69	1.69
Albie Pearson	RF	85	5	L	140	0.2966101694915254	0.3985507246376812	0.3813559322033898	0.3511176762745151	12.9	5.9	4.3	0.309	22.9	0	-0.86	3	4.714
Zollie Wright	RF	84	0	R	139	0.3140495867768595	0.375	0.6115702479338843	0.4129235881689353	7.9	12.4	43.2	0.286	39.5	6.67	0	-2.59	6.043
Satchel Paige	P	87	0	R	139	0.1804511278195489	0.1925925925925926	0.1879699248120301	0.1696592887789126	1.4	15	0	0.212	4.2	0	0	-1.29	-5.18
Darrell Porter	C	74	0	L	135	0.25	0.3007518796992481	0.4112903225806452	0.3087889010293744	6.7	25	17.8	0.303	38.7	0	0	-0.89	3.111
Duke Snider	CF	73	0	L	129	0.2016806722689076	0.2635658914728682	0.319327731092437	0.2578133762742492	7	18.5	9.3	0.232	33.3	25	1.4	4.19	1.86
Sherm Lollar	C	82	0	R	128	0.3125	0.373015873015873	0.4732142857142857	0.3649486108517973	7	15.2	14.1	0.34	34.3	0	0	-1.41	6.094
Goose Curry	C	83	0	L	127	0.2017543859649123	0.2698412698412698	0.3508771929824561	0.2676284687413761	8.7	15.8	14.2	0.213	34.8	37.5	0	3.78	0.945
Frankie Hayes	C	84	0	R	124	0.2280701754385965	0.2822580645161291	0.3245614035087719	0.2648461634157719	7.3	17.5	9.7	0.258	26.9	0	-1.45	0	0.484
Bill Hallahan	P	92	5	R	122	0.125	0.146551724137931	0.1607142857142857	0.1366367094569665	2.5	37.5	0	0.197	21.4	33.33	0	0	-5.41
Luke Hamlin	P	84	0	L	120	0.1666666666666667	0.1651376146788991	0.1759259259259259	0.1489329330312113	0	37	0	0.261	5.6	0	0	1.5	-6.5
Mark Eichhorn	P	98	0	R	116	0.05309734513274336	0.06956521739130435	0.06194690265486726	0.0612076562445493	1.7	49.6	0	0.105	16.7	0	0	1.03	0
Howie Pollet	P	91	0	L	115	0.1226415094339623	0.1621621621621622	0.1320754716981132	0.1376717152554748	4.3	36.8	0	0.194	7.7	0	0	-2.09	-4.696
Johnny Blanchard	C	81	0	L	115	0.2018348623853211	0.2347826086956522	0.2110091743119266	0.1978409307978053	3.5	15.6	0	0.237	4.5	0	0	-13.04	-4.696
Howie Pollet	P	91	5	L	114	0.1238095238095238	0.1376146788990826	0.1333333333333333	0.1211802818784033	1.8	28.6	0	0.169	7.7	0	0	-1.05	-5.263
Ray Brown	P	85	5	S	113	0.1764705882352941	0.205607476635514	0.2745098039215687	0.2092179773955812	2.7	17.6	10.6	0.193	27.8	20	0	-2.65	-1.593
Mario Soto	P	83	0	R	109	0.1333333333333333	0.1308411214953271	0.1523809523809524	0.1222118960746689	0	32.4	0	0.192	14.3	0	0	-9.91	-6.055
Bob Elliott	3B	88	0	R	108	0.2021276595744681	0.2990654205607476	0.2765957446808511	0.2655851066012127	11.1	16	11.1	0.221	15.8	0	0	-2.22	2.222
Jack Kramer	P	89	0	R	107	0.1020408163265306	0.1287128712871287	0.1020408163265306	0.1080948616503684	1.9	29.6	0	0.145	0		0	-3.36	-7.85
Carlos May	LF	86	0	L	107	0.2142857142857143	0.2616822429906542	0.2653061224489796	0.2350661149079616	6.5	21.4	0	0.266	19	25	0	-2.8	-2.243
Del Crandall	C	72	0	R	104	0.2525252525252525	0.2718446601941747	0.3737373737373738	0.2787255097396484	1	14.1	17.3	0.265	24	0	0	1.15	2.885
Bobby Estalella	3B	94	5	R	104	0.2307692307692308	0.3106796116504854	0.3516483516483517	0.2939894149038512	10.6	17.6	17.3	0.247	23.8	0	0	3.46	2.885
Tiny Bonham	P	82	0	R	104	0.06930693069306931	0.0784313725490196	0.09900990099009901	0.07848371977795651	1	38.6	5.8	0.098	14.3	0	0	-2.31	-10.962
Gary Peters	P	92	5	L	103	0.2446808510638298	0.2474226804123711	0.4787234042553192	0.3009517377751034	1	12.8	29.1	0.228	43.5	20	0	2.91	2.33
Davey Johnson	2B	81	0	R	101	0.2307692307692308	0.2653061224489796	0.4175824175824176	0.2892707306208519	5	11	23.8	0.215	38.1	12.5	0	1.19	1.188
Bob Horner	3B	84	5	R	98	0.3793103448275862	0.4387755102040816	0.6781609195402298	0.4632171324241705	10.2	10.3	42.9	0.361	36.4	0	0	1.22	8.571
Bob Miller	P	69	0	R	97	0.1170212765957447	0.1170212765957447	0.148936170212766	0.1153186439531784	0	33	6.2	0.161	9.1	0	0	1.24	-6.804
Andre Dawson	CF	77	0	R	97	0.2197802197802198	0.2577319587628866	0.2857142857142857	0.2354712060420996	5.2	13.2	6.2	0.241	15	33.33	2.47	1.86	-1.237
Yogi Berra	LF	68	0	L	95	0.2650602409638554	0.3578947368421053	0.3614457831325301	0.3193373001579921	12.6	6	12.6	0.263	18.2	0	0	0.63	4.421
Harry Danning	C	75	0	R	94	0.2527472527472527	0.2765957446808511	0.4285714285714285	0.2975252392553975	3.2	8.8	25.5	0.241	30.4	14.29	0	1.28	2.553
Mike Schmidt	3B	99	0	R	88	0.2533333333333334	0.3488372093023256	0.3733333333333334	0.3186097541701411	11.4	16	13.6	0.279	26.3	0	0	2.73	4.773
Willie McGee	CF	79	5	S	86	0.2278481012658228	0.2674418604651163	0.3670886075949367	0.2709596726496763	5.8	19	7	0.262	33.3	50	-2.09	8.37	1.395
Hoyt Wilhelm	P	92	5	R	85	0.1923076923076923	0.2025316455696203	0.2307692307692308	0.1904850449678387	0	23.1	0	0.25	20	0	0	2.12	-0.706
Ken Forsch	P	87	0	R	85	0.09090909090909091	0.125	0.1168831168831169	0.1122476536497316	3.5	39	0	0.149	28.6	0	0	0	-5.647
Stan Spence	CF	82	0	L	84	0.2337662337662338	0.2976190476190476	0.3506493506493507	0.2810853326185521	8.3	18.2	7.1	0.274	33.3	16.67	0	3.57	0.714
Tiny Bonham	P	82	5	R	82	0.05263157894736842	0.08860759493670886	0.05263157894736842	0.07164456164082106	1.2	42.1	0	0.091	0		0	-3.66	-10.244
Darryl Strawberry	RF	97	0	L	82	0.1690140845070423	0.2804878048780488	0.352112676056338	0.2814553362634485	12.2	9.9	22	0.148	50	16.67	-3.66	5.12	0.732
George Strickland	SS	80	0	R	81	0.1710526315789474	0.2025316455696203	0.25	0.1992974130871079	3.7	10.5	7.4	0.179	23.1	33.33	0	0.74	-1.481
Vic Power	1B	76	0	R	81	0.3461538461538461	0.3703703703703703	0.5769230769230769	0.400434089057469	3.7	10.3	14.8	0.368	37	40	0	-3.7	5.926
Kent Tekulve	P	99	0	R	80	0.1184210526315789	0.141025641025641	0.1184210526315789	0.1194166863793528	2.5	42.1	0	0.205	0		0	-4.5	2.25
Tim McCarver	C	68	5	L	79	0.273972602739726	0.3291139240506329	0.4657534246575342	0.3354471683353527	6.3	1.4	7.6	0.268	40	50	0	-6.84	4.557
Tommie Agee	CF	82	0	R	77	0.2361111111111111	0.2727272727272727	0.2777777777777778	0.2453533324081096	5.2	19.4	7.8	0.276	5.9	0	1.56	3.12	-0.779
Luis Tiant	P	93	5	L	76	0.08955223880597014	0.1733333333333333	0.08955223880597014	0.13541170108069	7.9	22.4	0	0.113	0		0	-10.26	-7.105
Garry Templeton	SS	78	0	S	72	0.3384615384615385	0.3768115942028986	0.4769230769230769	0.3622541965650792	5.6	6.2	0	0.361	22.7	80	0	0.83	3.333
Whitey Kurowski	3B	84	5	R	70	0.2388059701492537	0.2571428571428571	0.3582089552238806	0.2644371814762763	2.9	16.4	17.1	0.255	25	0	0	1.71	1.714
Jackie Robinson	3B	68	0	R	70	0.15625	0.2285714285714286	0.15625	0.1851396692383518	8.6	10.9	0	0.175	0		0	6	-3.429
Jeff Montgomery	P	94	0	R	69	0.1076923076923077	0.1212121212121212	0.1538461538461539	0.1217583828176651	0	38.5	8.7	0.154	14.3	0	0	-1.74	-2.609
Davey Lopes	2B	93	4	R	67	0.2222222222222222	0.2537313432835821	0.4444444444444444	0.2938973584332868	4.5	17.5	35.8	0.204	35.7	20	2.69	1.79	0
Cecil Cooper	1B	89	0	L	67	0.2857142857142857	0.3283582089552239	0.3174603174603174	0.2890467976406421	6	12.7	0	0.327	11.1	0	0	1.79	1.791
Phil Niekro	P	86	0	R	66	0.103448275862069	0.1333333333333333	0.103448275862069	0.1111719047458529	3	34.5	0	0.158	0		0	1.82	-10
Eddie Yost	3B	81	0	R	65	0.2075471698113208	0.34375	0.3773584905660378	0.3096187967901867	16.9	15.1	9.2	0.227	45.5	40	0	3.69	3.692
Sonny Siebert	P	97	2	R	63	0.1864406779661017	0.1864406779661017	0.2372881355932203	0.1837280090101486	0	20.3	9.5	0.217	9.1	0	0	-9.52	-5.714
Howard Easterling	SS	77	0	S	63	0.2631578947368421	0.3174603174603174	0.3684210526315789	0.300414024336277	7.9	10.5	9.5	0.275	26.7	0	-4.76	0.95	0.952
Sam Jethroe	CF	94	5	S	63	0.1967213114754098	0.2063492063492063	0.2459016393442623	0.1964034516032792	1.6	19.7	0	0.24	25	0	0	5.71	0.952
Gil McDougald	SS	85	0	R	63	0.2711864406779661	0.3174603174603174	0.4067796610169492	0.3151371708148936	6.3	15.3	9.5	0.306	37.5	0	0	4.76	4.762
Joe Sambito	P	98	0	L	62	0.06666666666666667	0.08196721311475409	0.08333333333333333	0.07566939221816439	0	43.3	0	0.118	25	0	0	-0.97	-3.871
Luke Hamlin	P	84	5	L	61	0.26	0.2962962962962963	0.3	0.2642256814380594	4.9	28	0	0.351	15.4	0	0	2.95	0
Sam Leslie	1B	88	5	L	61	0.2545454545454545	0.3278688524590164	0.3454545454545455	0.2927251273519567	9.8	20	0	0.318	21.4	66.67	0	4.92	1.967
George Strickland	SS	80	5	R	60	0.2173913043478261	0.3620689655172414	0.2826086956521739	0.2959343101057042	18.3	15.2	10	0.231	10	0	0	2	3
Bonnie Serrell	2B	94	5	L	60	0.3090909090909091	0.3666666666666666	0.5454545454545454	0.3902709055087099	6.7	10.9	40	0.289	29.4	0	-5	-1	7
Jim Ray Hart	3B	94	5	R	59	0.1551724137931035	0.1694915254237288	0.2586206896551724	0.1836775059495352	1.7	32.8	10.2	0.211	33.3	33.33	0	1.02	-5.085
Ray Benge	P	85	0	R	58	0.1454545454545454	0.1454545454545454	0.2	0.1490139141592805	0	29.1	10.3	0.184	12.5	0	0	2.07	-6.207
Don Money	3B	73	0	R	57	0.3518518518518519	0.3859649122807017	0.4444444444444444	0.3631782556933931	5.3	13	10.5	0.391	15.8	0	0	6.32	5.263
Ron Northey	RF	83	0	L	57	0.1509433962264151	0.1929824561403509	0.2075471698113208	0.1801521920591609	5.3	15.1	10.5	0.156	12.5	0	0	0	-3.158
Larry Hisle	LF	83	0	R	56	0.2	0.2727272727272727	0.3	0.2572825199105979	8.9	20	10.7	0.231	30	0	0	0	-3.214
Rafael Palmeiro	1B	77	0	L	54	0.2641509433962264	0.2777777777777778	0.4339622641509434	0.3034916829063827	1.9	13.2	22.2	0.273	28.6	25	0	3.33	1.111
Johnny Lindell	CF	79	5	R	54	0.2340425531914894	0.3333333333333333	0.3404255319148936	0.296658570482382	13	10.6	11.1	0.244	27.3	0	0	0	2.222
Bill North	CF	69	0	S	54	0.1739130434782609	0.24	0.2391304347826087	0.2176777499499337	7.4	23.9	0	0.229	25	50	2.22	-11.11	-2.222
Ray Brown	P	85	0	S	53	0.1224489795918367	0.1224489795918367	0.2857142857142857	0.1696878656082391	0	16.3	22.6	0.103	66.7	0	0	-1.13	-3.396
Boog Powell	1B	90	5	L	53	0.3111111111111111	0.3962264150943396	0.5333333333333333	0.3964039167088155	11.3	13.3	34	0.297	28.6	0	0	3.4	9.057
Richie Ashburn	CF	87	5	L	52	0.1777777777777778	0.2745098039215687	0.2444444444444444	0.2405064171876702	11.5	15.6	0	0.211	25	50	-5.77	0	-2.308
Preacher Roe	P	85	0	R	51	0.0851063829787234	0.1041666666666667	0.0851063829787234	0.0878448519442021	2	46.8	0	0.16	0		0	0	-4.706
Lou Whitaker	2B	77	0	L	51	0.186046511627907	0.3137254901960784	0.3720930232558139	0.2960334437141349	15.7	16.3	11.8	0.2	50	50	0	0	2.353
Dick Dietz	C	88	0	R	51	0.1956521739130435	0.2549019607843137	0.2826086956521739	0.2394040543377947	7.8	19.6	11.8	0.216	22.2	0	0	-18.82	-2.353
Odell Hale	3B	80	0	R	50	0.1627906976744186	0.2448979591836735	0.2790697674418605	0.234823496780501	10	23.3	12	0.182	42.9	0	0	2.4	0
Luke Appling	SS	83	0	R	48	0.1521739130434783	0.1875	0.1956521739130435	0.1726842167175266	4.2	10.9	0	0.171	28.6	0	0	1.25	-2.5
Jim McDonald	P	86	0	R	46	0.02380952380952381	0.06818181818181818	0.02380952380952381	0.05143944386410478	4.3	35.7	0	0.037	0		0	0	-7.826
Sandy Koufax	P	93	5	R	46	0.06818181818181818	0.08695652173913043	0.06818181818181818	0.07250341613859973	2.2	45.5	0	0.12	0		0	-20.87	-10.435
Dale Alexander	1B	69	0	R	45	0.1219512195121951	0.2	0.2439024390243902	0.2018511955428757	6.7	12.2	13.3	0.114	60	0	0	1.33	-4
